Orthogroup	Arachis_hypogaea	Brassica_napus	Capsicum_anuum	Prunus_persica	Solanum_lycopersicum
OG0057673					Solyc03T002453.1
OG0057674					Solyc03T002460.1
OG0057675					Solyc03T002484.1
OG0057676					Solyc03T002490.1
OG0057677					Solyc03T002505.1
OG0057678					Solyc03T002512.1
OG0057679					Solyc03T002514.1
OG0057680					Solyc03T002524.1
OG0057681					Solyc03T002525.1
OG0057682					Solyc03T002552.1
OG0057683					Solyc03T002556.1
OG0057684					Solyc03T002557.1
OG0057685					Solyc03T002559.1
OG0057686					Solyc03T002561.1
OG0057687					Solyc03T002576.1
OG0057688					Solyc03T002598.1
OG0057689					Solyc03T002603.1
OG0057690					Solyc03T002605.1
OG0057691					Solyc03T002632.1
OG0057692					Solyc03T002635.1
OG0057693					Solyc03T002641.1
OG0057694					Solyc03T002645.1
OG0057695					Solyc03T002649.1
OG0057696					Solyc03T002650.1
OG0057697					Solyc03T002655.1
OG0057698					Solyc03T002664.1
OG0057699					Solyc03T002677.1
OG0057700					Solyc03T002678.1
OG0057701					Solyc03T002694.1
OG0057702					Solyc03T002702.1
OG0057703					Solyc03T002706.1
OG0057704					Solyc03T002712.1
OG0057705					Solyc03T002715.1
OG0057706					Solyc03T002723.1
OG0057707					Solyc03T002724.2
OG0057708					Solyc03T002727.1
OG0057709					Solyc03T002732.1
OG0057710					Solyc03T002735.1
OG0057711					Solyc03T002739.1
OG0057712					Solyc03T002743.1
OG0057713					Solyc03T002746.1
OG0057714					Solyc03T002754.1
OG0057715					Solyc03T002760.1
OG0057716					Solyc03T002765.1
OG0057717					Solyc03T002768.1
OG0057718					Solyc03T002772.1
OG0057719					Solyc03T002775.1
OG0057720					Solyc03T002779.1
OG0057721					Solyc03T002785.1
OG0057722					Solyc03T002787.1
OG0057723					Solyc03T002789.1
OG0057724					Solyc03T002795.1
OG0057725					Solyc03T002799.1
OG0057726					Solyc03T002800.1
OG0057727					Solyc03T002804.1
OG0057728					Solyc03T002806.1
OG0057729					Solyc03T002808.1
OG0057730					Solyc03T002809.1
OG0057731					Solyc03T002810.1
OG0057732					Solyc03T002817.1
OG0057733					Solyc03T002836.1
OG0057734					Solyc03T002840.2
OG0057735					Solyc03T002842.1
OG0057736					Solyc03T002846.1
OG0057737					Solyc03T002855.1
OG0057738					Solyc03T002861.1
OG0057739					Solyc03T002862.1
OG0057740					Solyc03T002867.1
OG0057741					Solyc03T002872.1
OG0057742					Solyc03T002896.1
OG0057743					Solyc03T002897.2
OG0057744					Solyc03T002898.1
OG0057745					Solyc03T002901.1
OG0057746					Solyc03T002903.1
OG0057747					Solyc03T002906.1
OG0057748					Solyc03T002910.1
OG0057749					Solyc03T002923.1
OG0057750					Solyc03T002933.1
OG0057751					Solyc03T002936.1
OG0057752					Solyc03T002937.1
OG0057753					Solyc03T002947.1
OG0057754					Solyc03T002966.1
OG0057755					Solyc03T002972.1
OG0057756					Solyc03T002984.1
OG0057757					Solyc03T002990.1
OG0057758					Solyc03T002996.1
OG0057759					Solyc03T003010.1
OG0057760					Solyc03T003012.1
OG0057761					Solyc03T003017.1
OG0057762					Solyc03T003030.1
OG0057763					Solyc03T003033.1
OG0057764					Solyc03T003041.1
OG0057765					Solyc03T003052.1
OG0057766					Solyc03T003060.1
OG0057767					Solyc03T003071.1
OG0057768					Solyc03T003074.1
OG0057769					Solyc03T003076.1
OG0057770					Solyc03T003081.1
OG0057771					Solyc03T003094.1
OG0057772					Solyc03T003105.1
OG0057773					Solyc03T003108.1
OG0057774					Solyc03T003111.1
OG0057775					Solyc03T003113.1
OG0057776					Solyc03T003123.1
OG0057777					Solyc03T003125.1
OG0057778					Solyc03T003128.1
OG0057779					Solyc03T003132.1
OG0057780					Solyc03T003133.1
OG0057781					Solyc03T003141.1
OG0057782					Solyc03T003149.1
OG0057783					Solyc03T003163.2
OG0057784					Solyc03T003167.1
OG0057785					Solyc03T003179.1
OG0057786					Solyc03T003180.1
OG0057787					Solyc03T003186.1
OG0057788					Solyc03T003189.13
OG0057789					Solyc03T003190.1
OG0057790					Solyc03T003195.1
OG0057791					Solyc03T003221.1
OG0057792					Solyc03T003240.1
OG0057793					Solyc03T003243.1
OG0057794					Solyc03T003248.1
OG0057795					Solyc03T003273.1
OG0057796					Solyc03T003285.1
OG0057797					Solyc03T003301.1
OG0057798					Solyc03T003333.1
OG0057799					Solyc03T003346.4
OG0057800					Solyc03T003353.1
OG0057801					Solyc03T003375.1
OG0057802					Solyc03T003379.1
OG0057803					Solyc03T003403.1
OG0057804					Solyc03T003404.1
OG0057805					Solyc03T003410.1
OG0057806					Solyc03T003421.1
OG0057807					Solyc03T003422.1
OG0057808					Solyc03T003436.1
OG0057809					Solyc03T003441.1
OG0057810					Solyc03T003445.1
OG0057811					Solyc03T003451.1
OG0057812					Solyc03T003454.1
OG0057813					Solyc03T003461.1
OG0057814					Solyc03T003462.1
OG0057815					Solyc03T003478.1
OG0057816					Solyc03T003479.1
OG0057817					Solyc03T003481.1
OG0057818					Solyc03T003486.2
OG0057819					Solyc03T003492.1
OG0057820					Solyc03T003494.1
OG0057821					Solyc03T003497.1
OG0057822					Solyc03T003498.1
OG0057823					Solyc03T003501.3
OG0057824					Solyc03T003516.1
OG0057825					Solyc03T003518.1
OG0057826					Solyc03T003524.1
OG0057827					Solyc03T003530.1
OG0057828					Solyc03T003533.1
OG0057829					Solyc03T003536.1
OG0057830					Solyc03T003539.1
OG0057831					Solyc03T003540.1
OG0057832					Solyc03T003559.1
OG0057833					Solyc03T003575.1
OG0057834					Solyc03T003577.1
OG0057835					Solyc03T003586.1
OG0057836					Solyc03T003588.1
OG0057837					Solyc03T003592.1
OG0057838					Solyc03T003594.1
OG0057839					Solyc04T000001.1
OG0057840					Solyc04T000004.1
OG0057841					Solyc04T000013.1
OG0057842					Solyc04T000016.1
OG0057843					Solyc04T000017.1
OG0057844					Solyc04T000021.1
OG0057845					Solyc04T000044.1
OG0057846					Solyc04T000045.1
OG0057847					Solyc04T000065.1
OG0057848					Solyc04T000072.1
OG0057849					Solyc04T000073.1
OG0057850					Solyc04T000077.1
OG0057851					Solyc04T000079.1
OG0057852					Solyc04T000082.1
OG0057853					Solyc04T000106.1
OG0057854					Solyc04T000109.1
OG0057855					Solyc04T000119.1
OG0057856					Solyc04T000127.1
OG0057857					Solyc04T000130.1
OG0057858					Solyc04T000140.1
OG0057859					Solyc04T000163.1
OG0057860					Solyc04T000164.1
OG0057861					Solyc04T000167.1
OG0057862					Solyc04T000168.1
OG0057863					Solyc04T000171.1
OG0057864					Solyc04T000176.1
OG0057865					Solyc04T000184.1
OG0057866					Solyc04T000192.1
OG0057867					Solyc04T000197.1
OG0057868					Solyc04T000205.1
OG0057869					Solyc04T000285.1
OG0057870					Solyc04T000292.1
OG0057871					Solyc04T000296.1
OG0057872					Solyc04T000303.1
OG0057873					Solyc04T000306.1
OG0057874					Solyc04T000317.1
OG0057875					Solyc04T000350.1
OG0057876					Solyc04T000352.1
OG0057877					Solyc04T000359.1
OG0057878					Solyc04T000360.1
OG0057879					Solyc04T000364.1
OG0057880					Solyc04T000365.1
OG0057881					Solyc04T000366.1
OG0057882					Solyc04T000382.1
OG0057883					Solyc04T000401.1
OG0057884					Solyc04T000418.1
OG0057885					Solyc04T000424.1
OG0057886					Solyc04T000428.1
OG0057887					Solyc04T000431.1
OG0057888					Solyc04T000432.1
OG0057889					Solyc04T000440.1
OG0057890					Solyc04T000456.1
OG0057891					Solyc04T000458.1
OG0057892					Solyc04T000462.1
OG0057893					Solyc04T000463.1
OG0057894					Solyc04T000468.1
OG0057895					Solyc04T000469.1
OG0057896					Solyc04T000472.1
OG0057897					Solyc04T000474.1
OG0057898					Solyc04T000491.1
OG0057899					Solyc04T000492.1
OG0057900					Solyc04T000495.2
OG0057901					Solyc04T000507.1
OG0057902					Solyc04T000514.1
OG0057903					Solyc04T000518.1
OG0057904					Solyc04T000522.1
OG0057905					Solyc04T000530.1
OG0057906					Solyc04T000535.1
OG0057907					Solyc04T000544.1
OG0057908					Solyc04T000557.1
OG0057909					Solyc04T000562.1
OG0057910					Solyc04T000564.1
OG0057911					Solyc04T000568.1
OG0057912					Solyc04T000603.1
OG0057913					Solyc04T000604.1
OG0057914					Solyc04T000641.1
OG0057915					Solyc04T000648.3
OG0057916					Solyc04T000668.1
OG0057917					Solyc04T000670.1
OG0057918					Solyc04T000673.1
OG0057919					Solyc04T000678.1
OG0057920					Solyc04T000681.1
OG0057921					Solyc04T000684.1
OG0057922					Solyc04T000725.1
OG0057923					Solyc04T000736.1
OG0057924					Solyc04T000739.1
OG0057925					Solyc04T000741.1
OG0057926					Solyc04T000742.1
OG0057927					Solyc04T000745.1
OG0057928					Solyc04T000756.1
OG0057929					Solyc04T000774.1
OG0057930					Solyc04T000778.1
OG0057931					Solyc04T000788.1
OG0057932					Solyc04T000793.1
OG0057933					Solyc04T000795.1
OG0057934					Solyc04T000797.1
OG0057935					Solyc04T000801.1
OG0057936					Solyc04T000802.1
OG0057937					Solyc04T000804.1
OG0057938					Solyc04T000805.1
OG0057939					Solyc04T000830.1
OG0057940					Solyc04T000831.1
OG0057941					Solyc04T000843.1
OG0057942					Solyc04T000853.1
OG0057943					Solyc04T000857.1
OG0057944					Solyc04T000859.1
OG0057945					Solyc04T000862.1
OG0057946					Solyc04T000863.1
OG0057947					Solyc04T000870.1
OG0057948					Solyc04T000885.1
OG0057949					Solyc04T000893.1
OG0057950					Solyc04T000894.1
OG0057951					Solyc04T000900.1
OG0057952					Solyc04T000902.1
OG0057953					Solyc04T000906.1
OG0057954					Solyc04T000916.1
OG0057955					Solyc04T000917.1
OG0057956					Solyc04T000918.1
OG0057957					Solyc04T000920.1
OG0057958					Solyc04T000923.1
OG0057959					Solyc04T000924.1
OG0057960					Solyc04T000927.1
OG0057961					Solyc04T000932.1
OG0057962					Solyc04T000936.1
OG0057963					Solyc04T000942.1
OG0057964					Solyc04T000945.1
OG0057965					Solyc04T000953.1
OG0057966					Solyc04T000958.1
OG0057967					Solyc04T000959.1
OG0057968					Solyc04T000962.1
OG0057969					Solyc04T000973.1
OG0057970					Solyc04T000976.1
OG0057971					Solyc04T000987.1
OG0057972					Solyc04T001001.3
OG0057973					Solyc04T001017.1
OG0057974					Solyc04T001018.2
OG0057975					Solyc04T001021.1
OG0057976					Solyc04T001023.1
OG0057977					Solyc04T001027.1
OG0057978					Solyc04T001028.1
OG0057979					Solyc04T001038.2
OG0057980					Solyc04T001039.1
OG0057981					Solyc04T001043.1
OG0057982					Solyc04T001048.1
OG0057983					Solyc04T001049.1
OG0057984					Solyc04T001051.3
OG0057985					Solyc04T001052.1
OG0057986					Solyc04T001062.1
OG0057987					Solyc04T001075.1
OG0057988					Solyc04T001077.1
OG0057989					Solyc04T001087.1
OG0057990					Solyc04T001095.1
OG0057991					Solyc04T001104.1
OG0057992					Solyc04T001107.1
OG0057993					Solyc04T001116.1
OG0057994					Solyc04T001117.1
OG0057995					Solyc04T001123.1
OG0057996					Solyc04T001124.1
OG0057997					Solyc04T001125.1
OG0057998					Solyc04T001127.1
OG0057999					Solyc04T001130.1
OG0058000					Solyc04T001132.1
OG0058001					Solyc04T001135.1
OG0058002					Solyc04T001143.1
OG0058003					Solyc04T001147.1
OG0058004					Solyc04T001155.1
OG0058005					Solyc04T001163.1
OG0058006					Solyc04T001164.1
OG0058007					Solyc04T001165.1
OG0058008					Solyc04T001168.1
OG0058009					Solyc04T001169.1
OG0058010					Solyc04T001171.2
OG0058011					Solyc04T001173.1
OG0058012					Solyc04T001174.1
OG0058013					Solyc04T001179.1
OG0058014					Solyc04T001185.1
OG0058015					Solyc04T001188.1
OG0058016					Solyc04T001191.1
OG0058017					Solyc04T001192.1
OG0058018					Solyc04T001194.1
OG0058019					Solyc04T001206.1
OG0058020					Solyc04T001210.1
OG0058021					Solyc04T001211.1
OG0058022					Solyc04T001213.1
OG0058023					Solyc04T001219.1
OG0058024					Solyc04T001220.1
OG0058025					Solyc04T001222.1
OG0058026					Solyc04T001224.1
OG0058027					Solyc04T001225.1
OG0058028					Solyc04T001233.1
OG0058029					Solyc04T001237.1
OG0058030					Solyc04T001240.1
OG0058031					Solyc04T001243.1
OG0058032					Solyc04T001244.1
OG0058033					Solyc04T001246.1
OG0058034					Solyc04T001250.1
OG0058035					Solyc04T001258.1
OG0058036					Solyc04T001261.1
OG0058037					Solyc04T001263.1
OG0058038					Solyc04T001264.1
OG0058039					Solyc04T001265.1
OG0058040					Solyc04T001269.1
OG0058041					Solyc04T001271.1
OG0058042					Solyc04T001273.1
OG0058043					Solyc04T001275.1
OG0058044					Solyc04T001291.1
OG0058045					Solyc04T001299.1
OG0058046					Solyc04T001300.1
OG0058047					Solyc04T001307.1
OG0058048					Solyc04T001310.1
OG0058049					Solyc04T001312.1
OG0058050					Solyc04T001320.1
OG0058051					Solyc04T001327.1
OG0058052					Solyc04T001328.1
OG0058053					Solyc04T001329.1
OG0058054					Solyc04T001346.1
OG0058055					Solyc04T001350.1
OG0058056					Solyc04T001359.1
OG0058057					Solyc04T001360.1
OG0058058					Solyc04T001361.1
OG0058059					Solyc04T001363.1
OG0058060					Solyc04T001375.1
OG0058061					Solyc04T001376.1
OG0058062					Solyc04T001382.1
OG0058063					Solyc04T001385.1
OG0058064					Solyc04T001386.1
OG0058065					Solyc04T001387.1
OG0058066					Solyc04T001406.2
OG0058067					Solyc04T001428.1
OG0058068					Solyc04T001463.1
OG0058069					Solyc04T001476.1
OG0058070					Solyc04T001483.1
OG0058071					Solyc04T001489.1
OG0058072					Solyc04T001494.1
OG0058073					Solyc04T001495.8
OG0058074					Solyc04T001497.1
OG0058075					Solyc04T001502.1
OG0058076					Solyc04T001515.1
OG0058077					Solyc04T001523.2
OG0058078					Solyc04T001527.1
OG0058079					Solyc04T001544.1
OG0058080					Solyc04T001546.1
OG0058081					Solyc04T001549.1
OG0058082					Solyc04T001561.1
OG0058083					Solyc04T001564.1
OG0058084					Solyc04T001571.1
OG0058085					Solyc04T001584.1
OG0058086					Solyc04T001609.1
OG0058087					Solyc04T001614.3
OG0058088					Solyc04T001616.1
OG0058089					Solyc04T001623.1
OG0058090					Solyc04T001629.1
OG0058091					Solyc04T001631.1
OG0058092					Solyc04T001632.1
OG0058093					Solyc04T001633.1
OG0058094					Solyc04T001640.1
OG0058095					Solyc04T001646.1
OG0058096					Solyc04T001651.1
OG0058097					Solyc04T001708.1
OG0058098					Solyc04T001727.1
OG0058099					Solyc04T001730.1
OG0058100					Solyc04T001745.1
OG0058101					Solyc04T001746.1
OG0058102					Solyc04T001762.1
OG0058103					Solyc04T001775.1
OG0058104					Solyc04T001778.1
OG0058105					Solyc04T001826.1
OG0058106					Solyc04T001828.1
OG0058107					Solyc04T001842.1
OG0058108					Solyc04T001846.1
OG0058109					Solyc04T001863.1
OG0058110					Solyc04T001900.1
OG0058111					Solyc04T001907.1
OG0058112					Solyc04T001910.1
OG0058113					Solyc04T001935.1
OG0058114					Solyc04T001938.1
OG0058115					Solyc04T001939.1
OG0058116					Solyc04T001946.1
OG0058117					Solyc04T001958.1
OG0058118					Solyc04T001959.2
OG0058119					Solyc04T001960.1
OG0058120					Solyc04T001965.1
OG0058121					Solyc04T001972.1
OG0058122					Solyc04T001975.1
OG0058123					Solyc04T001987.1
OG0058124					Solyc04T001990.1
OG0058125					Solyc04T002012.1
OG0058126					Solyc04T002023.1
OG0058127					Solyc04T002024.1
OG0058128					Solyc04T002027.1
OG0058129					Solyc04T002035.1
OG0058130					Solyc04T002036.1
OG0058131					Solyc04T002037.1
OG0058132					Solyc04T002041.1
OG0058133					Solyc04T002073.1
OG0058134					Solyc04T002075.1
OG0058135					Solyc04T002083.1
OG0058136					Solyc04T002085.1
OG0058137					Solyc04T002086.1
OG0058138					Solyc04T002088.1
OG0058139					Solyc04T002097.1
OG0058140					Solyc04T002098.1
OG0058141					Solyc04T002103.1
OG0058142					Solyc04T002104.1
OG0058143					Solyc04T002106.1
OG0058144					Solyc04T002107.1
OG0058145					Solyc04T002109.1
OG0058146					Solyc04T002124.1
OG0058147					Solyc04T002137.1
OG0058148					Solyc04T002142.1
OG0058149					Solyc04T002155.1
OG0058150					Solyc04T002168.1
OG0058151					Solyc04T002171.1
OG0058152					Solyc04T002182.1
OG0058153					Solyc04T002190.1
OG0058154					Solyc04T002197.1
OG0058155					Solyc04T002203.1
OG0058156					Solyc04T002209.1
OG0058157					Solyc04T002212.1
OG0058158					Solyc04T002215.1
OG0058159					Solyc04T002218.1
OG0058160					Solyc04T002220.1
OG0058161					Solyc04T002221.1
OG0058162					Solyc04T002224.1
OG0058163					Solyc04T002226.1
OG0058164					Solyc04T002228.1
OG0058165					Solyc04T002244.1
OG0058166					Solyc04T002245.1
OG0058167					Solyc04T002247.1
OG0058168					Solyc04T002250.1
OG0058169					Solyc04T002251.1
OG0058170					Solyc04T002253.1
OG0058171					Solyc04T002267.1
OG0058172					Solyc04T002271.1
OG0058173					Solyc04T002284.1
OG0058174					Solyc04T002287.1
OG0058175					Solyc04T002290.1
OG0058176					Solyc04T002299.3
OG0058177					Solyc04T002302.1
OG0058178					Solyc04T002317.1
OG0058179					Solyc04T002320.1
OG0058180					Solyc04T002325.1
OG0058181					Solyc04T002329.1
OG0058182					Solyc04T002355.1
OG0058183					Solyc04T002361.1
OG0058184					Solyc04T002371.1
OG0058185					Solyc04T002373.1
OG0058186					Solyc04T002382.1
OG0058187					Solyc04T002384.1
OG0058188					Solyc04T002386.2
OG0058189					Solyc04T002390.1
OG0058190					Solyc04T002394.1
OG0058191					Solyc04T002404.1
OG0058192					Solyc04T002408.1
OG0058193					Solyc04T002410.1
OG0058194					Solyc04T002413.1
OG0058195					Solyc04T002414.1
OG0058196					Solyc04T002417.1
OG0058197					Solyc04T002420.1
OG0058198					Solyc04T002423.1
OG0058199					Solyc04T002432.1
OG0058200					Solyc04T002434.1
OG0058201					Solyc04T002435.1
OG0058202					Solyc04T002440.1
OG0058203					Solyc04T002449.1
OG0058204					Solyc04T002450.1
OG0058205					Solyc04T002451.1
OG0058206					Solyc04T002453.1
OG0058207					Solyc04T002459.1
OG0058208					Solyc04T002461.1
OG0058209					Solyc04T002468.5
OG0058210					Solyc04T002469.1
OG0058211					Solyc04T002470.1
OG0058212					Solyc04T002471.1
OG0058213					Solyc04T002489.1
OG0058214					Solyc04T002491.1
OG0058215					Solyc04T002493.1
OG0058216					Solyc04T002494.1
OG0058217					Solyc04T002496.1
OG0058218					Solyc04T002497.1
OG0058219					Solyc04T002504.1
OG0058220					Solyc04T002505.1
OG0058221					Solyc04T002529.8
OG0058222					Solyc04T002530.1
OG0058223					Solyc04T002533.1
OG0058224					Solyc04T002557.1
OG0058225					Solyc04T002562.1
OG0058226					Solyc04T002564.1
OG0058227					Solyc04T002565.1
OG0058228					Solyc04T002566.1
OG0058229					Solyc04T002584.1
OG0058230					Solyc04T002595.1
OG0058231					Solyc04T002597.1
OG0058232					Solyc04T002607.2
OG0058233					Solyc04T002608.1
OG0058234					Solyc04T002638.1
OG0058235					Solyc04T002645.1
OG0058236					Solyc04T002716.1
OG0058237					Solyc04T002729.1
OG0058238					Solyc04T002741.1
OG0058239					Solyc04T002778.1
OG0058240					Solyc04T002779.1
OG0058241					Solyc04T002793.1
OG0058242					Solyc04T002837.1
OG0058243					Solyc04T002846.1
OG0058244					Solyc04T002850.2
OG0058245					Solyc04T002853.1
OG0058246					Solyc04T002875.1
OG0058247					Solyc04T002876.1
OG0058248					Solyc04T002877.1
OG0058249					Solyc04T002879.1
OG0058250					Solyc04T002887.1
OG0058251					Solyc04T002921.1
OG0058252					Solyc04T002930.3
OG0058253					Solyc04T002956.1
OG0058254					Solyc04T002968.2
OG0058255					Solyc04T002989.1
OG0058256					Solyc04T002990.1
OG0058257					Solyc04T003007.1
OG0058258					Solyc04T003019.1
OG0058259					Solyc04T003038.1
