Orthogroup	Arachis_hypogaea	Brassica_napus	Capsicum_anuum	Prunus_persica	Solanum_lycopersicum	Total
OG0032592	0	0	1	0	1	2
OG0032593	0	0	1	0	1	2
OG0032594	0	0	2	0	0	2
OG0032595	0	0	1	0	1	2
OG0032596	0	0	2	0	0	2
OG0032597	0	0	1	0	1	2
OG0032598	0	0	1	0	1	2
OG0032599	0	0	1	0	1	2
OG0032600	0	0	1	0	1	2
OG0032601	0	0	1	0	1	2
OG0032602	0	0	1	1	0	2
OG0032603	0	0	1	0	1	2
OG0032604	0	0	2	0	0	2
OG0032605	0	0	1	0	1	2
OG0032606	0	0	2	0	0	2
OG0032607	0	0	2	0	0	2
OG0032608	0	0	1	0	1	2
OG0032609	0	0	1	0	1	2
OG0032610	0	0	1	0	1	2
OG0032611	0	0	1	0	1	2
OG0032612	0	0	1	0	1	2
OG0032613	0	0	1	0	1	2
OG0032614	0	0	1	0	1	2
OG0032615	0	0	1	0	1	2
OG0032616	0	0	2	0	0	2
OG0032617	0	0	1	1	0	2
OG0032618	0	0	2	0	0	2
OG0032619	0	0	1	0	1	2
OG0032620	0	0	1	0	1	2
OG0032621	0	0	1	0	1	2
OG0032622	0	0	1	1	0	2
OG0032623	0	0	1	0	1	2
OG0032624	0	0	1	0	1	2
OG0032625	0	0	1	0	1	2
OG0032626	0	0	1	0	1	2
OG0032627	0	0	2	0	0	2
OG0032628	0	0	1	0	1	2
OG0032629	0	0	1	0	1	2
OG0032630	0	0	2	0	0	2
OG0032631	0	0	1	0	1	2
OG0032632	0	0	2	0	0	2
OG0032633	0	0	2	0	0	2
OG0032634	0	0	1	0	1	2
OG0032635	0	0	1	0	1	2
OG0032636	0	0	1	0	1	2
OG0032637	0	0	1	1	0	2
OG0032638	0	0	1	0	1	2
OG0032639	0	0	1	0	1	2
OG0032640	0	0	1	0	1	2
OG0032641	0	0	1	0	1	2
OG0032642	0	0	2	0	0	2
OG0032643	0	0	1	0	1	2
OG0032644	0	0	1	0	1	2
OG0032645	0	0	1	0	1	2
OG0032646	0	0	1	0	1	2
OG0032647	0	0	1	0	1	2
OG0032648	0	0	1	0	1	2
OG0032649	0	0	1	0	1	2
OG0032650	0	0	1	0	1	2
OG0032651	0	0	1	0	1	2
OG0032652	0	0	1	0	1	2
OG0032653	0	0	1	0	1	2
OG0032654	0	0	1	0	1	2
OG0032655	0	0	1	0	1	2
OG0032656	0	0	1	0	1	2
OG0032657	0	0	2	0	0	2
OG0032658	0	0	2	0	0	2
OG0032659	0	0	2	0	0	2
OG0032660	0	0	1	0	1	2
OG0032661	0	0	2	0	0	2
OG0032662	0	0	1	1	0	2
OG0032663	0	0	1	0	1	2
OG0032664	0	0	2	0	0	2
OG0032665	0	0	2	0	0	2
OG0032666	0	0	1	0	1	2
OG0032667	0	0	2	0	0	2
OG0032668	0	0	1	0	1	2
OG0032669	0	0	1	0	1	2
OG0032670	0	0	1	1	0	2
OG0032671	0	0	2	0	0	2
OG0032672	0	0	2	0	0	2
OG0032673	0	0	2	0	0	2
OG0032674	0	0	2	0	0	2
OG0032675	0	0	2	0	0	2
OG0032676	0	0	1	0	1	2
OG0032677	0	0	1	0	1	2
OG0032678	0	0	1	0	1	2
OG0032679	0	0	2	0	0	2
OG0032680	0	0	1	0	1	2
OG0032681	0	0	1	1	0	2
OG0032682	0	0	1	0	1	2
OG0032683	0	0	2	0	0	2
OG0032684	0	0	1	0	1	2
OG0032685	0	0	1	0	1	2
OG0032686	0	0	1	0	1	2
OG0032687	0	0	1	0	1	2
OG0032688	0	0	1	0	1	2
OG0032689	0	0	1	0	1	2
OG0032690	0	0	1	0	1	2
OG0032691	0	0	2	0	0	2
OG0032692	0	0	1	0	1	2
OG0032693	0	0	1	0	1	2
OG0032694	0	0	2	0	0	2
OG0032695	0	0	1	0	1	2
OG0032696	0	0	1	0	1	2
OG0032697	0	0	2	0	0	2
OG0032698	0	0	2	0	0	2
OG0032699	0	0	1	0	1	2
OG0032700	0	0	1	0	1	2
OG0032701	0	0	2	0	0	2
OG0032702	0	0	1	0	1	2
OG0032703	0	0	1	0	1	2
OG0032704	0	0	1	0	1	2
OG0032705	0	0	1	0	1	2
OG0032706	0	0	1	0	1	2
OG0032707	0	0	1	0	1	2
OG0032708	0	0	1	0	1	2
OG0032709	0	0	2	0	0	2
OG0032710	0	0	1	0	1	2
OG0032711	0	0	1	0	1	2
OG0032712	0	0	2	0	0	2
OG0032713	0	0	1	0	1	2
OG0032714	0	0	1	0	1	2
OG0032715	0	0	1	0	1	2
OG0032716	0	0	1	0	1	2
OG0032717	0	0	2	0	0	2
OG0032718	0	0	1	0	1	2
OG0032719	0	0	1	0	1	2
OG0032720	0	0	1	0	1	2
OG0032721	0	0	1	0	1	2
OG0032722	0	0	1	0	1	2
OG0032723	0	0	1	1	0	2
OG0032724	0	0	1	0	1	2
OG0032725	0	0	1	0	1	2
OG0032726	0	0	2	0	0	2
OG0032727	0	0	1	0	1	2
OG0032728	0	0	1	0	1	2
OG0032729	0	0	1	0	1	2
OG0032730	0	0	1	0	1	2
OG0032731	0	0	1	0	1	2
OG0032732	0	0	1	0	1	2
OG0032733	0	0	1	0	1	2
OG0032734	0	0	2	0	0	2
OG0032735	0	0	1	0	1	2
OG0032736	0	0	1	0	1	2
OG0032737	0	0	1	0	1	2
OG0032738	0	0	1	0	1	2
OG0032739	0	0	1	1	0	2
OG0032740	0	0	1	0	1	2
OG0032741	0	0	1	0	1	2
OG0032742	0	0	1	0	1	2
OG0032743	0	0	1	1	0	2
OG0032744	0	0	1	0	1	2
OG0032745	0	0	1	0	1	2
OG0032746	0	0	1	0	1	2
OG0032747	0	0	2	0	0	2
OG0032748	0	0	2	0	0	2
OG0032749	0	0	2	0	0	2
OG0032750	0	0	2	0	0	2
OG0032751	0	0	2	0	0	2
OG0032752	0	0	2	0	0	2
OG0032753	0	0	1	0	1	2
OG0032754	0	0	1	1	0	2
OG0032755	0	0	1	0	1	2
OG0032756	0	0	1	0	1	2
OG0032757	0	0	1	0	1	2
OG0032758	0	0	1	0	1	2
OG0032759	0	0	1	0	1	2
OG0032760	0	0	1	0	1	2
OG0032761	0	0	1	0	1	2
OG0032762	0	0	1	0	1	2
OG0032763	0	0	1	0	1	2
OG0032764	0	0	2	0	0	2
OG0032765	0	0	1	0	1	2
OG0032766	0	0	1	0	1	2
OG0032767	0	0	1	0	1	2
OG0032768	0	0	1	0	1	2
OG0032769	0	0	1	0	1	2
OG0032770	0	0	1	0	1	2
OG0032771	0	0	1	1	0	2
OG0032772	0	0	1	0	1	2
OG0032773	0	0	2	0	0	2
OG0032774	0	0	2	0	0	2
OG0032775	0	0	1	0	1	2
OG0032776	0	0	1	0	1	2
OG0032777	0	0	1	0	1	2
OG0032778	0	0	2	0	0	2
OG0032779	0	0	1	0	1	2
OG0032780	0	0	1	0	1	2
OG0032781	0	0	1	0	1	2
OG0032782	0	0	1	0	1	2
OG0032783	0	0	1	0	1	2
OG0032784	0	0	2	0	0	2
OG0032785	0	0	1	0	1	2
OG0032786	0	0	1	0	1	2
OG0032787	0	0	1	0	1	2
OG0032788	0	0	1	0	1	2
OG0032789	0	0	2	0	0	2
OG0032790	0	0	1	0	1	2
OG0032791	0	0	1	0	1	2
OG0032792	0	0	1	0	1	2
OG0032793	0	0	1	0	1	2
OG0032794	0	0	1	0	1	2
OG0032795	0	0	1	0	1	2
OG0032796	0	0	2	0	0	2
OG0032797	0	0	1	0	1	2
OG0032798	0	0	1	0	1	2
OG0032799	0	0	1	0	1	2
OG0032800	0	0	1	0	1	2
OG0032801	0	0	2	0	0	2
OG0032802	0	0	2	0	0	2
OG0032803	0	0	1	0	1	2
OG0032804	0	0	1	0	1	2
OG0032805	0	0	1	0	1	2
OG0032806	0	0	2	0	0	2
OG0032807	0	0	1	0	1	2
OG0032808	0	0	1	0	1	2
OG0032809	0	0	1	0	1	2
OG0032810	0	0	2	0	0	2
OG0032811	0	0	1	0	1	2
OG0032812	0	0	1	0	1	2
OG0032813	0	0	1	0	1	2
OG0032814	0	0	2	0	0	2
OG0032815	0	0	1	0	1	2
OG0032816	0	0	1	0	1	2
OG0032817	0	0	1	0	1	2
OG0032818	0	0	1	0	1	2
OG0032819	0	0	2	0	0	2
OG0032820	0	0	2	0	0	2
OG0032821	0	0	1	0	1	2
OG0032822	0	0	1	0	1	2
OG0032823	0	0	1	0	1	2
OG0032824	0	0	2	0	0	2
OG0032825	0	0	2	0	0	2
OG0032826	0	0	1	0	1	2
OG0032827	0	0	1	0	1	2
OG0032828	0	0	1	0	1	2
OG0032829	0	0	2	0	0	2
OG0032830	0	0	2	0	0	2
OG0032831	0	0	1	0	1	2
OG0032832	0	0	1	0	1	2
OG0032833	0	0	2	0	0	2
OG0032834	0	0	1	0	1	2
OG0032835	0	0	1	0	1	2
OG0032836	0	0	1	0	1	2
OG0032837	0	0	1	0	1	2
OG0032838	0	0	1	0	1	2
OG0032839	0	0	1	0	1	2
OG0032840	0	0	1	0	1	2
OG0032841	0	0	1	0	1	2
OG0032842	0	0	1	0	1	2
OG0032843	0	0	1	0	1	2
OG0032844	0	0	2	0	0	2
OG0032845	0	0	1	0	1	2
OG0032846	0	0	1	0	1	2
OG0032847	0	0	1	0	1	2
OG0032848	0	0	1	0	1	2
OG0032849	0	0	2	0	0	2
OG0032850	0	0	2	0	0	2
OG0032851	0	0	2	0	0	2
OG0032852	0	0	1	0	1	2
OG0032853	0	0	2	0	0	2
OG0032854	0	0	1	0	1	2
OG0032855	0	0	1	0	1	2
OG0032856	0	0	1	0	1	2
OG0032857	0	0	1	0	1	2
OG0032858	0	0	1	0	1	2
OG0032859	0	0	1	0	1	2
OG0032860	0	0	1	0	1	2
OG0032861	0	0	1	0	1	2
OG0032862	0	0	1	0	1	2
OG0032863	0	0	2	0	0	2
OG0032864	0	0	2	0	0	2
OG0032865	0	0	1	0	1	2
OG0032866	0	0	1	0	1	2
OG0032867	0	0	1	0	1	2
OG0032868	0	0	1	0	1	2
OG0032869	0	0	1	0	1	2
OG0032870	0	0	1	0	1	2
OG0032871	0	0	1	0	1	2
OG0032872	0	0	1	0	1	2
OG0032873	0	0	1	0	1	2
OG0032874	0	0	1	0	1	2
OG0032875	0	0	1	0	1	2
OG0032876	0	0	1	0	1	2
OG0032877	0	0	1	0	1	2
OG0032878	0	0	2	0	0	2
OG0032879	0	0	1	0	1	2
OG0032880	0	0	1	1	0	2
OG0032881	0	0	1	0	1	2
OG0032882	0	0	1	0	1	2
OG0032883	0	0	1	0	1	2
OG0032884	0	0	1	0	1	2
OG0032885	0	0	1	0	1	2
OG0032886	0	0	1	0	1	2
OG0032887	0	0	2	0	0	2
OG0032888	0	0	1	0	1	2
OG0032889	0	0	1	0	1	2
OG0032890	0	0	1	0	1	2
OG0032891	0	0	1	0	1	2
OG0032892	0	0	1	0	1	2
OG0032893	0	0	2	0	0	2
OG0032894	0	0	1	0	1	2
OG0032895	0	0	1	0	1	2
OG0032896	0	0	1	0	1	2
OG0032897	0	0	1	0	1	2
OG0032898	0	0	1	1	0	2
OG0032899	0	0	1	0	1	2
OG0032900	0	0	1	0	1	2
OG0032901	0	0	1	0	1	2
OG0032902	0	0	1	0	1	2
OG0032903	0	0	1	0	1	2
OG0032904	0	0	1	0	1	2
OG0032905	0	0	1	0	1	2
OG0032906	0	0	2	0	0	2
OG0032907	0	0	1	0	1	2
OG0032908	0	0	1	0	1	2
OG0032909	0	0	1	0	1	2
OG0032910	0	0	1	0	1	2
OG0032911	0	0	2	0	0	2
OG0032912	0	0	1	0	1	2
OG0032913	0	0	1	1	0	2
OG0032914	0	0	1	0	1	2
OG0032915	0	0	1	0	1	2
OG0032916	0	0	1	0	1	2
OG0032917	0	0	1	0	1	2
OG0032918	0	0	1	0	1	2
OG0032919	0	0	1	0	1	2
OG0032920	0	0	1	0	1	2
OG0032921	0	0	1	0	1	2
OG0032922	0	0	1	0	1	2
OG0032923	0	0	1	0	1	2
OG0032924	0	0	1	0	1	2
OG0032925	0	0	1	0	1	2
OG0032926	0	0	1	0	1	2
OG0032927	0	0	1	0	1	2
OG0032928	0	0	1	0	1	2
OG0032929	0	0	1	0	1	2
OG0032930	0	0	1	0	1	2
OG0032931	0	0	1	0	1	2
OG0032932	0	0	1	0	1	2
OG0032933	0	0	1	0	1	2
OG0032934	0	0	1	0	1	2
OG0032935	0	0	1	0	1	2
OG0032936	0	0	1	0	1	2
OG0032937	0	0	1	0	1	2
OG0032938	0	0	1	0	1	2
OG0032939	0	0	2	0	0	2
OG0032940	0	0	1	0	1	2
OG0032941	0	0	1	0	1	2
OG0032942	0	0	1	0	1	2
OG0032943	0	0	1	0	1	2
OG0032944	0	0	1	0	1	2
OG0032945	0	0	1	0	1	2
OG0032946	0	0	1	0	1	2
OG0032947	0	0	1	0	1	2
OG0032948	0	0	1	0	1	2
OG0032949	0	0	1	0	1	2
OG0032950	0	0	1	0	1	2
OG0032951	0	0	1	0	1	2
OG0032952	0	0	1	0	1	2
OG0032953	0	0	2	0	0	2
OG0032954	0	0	2	0	0	2
OG0032955	0	0	1	0	1	2
OG0032956	0	0	1	0	1	2
OG0032957	0	0	1	0	1	2
OG0032958	0	0	1	0	1	2
OG0032959	0	0	1	0	1	2
OG0032960	0	0	1	0	1	2
OG0032961	0	0	1	0	1	2
OG0032962	0	0	1	0	1	2
OG0032963	0	0	1	0	1	2
OG0032964	0	0	1	0	1	2
OG0032965	0	0	2	0	0	2
OG0032966	0	0	1	0	1	2
OG0032967	0	0	2	0	0	2
OG0032968	0	0	2	0	0	2
OG0032969	0	0	1	0	1	2
OG0032970	0	0	1	0	1	2
OG0032971	0	0	1	0	1	2
OG0032972	0	0	2	0	0	2
OG0032973	0	0	1	0	1	2
OG0032974	0	0	2	0	0	2
OG0032975	0	0	1	0	1	2
OG0032976	0	0	2	0	0	2
OG0032977	0	0	1	0	1	2
OG0032978	0	0	1	0	1	2
OG0032979	0	0	2	0	0	2
OG0032980	0	0	1	0	1	2
OG0032981	0	0	1	0	1	2
OG0032982	0	0	1	0	1	2
OG0032983	0	0	1	0	1	2
OG0032984	0	0	1	0	1	2
OG0032985	0	0	1	0	1	2
OG0032986	0	0	1	0	1	2
OG0032987	0	0	1	0	1	2
OG0032988	0	0	1	0	1	2
OG0032989	0	0	1	0	1	2
OG0032990	0	0	1	0	1	2
OG0032991	0	0	1	0	1	2
OG0032992	0	0	1	0	1	2
OG0032993	0	0	2	0	0	2
OG0032994	0	0	1	0	1	2
OG0032995	0	0	1	0	1	2
OG0032996	0	0	2	0	0	2
OG0032997	0	0	1	0	1	2
OG0032998	0	0	1	0	1	2
OG0032999	0	0	1	0	1	2
OG0033000	0	0	1	0	1	2
OG0033001	0	0	1	0	1	2
OG0033002	0	0	1	0	1	2
OG0033003	0	0	1	0	1	2
OG0033004	0	0	2	0	0	2
OG0033005	0	0	1	0	1	2
OG0033006	0	0	1	0	1	2
OG0033007	0	0	2	0	0	2
OG0033008	0	0	1	0	1	2
OG0033009	0	0	1	0	1	2
OG0033010	0	0	1	0	1	2
OG0033011	0	0	1	0	1	2
OG0033012	0	0	1	0	1	2
OG0033013	0	0	1	0	1	2
OG0033014	0	0	1	0	1	2
OG0033015	0	0	1	0	1	2
OG0033016	0	0	1	0	1	2
OG0033017	0	0	2	0	0	2
OG0033018	0	0	1	0	1	2
OG0033019	0	0	1	0	1	2
OG0033020	0	0	2	0	0	2
OG0033021	0	0	1	0	1	2
OG0033022	0	0	1	0	1	2
OG0033023	0	0	1	0	1	2
OG0033024	0	0	1	0	1	2
OG0033025	0	0	1	0	1	2
OG0033026	0	0	1	1	0	2
OG0033027	0	0	1	0	1	2
OG0033028	0	0	1	0	1	2
OG0033029	0	0	1	0	1	2
OG0033030	0	0	1	0	1	2
OG0033031	0	0	1	0	1	2
OG0033032	0	0	2	0	0	2
OG0033033	0	0	1	0	1	2
OG0033034	0	0	1	0	1	2
OG0033035	0	0	1	0	1	2
OG0033036	0	0	1	0	1	2
OG0033037	0	0	1	0	1	2
OG0033038	0	0	1	0	1	2
OG0033039	0	0	1	0	1	2
OG0033040	0	0	1	0	1	2
OG0033041	0	0	1	0	1	2
OG0033042	0	0	1	0	1	2
OG0033043	0	0	2	0	0	2
OG0033044	0	0	1	0	1	2
OG0033045	0	0	1	0	1	2
OG0033046	0	0	2	0	0	2
OG0033047	0	0	1	0	1	2
OG0033048	0	0	1	0	1	2
OG0033049	0	0	1	0	1	2
OG0033050	0	0	1	0	1	2
OG0033051	0	0	1	0	1	2
OG0033052	0	0	1	0	1	2
OG0033053	0	0	1	0	1	2
OG0033054	0	0	1	0	1	2
OG0033055	0	0	1	0	1	2
OG0033056	0	0	1	0	1	2
OG0033057	0	0	1	0	1	2
OG0033058	0	0	1	0	1	2
OG0033059	0	0	1	1	0	2
OG0033060	0	0	1	0	1	2
OG0033061	0	0	1	0	1	2
OG0033062	0	0	1	0	1	2
OG0033063	0	0	1	1	0	2
OG0033064	0	0	1	0	1	2
OG0033065	0	0	1	0	1	2
OG0033066	0	0	1	0	1	2
OG0033067	0	0	2	0	0	2
OG0033068	0	0	1	0	1	2
OG0033069	0	0	1	0	1	2
OG0033070	0	0	1	0	1	2
OG0033071	0	0	1	0	1	2
OG0033072	0	0	1	0	1	2
OG0033073	0	0	1	0	1	2
OG0033074	0	0	1	0	1	2
OG0033075	0	0	1	0	1	2
OG0033076	0	0	1	0	1	2
OG0033077	0	0	1	0	1	2
OG0033078	0	0	2	0	0	2
OG0033079	0	0	1	0	1	2
OG0033080	0	0	1	0	1	2
OG0033081	0	0	1	0	1	2
OG0033082	0	0	1	0	1	2
OG0033083	0	0	1	0	1	2
OG0033084	0	0	1	0	1	2
OG0033085	0	0	1	0	1	2
OG0033086	0	0	1	0	1	2
OG0033087	0	0	1	1	0	2
OG0033088	0	0	1	0	1	2
OG0033089	0	0	1	0	1	2
OG0033090	0	0	2	0	0	2
OG0033091	0	0	1	0	1	2
OG0033092	0	0	1	0	1	2
OG0033093	0	0	1	0	1	2
OG0033094	0	0	1	0	1	2
OG0033095	0	0	1	0	1	2
OG0033096	0	0	1	0	1	2
OG0033097	0	0	2	0	0	2
OG0033098	0	0	1	0	1	2
OG0033099	0	0	1	0	1	2
OG0033100	0	0	2	0	0	2
OG0033101	0	0	1	0	1	2
OG0033102	0	0	2	0	0	2
OG0033103	0	0	1	0	1	2
OG0033104	0	0	1	0	1	2
OG0033105	0	0	1	0	1	2
OG0033106	0	0	2	0	0	2
OG0033107	0	0	1	0	1	2
OG0033108	0	0	2	0	0	2
OG0033109	0	0	1	0	1	2
OG0033110	0	0	1	0	1	2
OG0033111	0	0	1	0	1	2
OG0033112	0	0	1	0	1	2
OG0033113	0	0	2	0	0	2
OG0033114	0	0	1	0	1	2
OG0033115	0	0	1	0	1	2
OG0033116	0	0	1	0	1	2
OG0033117	0	0	1	1	0	2
OG0033118	0	0	1	0	1	2
OG0033119	0	0	1	0	1	2
OG0033120	0	0	1	0	1	2
OG0033121	0	0	1	0	1	2
OG0033122	0	0	2	0	0	2
OG0033123	0	0	1	0	1	2
OG0033124	0	0	1	0	1	2
OG0033125	0	0	1	0	1	2
OG0033126	0	0	1	0	1	2
OG0033127	0	0	1	1	0	2
OG0033128	0	0	1	0	1	2
OG0033129	0	0	1	0	1	2
OG0033130	0	0	1	0	1	2
OG0033131	0	0	2	0	0	2
OG0033132	0	0	1	0	1	2
OG0033133	0	0	1	0	1	2
OG0033134	0	0	1	0	1	2
OG0033135	0	0	1	0	1	2
OG0033136	0	0	1	0	1	2
OG0033137	0	0	1	0	1	2
OG0033138	0	0	1	0	1	2
OG0033139	0	0	1	0	1	2
OG0033140	0	0	1	0	1	2
OG0033141	0	0	1	0	1	2
OG0033142	0	0	1	0	1	2
OG0033143	0	0	1	0	1	2
OG0033144	0	0	1	0	1	2
OG0033145	0	0	1	0	1	2
OG0033146	0	0	1	0	1	2
OG0033147	0	0	1	0	1	2
OG0033148	0	0	1	0	1	2
OG0033149	0	0	1	0	1	2
OG0033150	0	0	1	0	1	2
OG0033151	0	0	1	0	1	2
OG0033152	0	0	1	0	1	2
OG0033153	0	0	1	0	1	2
OG0033154	0	0	1	0	1	2
OG0033155	0	0	1	0	1	2
OG0033156	0	0	1	0	1	2
OG0033157	0	0	1	0	1	2
OG0033158	0	0	1	0	1	2
OG0033159	0	0	1	0	1	2
OG0033160	0	0	1	0	1	2
OG0033161	0	0	1	0	1	2
OG0033162	0	0	1	0	1	2
OG0033163	0	0	1	0	1	2
OG0033164	0	0	1	0	1	2
OG0033165	0	0	1	0	1	2
OG0033166	0	0	2	0	0	2
OG0033167	0	0	2	0	0	2
OG0033168	0	0	1	0	1	2
OG0033169	0	0	1	1	0	2
OG0033170	0	0	2	0	0	2
OG0033171	0	0	1	1	0	2
OG0033172	0	0	1	0	1	2
OG0033173	0	0	1	0	1	2
OG0033174	0	0	1	0	1	2
OG0033175	0	0	2	0	0	2
OG0033176	0	0	1	0	1	2
OG0033177	0	0	1	0	1	2
OG0033178	0	0	1	0	1	2
OG0033179	0	0	1	0	1	2
OG0033180	0	0	1	0	1	2
OG0033181	0	0	1	0	1	2
OG0033182	0	0	1	0	1	2
OG0033183	0	0	1	0	1	2
OG0033184	0	0	1	0	1	2
OG0033185	0	0	1	0	1	2
OG0033186	0	0	1	0	1	2
OG0033187	0	0	1	0	1	2
OG0033188	0	0	1	0	1	2
OG0033189	0	0	1	0	1	2
OG0033190	0	0	2	0	0	2
OG0033191	0	0	1	0	1	2
OG0033192	0	0	1	0	1	2
OG0033193	0	0	2	0	0	2
OG0033194	0	0	1	0	1	2
OG0033195	0	0	1	0	1	2
OG0033196	0	0	1	0	1	2
OG0033197	0	0	1	0	1	2
OG0033198	0	0	1	1	0	2
OG0033199	0	0	1	0	1	2
OG0033200	0	0	2	0	0	2
OG0033201	0	0	1	0	1	2
OG0033202	0	0	1	0	1	2
OG0033203	0	0	1	0	1	2
OG0033204	0	0	1	0	1	2
OG0033205	0	0	1	0	1	2
OG0033206	0	0	2	0	0	2
OG0033207	0	0	1	0	1	2
OG0033208	0	0	1	0	1	2
OG0033209	0	0	1	0	1	2
OG0033210	0	0	2	0	0	2
OG0033211	0	0	1	0	1	2
OG0033212	0	0	1	0	1	2
OG0033213	0	0	1	0	1	2
OG0033214	0	0	1	1	0	2
OG0033215	0	0	1	0	1	2
OG0033216	0	0	1	0	1	2
OG0033217	0	0	2	0	0	2
OG0033218	0	0	1	0	1	2
OG0033219	0	0	1	0	1	2
OG0033220	0	0	1	0	1	2
OG0033221	0	0	2	0	0	2
OG0033222	0	0	2	0	0	2
OG0033223	0	0	1	0	1	2
OG0033224	0	0	1	1	0	2
OG0033225	0	0	1	0	1	2
OG0033226	0	0	1	0	1	2
OG0033227	0	0	1	0	1	2
OG0033228	0	0	1	0	1	2
OG0033229	0	0	1	0	1	2
OG0033230	0	0	1	0	1	2
OG0033231	0	0	2	0	0	2
OG0033232	0	0	1	0	1	2
OG0033233	0	0	1	0	1	2
OG0033234	0	0	1	0	1	2
OG0033235	0	0	1	0	1	2
OG0033236	0	0	1	0	1	2
OG0033237	0	0	1	0	1	2
OG0033238	0	0	1	0	1	2
OG0033239	0	0	1	0	1	2
OG0033240	0	0	1	0	1	2
OG0033241	0	0	1	0	1	2
OG0033242	0	0	1	0	1	2
OG0033243	0	0	2	0	0	2
OG0033244	0	0	1	0	1	2
OG0033245	0	0	1	0	1	2
OG0033246	0	0	1	0	1	2
OG0033247	0	0	1	0	1	2
OG0033248	0	0	1	0	1	2
OG0033249	0	0	1	0	1	2
OG0033250	0	0	1	0	1	2
OG0033251	0	0	1	0	1	2
OG0033252	0	0	1	0	1	2
OG0033253	0	0	1	1	0	2
OG0033254	0	0	2	0	0	2
OG0033255	0	0	1	0	1	2
OG0033256	0	0	2	0	0	2
OG0033257	0	0	1	0	1	2
OG0033258	0	0	1	0	1	2
OG0033259	0	0	1	0	1	2
OG0033260	0	0	1	0	1	2
OG0033261	0	0	1	0	1	2
OG0033262	0	0	2	0	0	2
OG0033263	0	0	2	0	0	2
OG0033264	0	0	2	0	0	2
OG0033265	0	0	1	0	1	2
OG0033266	0	0	1	0	1	2
OG0033267	0	0	1	0	1	2
OG0033268	0	0	1	0	1	2
OG0033269	0	0	1	0	1	2
OG0033270	0	0	1	0	1	2
OG0033271	0	0	1	0	1	2
OG0033272	0	0	2	0	0	2
OG0033273	0	0	1	0	1	2
OG0033274	0	0	1	0	1	2
OG0033275	0	0	1	0	1	2
OG0033276	0	0	1	0	1	2
OG0033277	0	0	1	0	1	2
OG0033278	0	0	2	0	0	2
OG0033279	0	0	1	0	1	2
OG0033280	0	0	1	0	1	2
OG0033281	0	0	2	0	0	2
OG0033282	0	0	1	0	1	2
OG0033283	0	0	1	0	1	2
OG0033284	0	0	1	0	1	2
OG0033285	0	0	1	0	1	2
OG0033286	0	0	1	0	1	2
OG0033287	0	0	1	0	1	2
OG0033288	0	0	1	0	1	2
OG0033289	0	0	1	0	1	2
OG0033290	0	0	1	0	1	2
OG0033291	0	0	1	0	1	2
OG0033292	0	0	2	0	0	2
OG0033293	0	0	1	0	1	2
OG0033294	0	0	1	0	1	2
OG0033295	0	0	1	0	1	2
OG0033296	0	0	1	0	1	2
OG0033297	0	0	1	1	0	2
OG0033298	0	0	1	0	1	2
OG0033299	0	0	2	0	0	2
OG0033300	0	0	1	0	1	2
OG0033301	0	0	1	0	1	2
OG0033302	0	0	2	0	0	2
OG0033303	0	0	1	0	1	2
OG0033304	0	0	2	0	0	2
OG0033305	0	0	1	0	1	2
OG0033306	0	0	1	0	1	2
OG0033307	0	0	2	0	0	2
OG0033308	0	0	1	0	1	2
OG0033309	0	0	1	0	1	2
OG0033310	0	0	2	0	0	2
OG0033311	0	0	0	2	0	2
OG0033312	0	0	0	2	0	2
OG0033313	0	0	0	2	0	2
OG0033314	0	0	0	2	0	2
OG0033315	0	0	0	2	0	2
OG0033316	0	0	0	2	0	2
OG0033317	0	0	0	2	0	2
OG0033318	0	0	0	2	0	2
OG0033319	0	0	0	1	1	2
OG0033320	0	0	0	2	0	2
OG0033321	0	0	0	2	0	2
OG0033322	0	0	0	2	0	2
OG0033323	0	0	0	2	0	2
OG0033324	0	0	0	2	0	2
OG0033325	0	0	0	2	0	2
OG0033326	0	0	0	2	0	2
OG0033327	0	0	0	2	0	2
OG0033328	0	0	0	2	0	2
OG0033329	0	0	0	2	0	2
OG0033330	0	0	0	2	0	2
OG0033331	0	0	0	2	0	2
OG0033332	0	0	0	2	0	2
OG0033333	0	0	0	2	0	2
OG0033334	0	0	0	2	0	2
OG0033335	0	0	0	2	0	2
OG0033336	0	0	0	1	1	2
OG0033337	0	0	0	2	0	2
OG0033338	0	0	0	2	0	2
OG0033339	0	0	0	2	0	2
OG0033340	0	0	0	1	1	2
OG0033341	0	0	0	2	0	2
OG0033342	0	0	0	2	0	2
OG0033343	0	0	0	2	0	2
OG0033344	0	0	0	2	0	2
OG0033345	0	0	0	2	0	2
OG0033346	0	0	0	2	0	2
OG0033347	0	0	0	1	1	2
OG0033348	0	0	0	2	0	2
OG0033349	0	0	0	2	0	2
OG0033350	0	0	0	2	0	2
OG0033351	0	0	0	2	0	2
OG0033352	0	0	0	2	0	2
OG0033353	0	0	0	2	0	2
OG0033354	0	0	0	1	1	2
OG0033355	0	0	0	2	0	2
OG0033356	0	0	0	2	0	2
OG0033357	0	0	0	2	0	2
OG0033358	0	0	0	2	0	2
OG0033359	0	0	0	1	1	2
OG0033360	0	0	0	2	0	2
OG0033361	0	0	0	2	0	2
OG0033362	0	0	0	2	0	2
OG0033363	0	0	0	2	0	2
OG0033364	0	0	0	1	1	2
OG0033365	0	0	0	2	0	2
