Orthogroup	Duplications (all)	Duplications (50% support)
OG0018148	1	1
OG0018149	3	3
OG0018150	2	2
OG0018151	1	1
OG0018152	2	2
OG0018153	3	3
OG0018154	3	3
OG0018155	3	3
OG0018156	3	3
OG0018157	4	4
OG0018158	4	4
OG0018159	4	4
OG0018160	4	4
OG0018161	4	4
OG0018162	4	4
OG0018163	4	4
OG0018164	4	4
OG0018165	4	4
OG0018166	4	4
OG0018167	4	4
OG0018168	4	4
OG0018169	4	4
OG0018170	4	4
OG0018171	4	4
OG0018172	4	4
OG0018173	4	4
OG0018174	4	4
OG0018175	4	4
OG0018176	4	4
OG0018177	4	4
OG0018178	4	4
OG0018179	4	4
OG0018180	4	4
OG0018181	3	3
OG0018182	4	4
OG0018183	4	4
OG0018184	4	4
OG0018185	4	4
OG0018186	4	4
OG0018187	4	4
OG0018188	4	4
OG0018189	4	4
OG0018190	4	4
OG0018191	4	4
OG0018192	3	3
OG0018193	4	4
OG0018194	3	3
OG0018195	4	4
OG0018196	4	4
OG0018197	4	4
OG0018198	4	4
OG0018199	4	4
OG0018200	3	3
OG0018201	4	4
OG0018202	4	4
OG0018203	4	4
OG0018204	4	4
OG0018205	4	4
OG0018206	4	4
OG0018207	4	4
OG0018208	4	4
OG0018209	4	4
OG0018210	4	4
OG0018211	4	4
OG0018212	4	4
OG0018213	4	4
OG0018214	4	4
OG0018215	4	4
OG0018216	4	4
OG0018217	4	4
OG0018218	4	4
OG0018219	4	4
OG0018220	4	4
OG0018221	4	4
OG0018222	4	4
OG0018223	4	4
OG0018224	4	4
OG0018225	4	4
OG0018226	4	4
OG0018227	4	4
OG0018228	4	4
OG0018229	4	4
OG0018230	4	4
OG0018231	4	4
OG0018232	4	4
OG0018233	4	4
OG0018234	4	4
OG0018235	4	4
OG0018236	4	4
OG0018237	4	4
OG0018238	4	4
OG0018239	4	4
OG0018240	4	4
OG0018241	4	4
OG0018242	4	4
OG0018243	4	4
OG0018244	4	4
OG0018245	4	4
OG0018246	4	4
OG0018247	4	4
OG0018248	4	4
OG0018249	4	4
OG0018250	4	4
OG0018251	4	4
OG0018252	4	4
OG0018253	4	4
OG0018254	4	4
OG0018255	4	4
OG0018256	4	4
OG0018257	4	4
OG0018258	4	4
OG0018259	4	4
OG0018260	4	4
OG0018261	4	4
OG0018262	4	4
OG0018263	4	4
OG0018264	4	4
OG0018265	4	4
OG0018266	4	4
OG0018267	4	4
OG0018268	4	4
OG0018269	4	4
OG0018270	4	4
OG0018271	4	4
OG0018272	4	4
OG0018273	4	4
OG0018274	3	3
OG0018275	2	2
OG0018276	3	3
OG0018277	2	2
OG0018278	3	3
OG0018279	3	3
OG0018280	2	2
OG0018281	3	3
OG0018282	1	1
OG0018283	3	3
OG0018284	2	2
OG0018285	3	3
OG0018286	2	2
OG0018287	3	3
OG0018288	3	3
OG0018289	3	3
OG0018290	3	3
OG0018291	3	3
OG0018292	3	3
OG0018293	2	2
OG0018294	1	1
OG0018295	3	3
OG0018296	3	3
OG0018297	3	3
OG0018298	1	1
OG0018299	3	3
OG0018300	2	2
OG0018301	3	3
OG0018302	3	3
OG0018303	3	3
OG0018304	3	3
OG0018305	1	1
OG0018306	3	3
OG0018307	3	3
OG0018308	2	2
OG0018309	3	3
OG0018310	3	3
OG0018311	2	2
OG0018312	2	2
OG0018313	3	3
OG0018314	3	3
OG0018315	2	2
OG0018316	3	3
OG0018317	3	3
OG0018318	3	3
OG0018319	2	2
OG0018320	2	2
OG0018321	3	3
OG0018322	3	3
OG0018323	3	3
OG0018324	3	3
OG0018325	3	3
OG0018326	2	2
OG0018327	3	3
OG0018328	1	1
OG0018329	3	3
OG0018330	2	2
OG0018331	3	3
OG0018332	3	3
OG0018333	0	0
OG0018334	2	2
OG0018335	3	3
OG0018336	3	3
OG0018337	3	3
OG0018338	3	3
OG0018339	3	3
OG0018340	3	3
OG0018341	1	1
OG0018342	3	3
OG0018343	3	3
OG0018344	3	3
OG0018345	3	3
OG0018346	1	1
OG0018347	3	3
OG0018348	2	2
OG0018349	3	3
OG0018350	3	3
OG0018351	3	3
OG0018352	3	3
OG0018353	3	3
OG0018354	2	2
OG0018355	3	3
OG0018356	3	3
OG0018357	2	2
OG0018358	2	2
OG0018359	3	3
OG0018360	3	3
OG0018361	2	2
OG0018362	2	2
OG0018363	3	3
OG0018364	2	2
OG0018365	3	3
OG0018366	2	2
OG0018367	2	2
OG0018368	1	1
OG0018369	3	3
OG0018370	2	2
OG0018371	3	3
OG0018372	2	2
OG0018373	3	3
OG0018374	3	3
OG0018375	3	3
OG0018376	3	3
OG0018377	3	3
OG0018378	2	2
OG0018379	1	1
OG0018380	2	2
OG0018381	1	1
OG0018382	3	3
OG0018383	3	3
OG0018384	3	3
OG0018385	3	3
OG0018386	3	3
OG0018387	3	3
OG0018388	2	2
OG0018389	1	1
OG0018390	3	3
OG0018391	3	3
OG0018392	0	0
OG0018393	1	1
OG0018394	3	3
OG0018395	3	3
OG0018396	3	3
OG0018397	3	3
OG0018398	2	2
OG0018399	0	0
OG0018400	3	3
OG0018401	3	3
OG0018402	3	3
OG0018403	3	3
OG0018404	2	2
OG0018405	2	2
OG0018406	3	3
OG0018407	0	0
OG0018408	2	2
OG0018409	3	3
OG0018410	3	3
OG0018411	3	3
OG0018412	1	1
OG0018413	3	3
OG0018414	3	3
OG0018415	3	3
OG0018416	3	3
OG0018417	3	3
OG0018418	1	1
OG0018419	3	3
OG0018420	2	2
OG0018421	2	2
OG0018422	1	1
OG0018423	3	3
OG0018424	3	3
OG0018425	1	1
OG0018426	3	3
OG0018427	1	1
OG0018428	3	3
OG0018429	1	1
OG0018430	3	3
OG0018431	3	3
OG0018432	2	2
OG0018433	1	1
OG0018434	1	1
OG0018435	3	3
OG0018436	3	3
OG0018437	3	3
OG0018438	2	2
OG0018439	0	0
OG0018440	2	2
OG0018441	2	2
OG0018442	3	3
OG0018443	2	2
OG0018444	1	1
OG0018445	1	1
OG0018446	1	1
OG0018447	3	3
OG0018448	1	1
OG0018449	1	1
OG0018450	3	3
OG0018451	2	2
OG0018452	3	3
OG0018453	3	3
OG0018454	3	3
OG0018455	3	3
OG0018456	3	3
OG0018457	3	3
OG0018458	3	3
OG0018459	0	0
OG0018460	3	3
OG0018461	3	3
OG0018462	3	3
OG0018463	3	3
OG0018464	3	3
OG0018465	3	3
OG0018466	3	3
OG0018467	3	3
OG0018468	3	3
OG0018469	3	3
OG0018470	0	0
OG0018471	3	3
OG0018472	3	3
OG0018473	3	3
OG0018474	3	3
OG0018475	3	3
OG0018476	3	3
OG0018477	3	3
OG0018478	2	2
OG0018479	3	3
OG0018480	3	3
OG0018481	1	1
OG0018482	3	3
OG0018483	2	2
OG0018484	3	3
OG0018485	3	3
OG0018486	3	3
OG0018487	3	3
OG0018488	3	3
OG0018489	3	3
OG0018490	3	3
OG0018491	3	3
OG0018492	3	3
OG0018493	3	3
OG0018494	2	2
OG0018495	3	3
OG0018496	3	3
OG0018497	3	3
OG0018498	0	0
OG0018499	3	3
OG0018500	1	1
OG0018501	3	3
OG0018502	3	3
OG0018503	2	2
OG0018504	3	3
OG0018505	3	3
OG0018506	3	3
OG0018507	3	3
OG0018508	1	1
OG0018509	3	3
OG0018510	3	3
OG0018511	3	3
OG0018512	3	3
OG0018513	3	3
OG0018514	3	3
OG0018515	1	1
OG0018516	3	3
OG0018517	1	1
OG0018518	3	3
OG0018519	3	3
OG0018520	1	1
OG0018521	3	3
OG0018522	1	1
OG0018523	3	3
OG0018524	3	3
OG0018525	3	3
OG0018526	3	3
OG0018527	3	3
OG0018528	3	3
OG0018529	3	3
OG0018530	3	3
OG0018531	1	1
OG0018532	3	3
OG0018533	3	3
OG0018534	3	3
OG0018535	3	3
OG0018536	3	3
OG0018537	1	1
OG0018538	0	0
OG0018539	0	0
OG0018540	3	3
OG0018541	1	1
OG0018542	0	0
OG0018543	3	3
OG0018544	3	3
OG0018545	3	3
OG0018546	3	3
OG0018547	3	3
OG0018548	3	3
OG0018549	3	3
OG0018550	0	0
OG0018551	3	3
OG0018552	0	0
OG0018553	2	2
OG0018554	3	3
OG0018555	3	3
OG0018556	2	2
OG0018557	2	2
OG0018558	3	3
OG0018559	1	1
OG0018560	3	3
OG0018561	3	3
OG0018562	3	3
OG0018563	3	3
OG0018564	3	3
OG0018565	3	3
OG0018566	3	3
OG0018567	3	3
OG0018568	3	3
OG0018569	3	3
OG0018570	3	3
OG0018571	1	1
OG0018572	1	1
OG0018573	3	3
OG0018574	3	3
OG0018575	2	2
OG0018576	3	3
OG0018577	3	3
OG0018578	3	3
OG0018579	2	2
OG0018580	2	2
OG0018581	3	3
OG0018582	3	3
OG0018583	3	3
OG0018584	3	3
OG0018585	3	3
OG0018586	3	3
OG0018587	3	3
OG0018588	3	3
OG0018589	3	3
OG0018590	0	0
OG0018591	0	0
OG0018592	3	3
OG0018593	3	3
OG0018594	3	3
OG0018595	1	1
OG0018596	3	3
OG0018597	3	3
OG0018598	1	1
OG0018599	1	1
OG0018600	1	1
OG0018601	1	1
OG0018602	1	1
OG0018603	3	3
OG0018604	1	1
OG0018605	1	1
OG0018606	3	3
OG0018607	3	3
OG0018608	1	1
OG0018609	3	3
OG0018610	2	2
OG0018611	3	3
OG0018612	1	1
OG0018613	0	0
OG0018614	1	1
OG0018615	2	2
OG0018616	0	0
OG0018617	3	3
OG0018618	3	3
OG0018619	3	3
OG0018620	1	1
OG0018621	0	0
OG0018622	3	3
OG0018623	2	2
OG0018624	1	1
OG0018625	3	3
OG0018626	3	3
OG0018627	3	3
OG0018628	0	0
OG0018629	2	2
OG0018630	0	0
OG0018631	1	1
OG0018632	3	3
OG0018633	0	0
OG0018634	3	3
OG0018635	3	3
OG0018636	0	0
OG0018637	3	3
OG0018638	3	3
OG0018639	3	3
OG0018640	3	3
OG0018641	3	3
OG0018642	1	1
OG0018643	0	0
OG0018644	1	1
OG0018645	2	2
OG0018646	3	3
OG0018647	1	1
OG0018648	3	3
OG0018649	3	3
OG0018650	1	1
OG0018651	3	3
OG0018652	1	1
OG0018653	3	3
OG0018654	1	1
OG0018655	3	3
OG0018656	1	1
OG0018657	3	3
OG0018658	1	1
OG0018659	1	1
OG0018660	1	1
OG0018661	1	1
OG0018662	3	3
OG0018663	3	3
OG0018664	3	3
OG0018665	1	1
OG0018666	3	3
OG0018667	3	3
OG0018668	2	2
OG0018669	3	3
OG0018670	2	2
OG0018671	3	3
OG0018672	3	3
OG0018673	3	3
OG0018674	3	3
OG0018675	1	1
OG0018676	3	3
OG0018677	2	2
OG0018678	3	3
OG0018679	3	3
OG0018680	1	1
OG0018681	1	1
OG0018682	3	3
OG0018683	1	1
OG0018684	1	1
OG0018685	3	3
OG0018686	1	1
OG0018687	2	2
OG0018688	2	2
OG0018689	2	2
OG0018690	1	1
OG0018691	3	3
OG0018692	2	2
OG0018693	3	3
OG0018694	3	3
OG0018695	2	2
OG0018696	1	1
OG0018697	3	3
OG0018698	3	3
OG0018699	3	3
OG0018700	2	2
OG0018701	3	3
OG0018702	1	1
OG0018703	1	1
OG0018704	1	1
OG0018705	3	3
OG0018706	3	3
OG0018707	3	3
OG0018708	3	3
OG0018709	1	1
OG0018710	1	1
OG0018711	3	3
OG0018712	3	3
OG0018713	3	3
OG0018714	3	3
OG0018715	3	3
OG0018716	3	3
OG0018717	3	3
OG0018718	3	3
OG0018719	3	3
OG0018720	1	1
OG0018721	3	3
OG0018722	1	1
OG0018723	3	3
OG0018724	3	3
OG0018725	1	1
OG0018726	3	3
OG0018727	2	2
OG0018728	1	1
OG0018729	2	2
OG0018730	3	3
OG0018731	1	1
OG0018732	3	3
OG0018733	2	2
OG0018734	3	3
OG0018735	3	3
OG0018736	2	2
OG0018737	1	1
OG0018738	1	1
OG0018739	3	3
OG0018740	1	1
OG0018741	3	3
OG0018742	2	2
OG0018743	1	1
OG0018744	3	3
OG0018745	3	3
OG0018746	3	3
OG0018747	1	1
OG0018748	3	3
OG0018749	2	2
OG0018750	3	3
OG0018751	3	3
OG0018752	1	1
OG0018753	1	1
OG0018754	1	1
OG0018755	2	2
OG0018756	3	3
OG0018757	0	0
OG0018758	2	2
OG0018759	2	2
OG0018760	3	3
OG0018761	3	3
OG0018762	1	1
OG0018763	2	2
OG0018764	2	2
OG0018765	2	2
OG0018766	1	1
OG0018767	2	2
OG0018768	1	1
OG0018769	3	3
OG0018770	2	2
OG0018771	0	0
OG0018772	3	3
OG0018773	1	1
OG0018774	3	3
OG0018775	3	3
OG0018776	3	3
OG0018777	3	3
OG0018778	3	3
OG0018779	2	2
OG0018780	3	3
OG0018781	3	3
OG0018782	1	1
OG0018783	3	3
OG0018784	1	1
OG0018785	3	3
OG0018786	1	1
OG0018787	1	1
OG0018788	1	1
OG0018789	0	0
OG0018790	2	2
OG0018791	1	1
OG0018792	1	1
OG0018793	3	3
OG0018794	2	2
OG0018795	3	3
OG0018796	3	3
OG0018797	1	1
OG0018798	3	3
OG0018799	1	1
OG0018800	3	3
OG0018801	1	1
OG0018802	3	3
OG0018803	0	0
OG0018804	2	2
OG0018805	3	3
OG0018806	1	1
OG0018807	3	3
OG0018808	0	0
OG0018809	3	3
OG0018810	1	1
OG0018811	1	1
OG0018812	3	3
OG0018813	1	1
OG0018814	2	2
OG0018815	3	3
OG0018816	1	1
OG0018817	3	3
OG0018818	1	1
OG0018819	1	1
OG0018820	0	0
OG0018821	3	3
OG0018822	3	3
OG0018823	3	3
OG0018824	1	1
OG0018825	3	3
OG0018826	1	1
OG0018827	3	3
OG0018828	3	3
OG0018829	2	2
OG0018830	3	3
OG0018831	3	3
OG0018832	3	3
OG0018833	0	0
OG0018834	1	1
OG0018835	1	1
OG0018836	0	0
OG0018837	0	0
OG0018838	3	3
OG0018839	2	2
OG0018840	3	3
OG0018841	1	1
OG0018842	2	2
OG0018843	3	3
OG0018844	0	0
OG0018845	0	0
OG0018846	1	1
OG0018847	1	1
OG0018848	2	2
OG0018849	2	2
OG0018850	1	1
OG0018851	1	1
OG0018852	3	3
OG0018853	3	3
OG0018854	2	2
OG0018855	2	2
OG0018856	1	1
OG0018857	1	1
OG0018858	1	1
OG0018859	1	1
OG0018860	3	3
OG0018861	2	2
OG0018862	1	1
OG0018863	3	3
OG0018864	3	3
OG0018865	3	3
OG0018866	3	3
OG0018867	0	0
OG0018868	0	0
OG0018869	2	2
OG0018870	3	3
OG0018871	3	3
OG0018872	3	3
OG0018873	2	2
OG0018874	2	2
OG0018875	3	3
OG0018876	3	3
OG0018877	2	2
OG0018878	2	2
OG0018879	3	3
OG0018880	3	3
OG0018881	2	2
OG0018882	1	1
OG0018883	1	1
OG0018884	3	3
OG0018885	1	1
OG0018886	0	0
OG0018887	3	3
OG0018888	1	1
OG0018889	2	2
OG0018890	2	2
OG0018891	3	3
OG0018892	3	3
OG0018893	3	3
OG0018894	0	0
OG0018895	3	3
OG0018896	1	1
OG0018897	3	3
OG0018898	1	1
OG0018899	3	3
OG0018900	2	2
OG0018901	1	1
OG0018902	3	3
OG0018903	2	2
OG0018904	3	3
OG0018905	1	1
OG0018906	1	1
OG0018907	0	0
OG0018908	3	3
OG0018909	3	3
OG0018910	1	1
OG0018911	0	0
OG0018912	2	2
OG0018913	1	1
OG0018914	1	1
OG0018915	3	3
OG0018916	1	1
OG0018917	2	2
OG0018918	3	3
OG0018919	3	3
OG0018920	2	2
OG0018921	1	1
OG0018922	2	2
OG0018923	0	0
OG0018924	1	1
OG0018925	3	3
OG0018926	3	3
OG0018927	1	1
OG0018928	1	1
OG0018929	2	2
OG0018930	1	1
OG0018931	1	1
OG0018932	1	1
OG0018933	3	3
OG0018934	2	2
OG0018935	2	2
OG0018936	0	0
OG0018937	3	3
OG0018938	2	2
OG0018939	3	3
OG0018940	2	2
OG0018941	0	0
OG0018942	0	0
OG0018943	0	0
OG0018944	3	3
OG0018945	1	1
OG0018946	3	3
OG0018947	1	1
OG0018948	3	3
OG0018949	2	2
OG0018950	3	3
OG0018951	1	1
OG0018952	1	1
OG0018953	3	3
OG0018954	3	3
OG0018955	3	3
OG0018956	3	3
OG0018957	3	3
OG0018958	1	1
OG0018959	3	3
OG0018960	2	2
OG0018961	3	3
OG0018962	3	3
OG0018963	1	1
OG0018964	3	3
OG0018965	2	2
OG0018966	1	1
OG0018967	0	0
OG0018968	1	1
OG0018969	1	1
OG0018970	1	1
OG0018971	3	3
OG0018972	2	2
OG0018973	1	1
OG0018974	0	0
OG0018975	3	3
OG0018976	3	3
OG0018977	2	2
OG0018978	3	3
OG0018979	0	0
OG0018980	0	0
OG0018981	0	0
OG0018982	1	1
OG0018983	0	0
OG0018984	3	3
OG0018985	0	0
OG0018986	2	2
OG0018987	1	1
OG0018988	2	2
OG0018989	2	2
OG0018990	1	1
OG0018991	1	1
OG0018992	0	0
OG0018993	2	2
OG0018994	0	0
OG0018995	1	1
OG0018996	0	0
OG0018997	0	0
OG0018998	3	3
OG0018999	0	0
OG0019000	1	1
OG0019001	3	3
OG0019002	3	3
OG0019003	1	1
OG0019004	3	3
OG0019005	3	3
OG0019006	3	3
OG0019007	0	0
OG0019008	3	3
OG0019009	3	3
OG0019010	3	3
OG0019011	1	1
OG0019012	2	2
OG0019013	3	3
OG0019014	1	1
OG0019015	1	1
OG0019016	2	2
OG0019017	2	2
OG0019018	1	1
OG0019019	3	3
OG0019020	3	3
OG0019021	1	1
OG0019022	3	3
OG0019023	3	3
OG0019024	0	0
OG0019025	3	3
OG0019026	1	1
OG0019027	1	1
OG0019028	3	3
OG0019029	1	1
OG0019030	1	1
OG0019031	3	3
OG0019032	1	1
OG0019033	1	1
OG0019034	1	1
OG0019035	2	2
OG0019036	0	0
OG0019037	1	1
OG0019038	0	0
OG0019039	1	1
OG0019040	1	1
OG0019041	0	0
OG0019042	2	2
OG0019043	0	0
OG0019044	2	2
OG0019045	0	0
OG0019046	1	1
OG0019047	1	1
OG0019048	0	0
OG0019049	2	2
OG0019050	1	1
OG0019051	1	1
OG0019052	2	2
OG0019053	2	2
OG0019054	1	1
OG0019055	2	2
OG0019056	2	2
OG0019057	2	2
OG0019058	2	2
OG0019059	2	2
OG0019060	0	0
OG0019061	1	1
OG0019062	1	1
OG0019063	2	2
OG0019064	0	0
OG0019065	1	1
OG0019066	1	1
OG0019067	0	0
OG0019068	1	1
OG0019069	2	2
OG0019070	0	0
OG0019071	0	0
OG0019072	0	0
OG0019073	3	3
OG0019074	3	3
OG0019075	3	3
OG0019076	3	3
OG0019077	3	3
OG0019078	3	3
OG0019079	3	3
OG0019080	3	3
OG0019081	3	3
OG0019082	3	3
OG0019083	3	3
OG0019084	3	3
OG0019085	3	3
OG0019086	3	3
OG0019087	3	3
OG0019088	3	3
OG0019089	3	3
OG0019090	3	3
OG0019091	3	3
OG0019092	3	3
OG0019093	3	3
OG0019094	3	3
OG0019095	3	3
OG0019096	3	3
OG0019097	3	3
OG0019098	3	3
OG0019099	3	3
OG0019100	3	3
OG0019101	3	3
OG0019102	3	3
OG0019103	2	2
OG0019104	3	3
OG0019105	3	3
OG0019106	3	3
OG0019107	3	3
OG0019108	3	3
OG0019109	3	3
OG0019110	3	3
OG0019111	3	3
OG0019112	3	3
OG0019113	3	3
OG0019114	3	3
OG0019115	3	3
OG0019116	3	3
OG0019117	3	3
OG0019118	3	3
OG0019119	3	3
OG0019120	3	3
OG0019121	3	3
OG0019122	3	3
OG0019123	3	3
OG0019124	3	3
OG0019125	3	3
OG0019126	3	3
OG0019127	3	3
OG0019128	3	3
OG0019129	3	3
OG0019130	3	3
OG0019131	3	3
OG0019132	3	3
OG0019133	3	3
OG0019134	2	2
OG0019135	3	3
OG0019136	3	3
OG0019137	3	3
OG0019138	3	3
OG0019139	3	3
OG0019140	3	3
OG0019141	3	3
OG0019142	3	3
OG0019143	3	3
OG0019144	3	3
OG0019145	2	2
OG0019146	3	3
OG0019147	3	3
OG0019148	3	3
OG0019149	3	3
OG0019150	3	3
OG0019151	3	3
OG0019152	3	3
OG0019153	3	3
OG0019154	2	2
OG0019155	3	3
OG0019156	3	3
OG0019157	3	3
OG0019158	3	3
OG0019159	3	3
OG0019160	3	3
OG0019161	3	3
OG0019162	3	3
OG0019163	3	3
OG0019164	3	3
OG0019165	3	3
OG0019166	3	3
OG0019167	3	3
OG0019168	3	3
OG0019169	3	3
OG0019170	3	3
OG0019171	3	3
OG0019172	3	3
OG0019173	3	3
OG0019174	2	2
OG0019175	2	2
OG0019176	3	3
OG0019177	3	3
OG0019178	3	3
OG0019179	3	3
OG0019180	3	3
OG0019181	3	3
OG0019182	3	3
OG0019183	3	3
OG0019184	3	3
OG0019185	3	3
OG0019186	3	3
OG0019187	3	3
OG0019188	3	3
OG0019189	3	3
OG0019190	3	3
OG0019191	3	3
OG0019192	3	3
OG0019193	3	3
OG0019194	3	3
OG0019195	3	3
OG0019196	3	3
OG0019197	3	3
OG0019198	3	3
OG0019199	3	3
OG0019200	3	3
OG0019201	3	3
OG0019202	3	3
OG0019203	3	3
OG0019204	3	3
OG0019205	3	3
OG0019206	3	3
OG0019207	3	3
OG0019208	3	3
OG0019209	3	3
OG0019210	3	3
OG0019211	3	3
OG0019212	1	1
OG0019213	3	3
OG0019214	3	3
OG0019215	3	3
OG0019216	3	3
OG0019217	3	3
OG0019218	2	2
OG0019219	3	3
OG0019220	1	1
OG0019221	3	3
OG0019222	3	3
OG0019223	3	3
OG0019224	3	3
OG0019225	3	3
OG0019226	3	3
OG0019227	3	3
OG0019228	3	3
OG0019229	3	3
OG0019230	3	3
OG0019231	0	0
OG0019232	3	3
OG0019233	3	3
OG0019234	1	1
OG0019235	3	3
OG0019236	1	1
OG0019237	3	3
OG0019238	3	3
OG0019239	3	3
OG0019240	3	3
OG0019241	3	3
OG0019242	3	3
OG0019243	3	3
OG0019244	3	3
OG0019245	3	3
OG0019246	3	3
OG0019247	3	3
OG0019248	3	3
OG0019249	3	3
OG0019250	3	3
OG0019251	3	3
OG0019252	3	3
OG0019253	3	3
OG0019254	1	1
OG0019255	3	3
OG0019256	3	3
OG0019257	3	3
OG0019258	1	1
OG0019259	3	3
OG0019260	1	1
OG0019261	3	3
OG0019262	2	2
OG0019263	3	3
OG0019264	3	3
OG0019265	3	3
OG0019266	3	3
OG0019267	3	3
OG0019268	3	3
OG0019269	3	3
OG0019270	3	3
OG0019271	3	3
OG0019272	3	3
OG0019273	1	1
OG0019274	3	3
OG0019275	3	3
OG0019276	3	3
OG0019277	1	1
OG0019278	3	3
OG0019279	3	3
OG0019280	3	3
OG0019281	3	3
OG0019282	3	3
OG0019283	3	3
OG0019284	3	3
OG0019285	3	3
OG0019286	3	3
OG0019287	3	3
OG0019288	3	3
OG0019289	3	3
OG0019290	3	3
OG0019291	3	3
OG0019292	3	3
OG0019293	3	3
OG0019294	1	1
OG0019295	3	3
OG0019296	3	3
OG0019297	3	3
OG0019298	3	3
OG0019299	3	3
OG0019300	3	3
OG0019301	3	3
OG0019302	3	3
OG0019303	3	3
OG0019304	3	3
OG0019305	3	3
OG0019306	3	3
OG0019307	3	3
OG0019308	3	3
OG0019309	3	3
OG0019310	3	3
OG0019311	3	3
OG0019312	3	3
OG0019313	3	3
OG0019314	3	3
OG0019315	3	3
OG0019316	3	3
OG0019317	3	3
OG0019318	3	3
OG0019319	3	3
OG0019320	3	3
OG0019321	3	3
OG0019322	3	3
OG0019323	3	3
OG0019324	3	3
OG0019325	3	3
OG0019326	3	3
OG0019327	3	3
OG0019328	3	3
OG0019329	3	3
OG0019330	3	3
OG0019331	3	3
OG0019332	3	3
OG0019333	3	3
OG0019334	3	3
OG0019335	1	1
OG0019336	3	3
OG0019337	3	3
OG0019338	1	1
OG0019339	3	3
OG0019340	3	3
OG0019341	3	3
OG0019342	3	3
OG0019343	3	3
OG0019344	3	3
OG0019345	3	3
OG0019346	3	3
OG0019347	3	3
OG0019348	3	3
OG0019349	3	3
OG0019350	3	3
OG0019351	3	3
OG0019352	3	3
OG0019353	1	1
OG0019354	3	3
OG0019355	3	3
OG0019356	3	3
OG0019357	3	3
OG0019358	3	3
OG0019359	3	3
OG0019360	3	3
OG0019361	3	3
OG0019362	3	3
OG0019363	3	3
OG0019364	3	3
OG0019365	3	3
OG0019366	2	2
OG0019367	3	3
OG0019368	3	3
OG0019369	3	3
OG0019370	3	3
OG0019371	3	3
OG0019372	3	3
OG0019373	3	3
OG0019374	3	3
OG0019375	3	3
OG0019376	3	3
OG0019377	3	3
OG0019378	3	3
OG0019379	3	3
OG0019380	3	3
OG0019381	3	3
OG0019382	3	3
OG0019383	3	3
OG0019384	3	3
OG0019385	3	3
OG0019386	1	1
OG0019387	3	3
OG0019388	3	3
OG0019389	3	3
OG0019390	3	3
OG0019391	3	3
OG0019392	3	3
OG0019393	3	3
OG0019394	2	2
OG0019395	3	3
OG0019396	3	3
OG0019397	3	3
OG0019398	3	3
OG0019399	3	3
OG0019400	3	3
OG0019401	3	3
OG0019402	3	3
OG0019403	3	3
OG0019404	3	3
OG0019405	3	3
OG0019406	3	3
OG0019407	3	3
OG0019408	1	1
OG0019409	3	3
OG0019410	3	3
OG0019411	3	3
OG0019412	3	3
OG0019413	3	3
OG0019414	3	3
OG0019415	3	3
OG0019416	3	3
OG0019417	3	3
OG0019418	3	3
OG0019419	3	3
OG0019420	1	1
OG0019421	3	3
OG0019422	3	3
OG0019423	3	3
OG0019424	3	3
OG0019425	2	2
OG0019426	2	2
OG0019427	2	2
OG0019428	3	3
OG0019429	3	3
OG0019430	3	3
OG0019431	3	3
OG0019432	3	3
OG0019433	2	2
OG0019434	3	3
OG0019435	3	3
OG0019436	3	3
OG0019437	3	3
OG0019438	3	3
OG0019439	3	3
OG0019440	3	3
OG0019441	3	3
OG0019442	3	3
OG0019443	3	3
OG0019444	3	3
OG0019445	3	3
OG0019446	3	3
OG0019447	3	3
OG0019448	3	3
OG0019449	3	3
OG0019450	3	3
OG0019451	3	3
OG0019452	3	3
OG0019453	3	3
OG0019454	3	3
OG0019455	3	3
OG0019456	3	3
OG0019457	3	3
OG0019458	3	3
OG0019459	3	3
OG0019460	3	3
OG0019461	3	3
OG0019462	3	3
OG0019463	3	3
OG0019464	3	3
OG0019465	3	3
OG0019466	3	3
OG0019467	3	3
OG0019468	0	0
OG0019469	3	3
OG0019470	3	3
OG0019471	3	3
OG0019472	3	3
OG0019473	3	3
OG0019474	3	3
OG0019475	3	3
OG0019476	3	3
OG0019477	3	3
OG0019478	3	3
OG0019479	3	3
OG0019480	3	3
OG0019481	3	3
OG0019482	3	3
OG0019483	3	3
OG0019484	3	3
OG0019485	3	3
OG0019486	3	3
OG0019487	3	3
OG0019488	3	3
OG0019489	3	3
OG0019490	3	3
OG0019491	2	2
OG0019492	3	3
OG0019493	3	3
OG0019494	3	3
OG0019495	3	3
OG0019496	3	3
OG0019497	3	3
OG0019498	3	3
OG0019499	3	3
OG0019500	3	3
OG0019501	3	3
OG0019502	3	3
OG0019503	3	3
OG0019504	3	3
OG0019505	3	3
OG0019506	1	1
OG0019507	3	3
OG0019508	3	3
OG0019509	3	3
OG0019510	3	3
OG0019511	3	3
OG0019512	3	3
OG0019513	3	3
OG0019514	3	3
OG0019515	3	3
OG0019516	3	3
OG0019517	3	3
OG0019518	3	3
OG0019519	3	3
OG0019520	3	3
OG0019521	3	3
OG0019522	3	3
OG0019523	3	3
OG0019524	3	3
OG0019525	3	3
OG0019526	3	3
OG0019527	3	3
OG0019528	3	3
OG0019529	3	3
OG0019530	3	3
OG0019531	3	3
OG0019532	3	3
OG0019533	3	3
OG0019534	1	1
OG0019535	3	3
OG0019536	3	3
OG0019537	2	2
OG0019538	3	3
OG0019539	0	0
OG0019540	3	3
OG0019541	3	3
OG0019542	3	3
OG0019543	1	1
OG0019544	3	3
