Orthogroup	Prunus_persica	Capsicum_anuum
OG0012614	Prupe.5G095600.1	CA00g28910
OG0012615	Prupe.2G298200.1	CA03g18500
OG0012616	Prupe.5G066100.1	CA01g33930
OG0012617	Prupe.7G175600.1	CA02g06680
OG0012618	Prupe.1G258300.1	CA11g07200
OG0012619	Prupe.5G088000.1	CA01g03600
OG0012621	Prupe.1G069300.1	CA07g03230
OG0012622	Prupe.1G526900.1	CA00g80120
OG0012624	Prupe.1G526800.1	CA03g27270
OG0012625	Prupe.1G420700.1	CA05g11180
OG0012626	Prupe.1G511900.1	CA04g15130
OG0012628	Prupe.2G310400.1	CA03g19770
OG0012629	Prupe.5G171800.1	CA03g26360
OG0012630	Prupe.7G185300.1, Prupe.5G007900.1	CA12g18160
OG0012631	Prupe.2G307500.1	CA03g19240
OG0012632	Prupe.6G286400.1	CA09g00580
OG0012633	Prupe.5G200300.1	CA03g29560
OG0012634	Prupe.1G501900.1	CA04g10460
OG0012635	Prupe.2G309400.1	CA03g19930
OG0012636	Prupe.1G382800.1	CA04g20160
OG0012637	Prupe.7G120500.1	CA09g01620
OG0012638	Prupe.5G190900.1, Prupe.5G190800.1	CA03g31520
OG0012642	Prupe.2G315600.1	CA06g08490
OG0012643	Prupe.1G366800.1	CA04g21690
OG0012644	Prupe.1G423800.1	CA04g17870
OG0012645	Prupe.1G361000.1	CA04g22070
OG0012646	Prupe.1G515000.1	CA00g85120
OG0012647	Prupe.6G032300.1, Prupe.6G031600.1	CA06g26010
OG0012649	Prupe.1G425800.1	CA04g18090
OG0012651	Prupe.1G491500.1	CA04g11410
OG0012652	Prupe.1G375000.1	CA03g03520
OG0012653	Prupe.2G205200.1	CA12g05630
OG0012654	Prupe.1G077100.1	CA11g11560
OG0012655	Prupe.1G387700.1	CA12g17280
OG0012656	Prupe.1G528000.1	CA00g77730
OG0012657	Prupe.7G147500.1	CA02g00250, CA12g17360, CA02g26250
OG0012658	Prupe.3G139500.1	CA07g14100
OG0012659	Prupe.1G443100.1	CA04g16590
OG0012660	Prupe.5G200100.1	CA03g29570, CA06g18640
OG0012661	Prupe.1G363900.1	CA04g21920
OG0012662	Prupe.1G443500.1	CA08g02140
OG0012663	Prupe.2G313700.1	CA03g20090
OG0012664	Prupe.2G314300.1	CA03g20150
OG0012665	Prupe.1G377400.1	CA04g20830
OG0012666	Prupe.5G007200.1	CA00g90530
OG0012667	Prupe.1G495500.1, Prupe.1G512700.1	CA01g24560
OG0012668	Prupe.1G409500.1	CA06g05970
OG0012669	Prupe.1G523800.1	CA04g15910
OG0012670	Prupe.1G534000.1	CA04g16380, CA04g16400
OG0012671	Prupe.2G316100.1	CA06g08500, CA03g20400
OG0012672	Prupe.1G389100.1	CA04g19450, CA04g19470, CA04g19480
OG0012673	Prupe.8G203600.1	CA09g10200
OG0012675	Prupe.1G533900.1	CA04g16370
OG0012676	Prupe.1G499700.1	CA06g11980
OG0012677	Prupe.1G436300.1	CA04g18830
OG0012678	Prupe.1G379200.1	CA04g20640
OG0012679	Prupe.1G505400.1	CA04g10090
OG0012680	Prupe.1G419800.1	CA04g17470
OG0012681	Prupe.1G504000.1	CA04g08710
OG0012683	Prupe.1G214800.1	CA05g04650
OG0012684	Prupe.2G314000.1	CA06g09070
OG0012685	Prupe.1G535400.1	CA04g15270
OG0012686	Prupe.1G435900.1	CA08g13130
OG0012687	Prupe.1G373400.1	CA04g21410
OG0012688	Prupe.5G197200.1	CA03g29860
OG0012689	Prupe.1G503800.1	CA06g12160
OG0012690	Prupe.1G494400.1	CA10g19950
OG0012691	Prupe.1G422300.1	CA04g17710
OG0012692	Prupe.4G269400.1	CA01g13350
OG0012693	Prupe.1G434700.1	CA04g18630
OG0012695	Prupe.2G314100.1	CA03g20130
OG0012696	Prupe.1G508800.1	CA00g11060
OG0012697	Prupe.8G180100.1	CA04g22940
OG0012698	Prupe.2G311400.1	CA03g19630
OG0012699	Prupe.1G513500.1	CA04g14930
OG0012700	Prupe.1G354600.1	CA08g05580
OG0012702	Prupe.2G312800.1	CA03g20000
OG0012703	Prupe.1G373700.1	CA04g21430
OG0012704	Prupe.1G511200.1	CA04g15220
OG0012706	Prupe.8G190200.1	CA06g26350
OG0012707	Prupe.8G189900.1	CA05g00140
OG0012708	Prupe.2G309200.1	CA12g22780, CA01g11510
OG0012709	Prupe.1G354700.1	CA04g22650
OG0012710	Prupe.1G509000.1	CA00g11050
OG0012711	Prupe.1G434400.1	CA04g18610
OG0012712	Prupe.1G369900.1	CA00g84410
OG0012714	Prupe.1G373300.1	CA04g21390
OG0012715	Prupe.8G082800.1	CA00g58500
OG0012717	Prupe.5G172000.1	CA05g12520
OG0012718	Prupe.8G269800.1	CA01g24430
OG0012720	Prupe.1G544000.1	CA04g16560
OG0012721	Prupe.1G357300.1	CA12g17870
OG0012722	Prupe.1G542400.1	CA00g83840
OG0012723	Prupe.1G507100.1	CA06g20120
OG0012725	Prupe.1G494300.1	CA01g09740
OG0012727	Prupe.1G517300.1, Prupe.1G519000.1	CA12g01380
OG0012728	Prupe.8G172400.1	CA00g52670
OG0012729	Prupe.1G488900.1	CA04g12270
OG0012730	Prupe.1G438100.1	CA12g16990
OG0012731	Prupe.1G501400.1	CA00g16570
OG0012732	Prupe.1G532800.1	CA04g12460, CA04g16280
OG0012733	Prupe.5G010400.1	CA12g18210
OG0012734	Prupe.2G307000.1	CA03g19180
OG0012737	Prupe.4G024100.1	CA10g05360
OG0012739	Prupe.5G175000.1	CA03g28350
OG0012740	Prupe.2G027000.1	CA01g21590
OG0012742	Prupe.1G150300.1	CA01g24920
OG0012743	Prupe.7G134200.1	CA02g25480
OG0012744	Prupe.4G015200.1	CA02g18700
OG0012745	Prupe.7G189600.1	CA04g04260
OG0012746	Prupe.7G199900.1	CA07g08780
OG0012747	Prupe.8G177300.1, Prupe.8G177200.1	CA00g75090
OG0012748	Prupe.7G250500.1	CA07g03620
OG0012749	Prupe.7G235700.1	CA03g25310
OG0012750	Prupe.5G166300.1	CA00g00510
OG0012751	Prupe.6G286900.1, Prupe.6G046300.1	CA09g12420
OG0012752	Prupe.2G273300.1	CA03g01340
OG0012753	Prupe.6G038400.1	CA03g06290
OG0012754	Prupe.1G109800.1	CA05g16610
OG0012755	Prupe.3G107000.1	CA03g30480
OG0012756	Prupe.5G083800.1	CA01g03930
OG0012757	Prupe.5G178400.1	CA03g27160
OG0012758	Prupe.4G019000.1	CA02g03180
OG0012760	Prupe.7G192200.1	CA07g09870
OG0012762	Prupe.5G076400.1	CA01g33240
OG0012763	Prupe.7G185100.1	CA02g20120
OG0012764	Prupe.4G021000.1	CA05g20170
OG0012765	Prupe.5G091900.1	CA01g03240
OG0012766	Prupe.7G178400.1	CA02g21010
OG0012767	Prupe.1G098600.1	CA07g01160
OG0012768	Prupe.7G249100.1	CA00g20840
OG0012770	Prupe.4G215900.1	CA07g19650
OG0012771	Prupe.1G367100.1	CA04g21620
OG0012772	Prupe.3G175000.1	CA07g15510
OG0012773	Prupe.6G000700.1	CA02g18590
OG0012774	Prupe.6G028700.1	CA10g01100
OG0012775	Prupe.1G357900.1	CA04g22400
OG0012776	Prupe.6G062600.1	CA09g10030
OG0012778	Prupe.7G237400.1	CA09g15560
OG0012780	Prupe.4G071300.1	CA02g12850
OG0012781	Prupe.5G150900.1	CA03g24650
OG0012782	Prupe.7G171500.1	CA02g21320
OG0012784	Prupe.7G255200.1	CA07g02870
OG0012785	Prupe.6G022000.1	CA02g18450
OG0012786	Prupe.7G239100.1	CA09g15320
OG0012787	Prupe.4G016800.1	CA04g03340
OG0012788	Prupe.5G165100.1	CA06g19910, CA00g00700
OG0012789	Prupe.7G192500.1	CA07g05120
OG0012790	Prupe.7G131000.1	CA02g14490
OG0012792	Prupe.5G189900.1	CA03g31560
OG0012793	Prupe.6G123000.1	CA11g17420
OG0012794	Prupe.5G186600.1	CA00g80640
OG0012795	Prupe.7G248800.1	CA07g03830
OG0012798	Prupe.7G252700.1	CA07g02530
OG0012799	Prupe.4G231800.1	CA03g26470
OG0012800	Prupe.1G209800.1	CA08g00910
OG0012801	Prupe.1G585300.1	CA08g14830, CA08g14840
OG0012802	Prupe.1G100000.1	CA07g01410
OG0012803	Prupe.2G049600.1	CA02g02790
OG0012804	Prupe.5G194300.1	CA03g29990
OG0012805	Prupe.5G199100.1	CA02g14800
OG0012806	Prupe.7G250900.1	CA07g03520, CA09g17940
OG0012807	Prupe.7G143000.1	CA02g26020
OG0012808	Prupe.1G100700.1	CA07g01370
OG0012810	Prupe.2G322700.1	CA08g14800
OG0012811	Prupe.7G190400.1	CA05g12820
OG0012812	Prupe.4G228200.1	CA10g01270
OG0012814	Prupe.4G027100.1	CA04g03320
OG0012815	Prupe.4G019600.1	CA02g18320
OG0012816	Prupe.7G204500.1	CA03g24660
OG0012817	Prupe.5G050800.1	CA01g07020
OG0012818	Prupe.1G585900.1	CA10g03520
OG0012819	Prupe.1G145800.1	CA00g47390
OG0012820	Prupe.6G035000.1, Prupe.6G033200.1	CA07g20860
OG0012821	Prupe.5G160700.1	CA03g25380
OG0012822	Prupe.7G189500.1	CA03g14900
OG0012823	Prupe.1G147800.1	CA01g23660
OG0012824	Prupe.6G052600.1	CA11g03440
OG0012825	Prupe.6G213900.1	CA02g24670
OG0012826	Prupe.6G052000.1	CA06g03660
OG0012828	Prupe.5G176700.1	CA03g28180
OG0012829	Prupe.6G037300.1	CA09g10810
OG0012830	Prupe.5G162200.1	CA03g26300
OG0012831	Prupe.7G256300.1	CA11g08130
OG0012832	Prupe.7G155500.1	CA02g22530
OG0012834	Prupe.3G011900.1	CA02g01540, CA03g28740
OG0012835	Prupe.7G146700.1	CA02g26200
OG0012836	Prupe.7G173800.1	CA02g20830
OG0012837	Prupe.7G157100.1	CA02g06140
OG0012838	Prupe.5G192300.1	CA05g01340
OG0012839	Prupe.6G001200.1	CA02g02680
OG0012840	Prupe.3G036300.1	CA07g03020, CA07g02880
OG0012841	Prupe.5G192200.1	CA03g30130
OG0012842	Prupe.5G214600.1	CA03g28510
OG0012843	Prupe.5G178800.1	CA03g27190
OG0012845	Prupe.7G264400.1	CA07g01850, CA09g18260
OG0012846	Prupe.7G145200.1	CA07g19870
OG0012847	Prupe.5G207400.1	CA03g04110
OG0012848	Prupe.1G332300.1	CA01g30620
OG0012849	Prupe.6G046100.1	CA06g25750
OG0012850	Prupe.1G365500.1	CA01g25510
OG0012851	Prupe.2G043400.1	CA02g08010
OG0012852	Prupe.1G117800.1	CA05g05770
OG0012853	Prupe.6G024200.1	CA07g20430
OG0012854	Prupe.7G188100.1	CA02g09430
OG0012855	Prupe.1G145200.1	CA01g25000
OG0012856	Prupe.1G026900.1	CA03g05980
OG0012857	Prupe.6G229300.1	CA02g14810
OG0012858	Prupe.6G039800.1	CA06g25950
OG0012859	Prupe.7G173500.1	CA02g20430
OG0012860	Prupe.1G104700.1	CA05g16740
OG0012861	Prupe.6G095500.1	CA04g16270
OG0012862	Prupe.6G228900.1	CA02g14850
OG0012864	Prupe.8G270100.1	CA01g26860
OG0012865	Prupe.7G266100.1	CA07g01500
OG0012866	Prupe.7G189300.1	CA06g06090
OG0012867	Prupe.3G183300.1	CA10g06000
OG0012868	Prupe.8G179800.1	CA00g81210
OG0012869	Prupe.5G178500.1, Prupe.5G008500.1	CA03g27170
OG0012870	Prupe.7G202000.1	CA07g11650
OG0012871	Prupe.7G255800.1	CA07g02890, CA09g18540
OG0012872	Prupe.2G049800.1	CA01g06720
OG0012873	Prupe.5G239300.1, Prupe.7G141900.1	CA02g25950
OG0012874	Prupe.4G002000.1	CA05g01330
OG0012876	Prupe.6G229100.1	CA01g06900
OG0012877	Prupe.1G135600.1	CA01g25350
OG0012878	Prupe.2G089200.1	CA12g05830
OG0012879	Prupe.5G191200.1	CA06g19060, CA03g31510
OG0012880	Prupe.1G118000.1	CA01g15940
OG0012881	Prupe.1G074500.1	CA09g09930
OG0012882	Prupe.5G178300.1	CA03g27150
OG0012883	Prupe.6G230700.1	CA02g14630
OG0012884	Prupe.7G169900.1	CA00g84580
OG0012885	Prupe.6G216800.1	CA02g07350
OG0012886	Prupe.7G235600.1	CA06g04960
OG0012887	Prupe.8G201700.1	CA00g15270
OG0012889	Prupe.1G101900.1	CA07g01300
OG0012890	Prupe.5G187100.1	CA06g19220
OG0012892	Prupe.5G212200.1, Prupe.5G041000.1	CA08g00590
OG0012893	Prupe.7G006200.1	CA08g09630
OG0012894	Prupe.6G062900.1	CA06g05000
OG0012895	Prupe.7G259100.1	CA07g02280
OG0012896	Prupe.4G229800.1	CA07g20070
OG0012897	Prupe.7G250300.1	CA09g17890, CA07g03710
OG0012898	Prupe.5G040300.1	CA06g13120
OG0012899	Prupe.5G072600.1	CA01g33980
OG0012900	Prupe.5G229200.1	CA03g32990, CA06g17790
OG0012902	Prupe.2G167200.1	CA06g22070
OG0012904	Prupe.2G283800.1	CA00g46200
OG0012905	Prupe.6G076800.1	CA01g03470
OG0012907	Prupe.3G002000.1	CA02g16490, CA08g08270
OG0012908	Prupe.7G024400.1	CA10g18550
OG0012909	Prupe.1G071000.1	CA10g21200, CA03g13040
OG0012910	Prupe.2G185600.1	CA05g11510
OG0012911	Prupe.7G008000.1	CA10g22460
OG0012912	Prupe.8G268500.1	CA03g07980
OG0012913	Prupe.7G079300.1	CA10g19210, CA01g17370
OG0012916	Prupe.7G003300.1	CA10g21600
OG0012918	Prupe.4G051600.1	CA05g16670, CA12g08800, CA05g16660
OG0012919	Prupe.7G100300.1	CA10g17410
OG0012920	Prupe.1G357800.1	CA04g22430
OG0012921	Prupe.8G213600.1	CA06g01830
OG0012922	Prupe.3G305800.1	CA00g82030
OG0012923	Prupe.1G383500.1	CA04g20000
OG0012924	Prupe.7G077600.1	CA03g12160
OG0012925	Prupe.3G303000.1	CA04g00170
OG0012926	Prupe.1G393000.1	CA00g00130, CA00g00230
OG0012927	Prupe.7G069000.1	CA09g12660
OG0012928	Prupe.6G353600.1	CA12g10210
OG0012929	Prupe.2G112200.1	CA00g68480
OG0012930	Prupe.3G308400.1	CA02g09270
OG0012931	Prupe.1G392300.1	CA01g13410
OG0012932	Prupe.6G325100.1	CA08g12150
OG0012933	Prupe.3G105000.1	CA00g41000
OG0012934	Prupe.6G240000.1	CA09g03010
OG0012935	Prupe.3G304500.1	CA00g82020
OG0012937	Prupe.7G004400.1	CA10g19070
OG0012938	Prupe.1G431600.1	CA08g02150
OG0012939	Prupe.6G250300.1	CA09g04650, CA10g11610
OG0012940	Prupe.6G305800.1	CA00g53890
OG0012941	Prupe.7G066800.1	CA03g12310
OG0012942	Prupe.3G003300.1	CA01g23170
OG0012943	Prupe.7G127500.1	CA08g10100
OG0012944	Prupe.5G048300.1	CA10g18480
OG0012945	Prupe.1G389000.1	CA04g19490
OG0012947	Prupe.6G250900.1, Prupe.6G252300.1	CA11g13020
OG0012948	Prupe.8G216200.1	CA06g28050
OG0012949	Prupe.1G374300.1	CA02g26270
OG0012950	Prupe.2G133900.1	CA00g32540
OG0012951	Prupe.1G212700.1	CA05g04470, CA05g04480
OG0012952	Prupe.7G084800.1	CA03g14770
OG0012953	Prupe.1G440300.1	CA04g19130
OG0012954	Prupe.8G187800.1	CA08g13460
OG0012955	Prupe.7G026600.1	CA10g22400
OG0012957	Prupe.1G380700.1	CA04g20440
OG0012958	Prupe.6G356100.1	CA12g11380
OG0012959	Prupe.1G007200.1	CA03g01070
OG0012960	Prupe.8G002600.1	CA10g08100
OG0012961	Prupe.1G376400.1	CA02g22270
OG0012962	Prupe.6G320400.1	CA00g66960
OG0012963	Prupe.7G003500.1	CA03g10520
OG0012965	Prupe.1G438300.1	CA06g22080
OG0012966	Prupe.3G312400.1	CA02g31270
OG0012967	Prupe.6G320700.1	CA00g66930
OG0012968	Prupe.5G003700.1	CA04g23490
OG0012969	Prupe.3G314300.1	CA02g31360
OG0012971	Prupe.1G366000.1	CA04g21750
OG0012974	Prupe.2G284300.1	CA00g64160
OG0012975	Prupe.8G215500.1	CA05g03250
OG0012976	Prupe.8G251000.1	CA06g27610
OG0012977	Prupe.8G265200.1	CA03g35130
OG0012978	Prupe.5G015700.1	CA01g29490
OG0012979	Prupe.3G289200.1	CA02g00260
OG0012980	Prupe.6G318500.1	CA08g12740
OG0012981	Prupe.7G016000.1	CA10g20130
OG0012982	Prupe.1G403600.1	CA08g03060
OG0012983	Prupe.8G271300.1	CA01g24110
OG0012985	Prupe.6G315800.1	CA08g12400
OG0012986	Prupe.7G043600.1	CA00g73120
OG0012987	Prupe.6G238400.1	CA09g02890
OG0012988	Prupe.4G001500.1	CA12g07880
OG0012989	Prupe.1G482900.1	CA06g06080
OG0012990	Prupe.1G413100.1	CA06g03540
OG0012992	Prupe.1G384600.1	CA04g19860
OG0012993	Prupe.6G337300.1	CA02g16790
OG0012994	Prupe.7G089800.1	CA10g18100
OG0012995	Prupe.7G004300.1	CA10g21560
OG0012996	Prupe.3G307100.1	CA02g30840
OG0012997	Prupe.2G311900.1	CA03g19570
OG0012998	Prupe.1G418700.1	CA04g17550
OG0012999	Prupe.1G481800.1	CA07g10640
OG0013001	Prupe.1G486400.1	CA06g14620
OG0013002	Prupe.8G257900.1	CA03g08350
OG0013003	Prupe.1G376800.1	CA04g20880
OG0013004	Prupe.8G258400.1	CA03g08370
OG0013005	Prupe.6G307600.1	CA00g62050
OG0013006	Prupe.6G324900.1	CA08g12140
OG0013007	Prupe.6G302400.1	CA08g13370
OG0013008	Prupe.5G183000.1	CA11g16690
OG0013009	Prupe.1G370000.1	CA04g21030
OG0013010	Prupe.3G007000.1	CA01g22460
OG0013011	Prupe.6G336800.1	CA08g11060
OG0013012	Prupe.7G046200.1	CA00g95300
OG0013013	Prupe.6G232100.1	CA09g02050, CA10g11670
OG0013014	Prupe.6G336100.1	CA08g11140
OG0013016	Prupe.7G077000.1	CA03g35760
OG0013017	Prupe.8G220100.1	CA00g53950, CA00g85800
OG0013018	Prupe.7G054700.1	CA05g00580
OG0013019	Prupe.8G259400.1	CA03g08470
OG0013020	Prupe.8G252100.1	CA06g27580, CA03g09030
OG0013021	Prupe.7G017900.1	CA03g33010
OG0013022	Prupe.7G007400.1	CA01g19920
OG0013023	Prupe.1G370400.1	CA04g21060
OG0013024	Prupe.2G061300.1	CA08g09910
OG0013025	Prupe.6G246300.1	CA11g13690
OG0013026	Prupe.1G473800.1	CA08g17290, CA08g03370, CA08g03390
OG0013027	Prupe.8G199000.1	CA08g01220
OG0013028	Prupe.3G295700.1	CA02g30290
OG0013031	Prupe.6G325500.1	CA08g11860
OG0013032	Prupe.7G060900.1	CA10g19650
OG0013033	Prupe.4G090300.1	CA02g04750
OG0013034	Prupe.6G331800.1	CA08g11510
OG0013035	Prupe.7G017700.1, Prupe.6G154300.1	CA10g18310
OG0013036	Prupe.7G025700.1, Prupe.8G087600.1	CA10g22380
OG0013037	Prupe.7G099400.1	CA00g07240, CA00g07250, CA00g07220
OG0013038	Prupe.8G250900.1	CA11g09890
OG0013039	Prupe.6G333000.1	CA02g26130
OG0013041	Prupe.1G440200.1	CA04g19120
OG0013042	Prupe.6G324000.1	CA08g12040
OG0013043	Prupe.2G192700.1	CA00g64580
OG0013044	Prupe.1G369400.1	CA04g23120
OG0013045	Prupe.1G430800.1	CA12g16550
OG0013046	Prupe.8G241100.1	CA05g15030
OG0013047	Prupe.3G308900.1	CA02g31020
OG0013048	Prupe.7G101000.1	CA10g17340
OG0013049	Prupe.6G349300.1	CA00g75100
OG0013051	Prupe.1G416100.1	CA08g05030
OG0013052	Prupe.6G243100.1	CA09g03610
OG0013053	Prupe.6G313600.1	CA00g80820
OG0013056	Prupe.8G235100.1	CA03g10040
OG0013057	Prupe.3G030500.1	CA06g26860, CA03g36930, CA12g14870
OG0013060	Prupe.3G303700.1	CA02g30690
OG0013062	Prupe.7G113100.1	CA09g00780
OG0013063	Prupe.3G097300.1, Prupe.1G392500.1	CA06g14500
OG0013064	Prupe.1G353800.1	CA04g22730
OG0013065	Prupe.8G223500.1	CA06g27910
OG0013066	Prupe.1G483000.1	CA00g16020
OG0013067	Prupe.1G422100.1	CA04g17690
OG0013068	Prupe.8G232100.1	CA03g09750
OG0013069	Prupe.8G270900.1	CA01g24140
OG0013070	Prupe.1G393400.1	CA04g11350
OG0013072	Prupe.1G088000.1	CA00g69610
OG0013073	Prupe.1G297100.1	CA07g08490
OG0013075	Prupe.1G110900.1	CA05g16560
OG0013076	Prupe.1G250900.1, Prupe.6G038800.1	CA06g26040
OG0013077	Prupe.6G250400.1	CA09g04640
OG0013079	Prupe.7G135500.1	CA02g25580, CA02g05960
OG0013080	Prupe.8G222500.1	CA05g04080
OG0013082	Prupe.1G158700.1, Prupe.7G257800.1	CA03g23070
OG0013083	Prupe.5G206300.1	CA02g27300
OG0013084	Prupe.1G086700.1	CA07g05830
OG0013086	Prupe.4G212300.1	CA07g19120
OG0013088	Prupe.1G544700.1	CA04g05150
OG0013089	Prupe.8G196400.1	CA06g26520
OG0013090	Prupe.4G164700.1	CA07g17020
OG0013091	Prupe.6G046700.1	CA06g25720
OG0013092	Prupe.6G149200.1	CA11g15570
OG0013093	Prupe.2G236700.1	CA06g01300
OG0013094	Prupe.8G258600.1	CA03g08400
OG0013095	Prupe.6G024000.1	CA07g20410
OG0013096	Prupe.3G202700.1	CA07g10870
OG0013097	Prupe.4G258800.1	CA12g21760
OG0013099	Prupe.1G069400.1	CA05g01820
OG0013100	Prupe.8G267600.1	CA02g19020
OG0013101	Prupe.2G265000.1	CA03g12230
OG0013103	Prupe.3G014800.1	CA04g04060
OG0013104	Prupe.6G215400.1	CA02g24730
OG0013105	Prupe.2G237500.1	CA06g06900
OG0013107	Prupe.2G261500.1	CA06g21690
OG0013108	Prupe.3G208900.1	CA05g17300
OG0013109	Prupe.4G213600.1	CA10g02480
OG0013110	Prupe.2G246100.1	CA05g15220
OG0013111	Prupe.4G233900.1	CA01g21710
OG0013112	Prupe.3G174200.1	CA10g02180
OG0013113	Prupe.1G525700.1	CA00g36760
OG0013114	Prupe.3G158200.1	CA02g24090
OG0013115	Prupe.3G212600.1	CA08g14740
OG0013116	Prupe.6G062400.1	CA09g09340
OG0013117	Prupe.3G160500.1	CA02g24240
OG0013119	Prupe.3G223300.1, Prupe.2G256900.1	CA05g15500
OG0013120	Prupe.1G539000.1	CA06g01790
OG0013121	Prupe.6G060800.1	CA06g05470
OG0013122	Prupe.2G236800.1	CA06g06130
OG0013123	Prupe.2G248000.1	CA06g08280
OG0013124	Prupe.3G016200.1	CA05g01800
OG0013126	Prupe.1G537100.1	CA01g11950
OG0013127	Prupe.3G017400.1	CA05g01890
OG0013128	Prupe.4G132700.1	CA00g67070
OG0013129	Prupe.8G178800.1	CA00g81230
OG0013130	Prupe.4G021600.1	CA04g03490
OG0013131	Prupe.1G530800.1	CA05g02080, CA04g16130
OG0013133	Prupe.2G234700.1	CA05g18530
OG0013134	Prupe.6G029300.1	CA07g20680
OG0013135	Prupe.3G194900.1	CA02g20450
OG0013136	Prupe.3G164800.1	CA12g01930
OG0013137	Prupe.2G238100.1, Prupe.6G071900.1	CA00g63470
OG0013138	Prupe.1G499000.1	CA04g10340
OG0013139	Prupe.2G247100.1	CA03g12710
OG0013140	Prupe.8G095600.1	CA00g64370
OG0013141	Prupe.8G247800.1	CA05g09510
OG0013142	Prupe.4G208600.1	CA03g12130
OG0013143	Prupe.8G089400.1	CA00g72040
OG0013144	Prupe.2G320200.1	CA03g21020
OG0013146	Prupe.2G236300.1	CA06g05960
OG0013147	Prupe.2G146700.1	CA01g11220
OG0013148	Prupe.2G265100.1	CA03g12260
OG0013149	Prupe.6G048800.1	CA06g25680
OG0013150	Prupe.6G050600.1	CA09g06840
OG0013151	Prupe.3G173300.1	CA07g15440
OG0013153	Prupe.6G024300.1	CA03g14520
OG0013154	Prupe.8G164900.1	CA08g19270
OG0013156	Prupe.4G224000.1	CA07g19940, CA03g13810
OG0013157	Prupe.4G007800.1	CA01g07400
OG0013159	Prupe.6G038000.1, Prupe.6G038200.1, Prupe.6G038100.1	CA06g26070
OG0013160	Prupe.3G168800.1	CA07g16020
OG0013161	Prupe.2G322500.1	CA06g21490
OG0013162	Prupe.8G007900.1	CA01g07740
OG0013163	Prupe.8G181000.1	CA12g04320
OG0013165	Prupe.1G422900.1	CA12g16480
OG0013166	Prupe.5G008700.1, Prupe.5G008600.1	CA04g22920
OG0013168	Prupe.1G356200.1	CA04g22540
OG0013169	Prupe.5G167300.1	CA00g00400
OG0013170	Prupe.6G068700.1	CA06g24840, CA06g04720
OG0013172	Prupe.8G249900.1	CA00g67430, CA00g67420
OG0013173	Prupe.8G096900.1	CA10g07900, CA00g64270
OG0013174	Prupe.1G554900.1, Prupe.1G006500.1	CA03g01430
OG0013175	Prupe.4G116000.1	CA02g09760, CA02g09770
OG0013176	Prupe.7G207500.1	CA07g05870
OG0013177	Prupe.6G162500.1	CA12g08680
OG0013178	Prupe.7G220200.1	CA09g16430, CA00g76540
OG0013179	Prupe.1G490700.1	CA11g20060
OG0013181	Prupe.1G165100.1	CA05g17410
OG0013182	Prupe.4G184600.1, Prupe.5G224900.1	CA03g33220
OG0013183	Prupe.4G148300.1	CA00g77030, CA08g12380
OG0013184	Prupe.3G187000.1	CA07g08560
OG0013185	Prupe.1G164900.1	CA03g00850
OG0013186	Prupe.6G257500.1	CA09g05110
OG0013187	Prupe.3G233200.1	CA10g03530
OG0013188	Prupe.6G360500.1	CA12g03820
OG0013189	Prupe.1G079000.1	CA12g17380
OG0013190	Prupe.3G024200.1	CA03g36460
OG0013192	Prupe.2G176300.1	CA08g07640
OG0013193	Prupe.3G252200.1	CA02g27260
OG0013194	Prupe.8G207500.1	CA08g18420
OG0013196	Prupe.6G267900.1	CA10g10920, CA00g52220
OG0013197	Prupe.2G177700.1	CA08g07760
OG0013199	Prupe.6G363800.1	CA12g11000
OG0013200	Prupe.1G167400.1	CA03g00650
OG0013201	Prupe.4G090600.1	CA02g04790
OG0013202	Prupe.3G099700.1	CA03g32680
OG0013203	Prupe.1G224300.1	CA11g10610
OG0013204	Prupe.4G003500.1	CA05g01780
OG0013206	Prupe.5G137300.1	CA07g05720
OG0013207	Prupe.5G241400.1	CA04g18020
OG0013208	Prupe.4G104000.1	CA10g21590, CA10g19060
OG0013210	Prupe.4G116700.1	CA02g09690
OG0013211	Prupe.3G195700.1	CA07g08110
OG0013212	Prupe.6G280600.1	CA09g10060
OG0013214	Prupe.1G588000.1	CA08g13470
OG0013216	Prupe.1G172700.1	CA03g03120
OG0013217	Prupe.3G150900.1	CA04g08230
OG0013218	Prupe.8G186900.1	CA09g12450
OG0013219	Prupe.1G587800.1	CA08g13530
OG0013220	Prupe.1G329200.1	CA11g09030
OG0013221	Prupe.1G134600.1	CA12g21480
OG0013222	Prupe.6G298500.1	CA10g09450
OG0013223	Prupe.1G081800.1	CA09g04500
OG0013224	Prupe.4G001300.1	CA05g01360
OG0013225	Prupe.6G269000.1	CA00g00990
OG0013226	Prupe.1G489800.1	CA01g21640
OG0013227	Prupe.2G045800.1	CA02g24040
OG0013228	Prupe.3G073900.1	CA06g16750
OG0013229	Prupe.1G573200.1	CA08g14410
OG0013230	Prupe.2G152000.1	CA01g19450
OG0013231	Prupe.1G153400.1	CA01g24630
OG0013232	Prupe.1G211100.1	CA05g04560
OG0013233	Prupe.4G081000.1	CA08g01850
OG0013234	Prupe.1G579000.1	CA08g15320
OG0013235	Prupe.2G323900.1	CA04g02470
OG0013236	Prupe.6G362700.1	CA01g20880
OG0013237	Prupe.2G330300.1	CA00g32760
OG0013238	Prupe.1G587500.1	CA08g13650
OG0013239	Prupe.1G150400.1	CA00g53550
OG0013240	Prupe.1G134400.1	CA01g18370
