Orthogroup	Capsicum_anuum	Solanum_lycopersicum
OG0012924	CA03g12160	Solyc03T001300.1
OG0012925	CA04g00170	Solyc03T000008.1
OG0012926	CA00g00130	Solyc08T001520.1
OG0012926	CA00g00230	Solyc08T001519.1
OG0012927	CA09g12660	Solyc03T001245.1
OG0012928	CA12g10210	Solyc04T001521.1
OG0012929	CA00g68480	Solyc01T002530.1
OG0012930	CA02g09270	Solyc02T001070.1
OG0012931	CA01g13410	Solyc08T000806.1
OG0012932	CA08g12150	Solyc01T003250.1
OG0012933	CA00g41000	Solyc05T000911.1
OG0012934	CA09g03010	Solyc09T000141.1
OG0012935	CA00g82020	Solyc03T000002.1
OG0012937	CA10g19070	Solyc10T002456.1
OG0012938	CA08g02150	Solyc08T001386.3
OG0012939	CA09g04650	Solyc09T000444.1
OG0012939	CA10g11610	Solyc10T002918.1
OG0012940	CA00g53890	Solyc01T003436.1
OG0012941	CA03g12310	Solyc03T001346.1
OG0012942	CA01g23170	Solyc01T002021.1
OG0012943	CA08g10100	Solyc01T003075.1
OG0012944	CA10g18480	Solyc10T002510.1
OG0012945	CA04g19490	Solyc04T002719.1
OG0012948	CA06g28050	Solyc06T002697.1
OG0012949	CA02g26270	PRAM_26326.1.p1
OG0012950	CA00g32540	Solyc01T002653.1
OG0012951	CA05g04470, CA05g04480	Solyc11T001431.1, Solyc11T001430.1
OG0012952	CA03g14770	Solyc03T001048.1
OG0012953	CA04g19130	Solyc04T002701.1
OG0012954	CA08g13460	Solyc01T003465.1
OG0012955	CA10g22400	Solyc10T002189.1
OG0012957	CA04g20440	Solyc04T002788.1
OG0012958	CA12g11380	Solyc04T001579.2
OG0012959	CA03g01070	Solyc09T002727.1
OG0012960	CA10g08100	Solyc11T001525.2
OG0012961	CA02g22270	Solyc02T002116.1
OG0012962	CA00g66960	Solyc01T003295.3
OG0012963	CA03g10520	Solyc03T001248.1
OG0012965	CA06g22080	Solyc06T002205.1
OG0012966	CA02g31270	Solyc02T002974.1
OG0012967	CA00g66930	Solyc01T003292.1
OG0012968	CA04g23490	Solyc04T003027.1
OG0012969	CA02g31360	Solyc02T002983.1
OG0012971	CA04g21750	Solyc04T002900.1
OG0012974	CA00g64160	Solyc03T000200.1
OG0012975	CA05g03250	Solyc04T000439.1
OG0012976	CA06g27610	Solyc06T002764.1
OG0012977	CA03g35130	Solyc09T002284.2
OG0012978	CA01g29490	Solyc08T001781.1
OG0012979	CA02g00260	Solyc02T001031.1
OG0012981	CA10g20130	Solyc10T002341.1
OG0012982	CA08g03060	Solyc08T001163.2
OG0012983	CA01g24110	Solyc01T002119.1
OG0012985	CA08g12400	Solyc01T003342.1
OG0012986	CA00g73120	Solyc04T000837.1
OG0012987	CA09g02890	Solyc09T000165.1
OG0012988	CA12g07880	Solyc11T000093.1
OG0012989	CA06g06080	Solyc06T000410.1
OG0012990	CA06g03540	Solyc08T001339.1
OG0012992	CA04g19860	Solyc04T002744.2
OG0012993	CA02g16790	Solyc02T001623.1
OG0012994	CA10g18100	Solyc10T002550.1
OG0012995	CA10g21560	Solyc10T002250.1
OG0012996	CA02g30840	Solyc02T002936.1
OG0012998	CA04g17550	Solyc04T002547.1
OG0012999	CA07g10640	Solyc08T001477.1
OG0013001	CA06g14620	Solyc06T001609.1
OG0013002	CA03g08350	Solyc09T002229.1
OG0013003	CA04g20880	Solyc04T002822.2
OG0013004	CA03g08370	Solyc09T002231.1
OG0013005	CA00g62050	Solyc01T003420.1
OG0013006	CA08g12140	Solyc01T003251.1
OG0013008	CA11g16690	Solyc11T002223.1
OG0013009	CA04g21030	Solyc04T002869.1
OG0013010	CA01g22460	Solyc01T002091.1
OG0013011	CA08g11060	Solyc01T003158.1
OG0013012	CA00g95300	Solyc04T000834.1
OG0013013	CA09g02050	Solyc09T000219.1
OG0013013	CA10g11670	Solyc10T002911.1
OG0013014	CA08g11140	Solyc01T003163.1
OG0013016	CA03g35760	Solyc03T003380.1
OG0013017	CA00g53950, CA00g85800	Solyc09T002109.1
OG0013018	CA05g00580	Solyc04T000701.1
OG0013019	CA03g08470	Solyc09T002243.1
OG0013020	CA06g27580, CA03g09030	Solyc09T002188.1
OG0013021	CA03g33010	Solyc03T000837.1
OG0013022	CA01g19920	Solyc01T001349.1
OG0013023	CA04g21060	Solyc04T002867.1
OG0013024	CA08g09910	Solyc01T003051.1
OG0013025	CA11g13690	Solyc11T002551.1
OG0013026	CA08g17290, CA08g03370, CA08g03390	Solyc08T001498.1
OG0013027	CA08g01220	Solyc01T000012.1
OG0013028	CA02g30290	Solyc02T002873.1
OG0013031	CA08g11860	Solyc01T003240.1
OG0013032	CA10g19650	Solyc10T002402.2
OG0013033	CA02g04750	Solyc02T000317.1
OG0013034	CA08g11510	Solyc01T003198.2
OG0013035	CA10g18310	Solyc10T002532.1
OG0013036	CA10g22380	Solyc10T002190.2, Solyc10T002153.1
OG0013037	CA00g07240, CA00g07250, CA00g07220	Solyc01T000045.1
OG0013038	CA11g09890	Solyc05T001674.1
OG0013039	CA02g26130	Solyc02T002530.1
OG0013040	CA02g18990, CA02g18930, CA03g19460, CA03g19540	Solyc03T001770.1
OG0013041	CA04g19120	Solyc04T002700.1
OG0013042	CA08g12040	Solyc01T003260.1
OG0013043	CA00g64580	Solyc01T002980.1
OG0013044	CA04g23120	Solyc04T002874.5
OG0013045	CA12g16550	Solyc12T002408.1
OG0013046	CA05g15030	Solyc06T000276.1
OG0013047	CA02g31020	Solyc02T002955.1
OG0013048	CA10g17340	Solyc10T002609.1
OG0013051	CA08g05030	Solyc08T001372.1
OG0013052	CA09g03610	Solyc09T000113.1
OG0013053	CA00g80820	Solyc01T003365.1
OG0013056	CA03g10040	Solyc09T001997.1
OG0013057	CA03g36930	Solyc03T003562.1
OG0013057	CA12g14870	Solyc12T002157.1
OG0013060	CA02g30690	Solyc02T002918.1
OG0013062	CA09g00780	Solyc09T000358.1
OG0013063	CA06g14500	Solyc06T001599.1
OG0013064	CA04g22730	Solyc04T002984.1
OG0013065	CA06g27910	Solyc06T002709.1
OG0013066	CA00g16020	Solyc08T000820.1
OG0013067	CA04g17690	Solyc04T002569.1
OG0013068	CA03g09750	Solyc09T002025.3
OG0013069	CA01g24140	Solyc01T002122.1
OG0013070	CA04g11350	Solyc11T000853.1
OG0013072	CA00g69610	Solyc07T000196.1
OG0013073	CA07g08490	Solyc05T000597.1
OG0013075	CA05g16560	Solyc05T002450.1
OG0013076	CA06g26040	Solyc06T002601.1, Solyc06T000148.1
OG0013077	CA09g04640	Solyc09T000445.1
OG0013079	CA02g25580, CA02g05960	Solyc02T002594.1
OG0013082	CA03g23070	Solyc03T002263.1
OG0013083	CA02g27300	Solyc10T002590.1, Solyc02T000953.1, Solyc02T002444.1
OG0013084	CA07g05830	Solyc07T000342.1
OG0013086	CA07g19120	Solyc07T002615.1
OG0013088	CA04g05150	Solyc03T000522.1
OG0013089	CA06g26520	Solyc06T002648.1
OG0013090	CA07g17020	Solyc07T002432.1
OG0013091	CA06g25720	Solyc06T002568.1
OG0013092	CA11g15570	Solyc11T002432.1
OG0013093	CA06g01300	Solyc06T000238.1
OG0013094	CA03g08400	Solyc09T002233.1
OG0013095	CA07g20410	Solyc07T002726.1
OG0013096	CA07g10870	Solyc07T001805.1
OG0013097	CA12g21760	Solyc12T002810.1
OG0013098	CA04g17260	Solyc04T002498.1
OG0013099	CA05g01820	Solyc04T000542.1
OG0013100	CA02g19020	Solyc02T001807.1
OG0013101	CA03g12230	Solyc03T002016.1
OG0013103	CA04g04060	Solyc02T001780.1, Solyc03T000496.1
OG0013104	CA02g24730	Solyc02T002722.1
OG0013105	CA06g06900	Solyc06T000781.1
OG0013107	CA06g21690	Solyc06T000832.1
OG0013108	CA05g17300	Solyc05T002495.1
OG0013109	CA10g02480	Solyc12T000003.1
OG0013110	CA05g15220	Solyc05T002386.2
OG0013111	CA01g21710	Solyc12T000724.1
OG0013112	CA10g02180	Solyc10T000281.1
OG0013114	CA02g24090	Solyc02T002663.1
OG0013115	CA08g14740	Solyc01T003504.1
OG0013116	CA09g09340	Solyc09T001128.1
OG0013117	CA02g24240	Solyc02T002675.1
OG0013118	CA09g03180	Solyc09T000096.1
OG0013119	CA05g15500	Solyc06T000911.1, Solyc05T002365.1
OG0013120	CA06g01790	Solyc06T000200.1
OG0013121	CA06g05470	Solyc06T000090.1
OG0013122	CA06g06130	Solyc06T000788.1
OG0013123	CA06g08280	Solyc06T000532.1
OG0013124	CA05g01800	Solyc04T000547.1
OG0013125	CA01g14600, CA04g08730, CA09g09950, CA07g05600	Solyc01T000945.1
OG0013126	CA01g11950	Solyc01T000076.1
OG0013127	CA05g01890	Solyc04T000533.1
OG0013128	CA00g67070	PRAM_26105.1.p1
OG0013129	CA00g81230	Solyc01T004390.1
OG0013130	CA04g03490	Solyc03T000477.1
OG0013131	CA05g02080	Solyc04T000520.1
OG0013131	CA04g16130	Solyc04T002422.1
OG0013133	CA05g18530	Solyc05T002565.1
OG0013134	CA07g20680	Solyc07T002752.1
OG0013135	CA02g20450	Solyc02T001961.1
OG0013136	CA12g01930	Solyc11T000540.1
OG0013138	CA04g10340	Solyc11T000897.1
OG0013139	CA03g12710	Solyc03T002077.1
OG0013140	CA00g64370	Solyc01T004155.1
OG0013141	CA05g09510	Solyc04T000070.1
OG0013142	CA03g12130	Solyc12T000016.1
OG0013143	CA00g72040	Solyc01T004188.1
OG0013144	CA03g21020	Solyc03T001633.1
OG0013146	CA06g05960	Solyc06T000550.1
OG0013147	CA01g11220	Solyc01T002732.3
OG0013148	CA03g12260	Solyc03T002015.1
OG0013149	CA06g25680	Solyc06T002560.1
OG0013150	CA09g06840	Solyc09T001285.1
OG0013151	CA07g15440	Solyc07T002329.1
OG0013153	CA03g14520	Solyc12T000736.1
OG0013154	CA08g19270	Solyc01T004323.1
OG0013156	CA07g19940	Solyc07T002665.1
OG0013156	CA03g13810	Solyc12T000710.2
OG0013157	CA01g07400	Solyc08T001950.2
OG0013159	CA06g26070	Solyc06T002605.1
OG0013160	CA07g16020	Solyc07T002277.1
OG0013161	CA06g21490	Solyc06T002149.1
OG0013162	CA01g07740	Solyc08T001928.1
OG0013163	CA12g04320	Solyc11T000341.1
OG0013165	CA12g16480	Solyc12T002382.2
OG0013166	CA04g22920	Solyc04T003001.1
OG0013168	CA04g22540	Solyc12T002494.1
OG0013169	CA00g00400	Solyc03T002499.1
OG0013170	CA06g24840, CA06g04720	Solyc06T000068.1
OG0013172	CA00g67430, CA00g67420	Solyc09T002176.1, Solyc09T002177.1
OG0013173	CA10g07900	Solyc10T001699.1
OG0013173	CA00g64270	Solyc01T004146.1
OG0013174	CA03g01430	Solyc05T002483.1, Solyc09T002704.1
OG0013175	CA02g09760	Solyc02T001098.1
OG0013175	CA02g09770	Solyc02T000447.1, Solyc02T001099.1
OG0013176	CA07g05870	Solyc07T001309.1
OG0013177	CA12g08680	Solyc11T000036.1
OG0013178	CA09g16430, CA00g76540	Solyc12T000253.1
OG0013179	CA11g20060	Solyc11T002362.1
OG0013181	CA05g17410	Solyc12T002689.1, Solyc05T002501.1
OG0013182	CA03g33220	Solyc03T003206.2
OG0013183	CA00g77030, CA08g12380	Solyc01T003345.1
OG0013184	CA07g08560	Solyc07T001633.1
OG0013185	CA03g00850	Solyc09T002771.1
OG0013186	CA09g05110	Solyc09T000509.1
OG0013187	CA10g03530	Solyc10T000368.1
OG0013188	CA12g03820	Solyc11T000373.1
OG0013189	CA12g17380	Solyc07T000431.1
OG0013190	CA03g36460	Solyc03T003596.1
OG0013192	CA08g07640	Solyc01T002882.1
OG0013193	CA02g27260	Solyc02T002454.1
OG0013194	CA08g18420	Solyc06T000184.1
OG0013196	CA10g10920, CA00g52220	Solyc09T000595.1
OG0013197	CA08g07760	Solyc01T002890.1
OG0013199	CA12g11000	Solyc04T001036.1
OG0013200	CA03g00650	Solyc09T002779.1
OG0013201	CA02g04790	Solyc02T001192.1
OG0013202	CA03g32680	Solyc03T003032.1
OG0013203	CA11g10610	Solyc05T001042.1
OG0013204	CA05g01780	Solyc04T000595.1
OG0013205	CA01g16920	Solyc01T001824.1, Solyc01T001820.1, Solyc01T001823.1, Solyc01T001825.1
OG0013206	CA07g05720	Solyc07T000360.1
OG0013208	CA10g21590	Solyc10T002247.1
OG0013208	CA10g19060	Solyc10T002457.1
OG0013210	CA02g09690	Solyc02T001090.3
OG0013211	CA07g08110	Solyc07T001730.1
OG0013212	CA09g10060	Solyc09T000013.1
OG0013216	CA03g03120	Solyc09T002869.1
OG0013217	CA04g08230	Solyc02T002650.1
OG0013218	CA09g12450	Solyc09T001089.1
OG0013219	CA08g13530	Solyc01T003472.1
OG0013220	CA11g09030	Solyc05T001671.1
OG0013221	CA12g21480	Solyc01T001877.1, Solyc12T002770.1
OG0013222	CA10g09450	Solyc10T002059.1
OG0013223	CA09g04500	Solyc05T001966.1
OG0013224	CA05g01360	Solyc04T000615.1
OG0013225	CA00g00990	Solyc09T000604.1
OG0013226	CA01g21640	Solyc01T002033.1
OG0013227	CA02g24040	Solyc02T002658.1
OG0013228	CA06g16750	Solyc06T001704.1
OG0013229	CA08g14410	Solyc01T003599.2
OG0013231	CA01g24630	Solyc01T002145.1
OG0013232	CA05g04560	Solyc11T001702.1
OG0013233	CA08g01850	Solyc08T000610.1
OG0013234	CA08g15320	Solyc01T003565.1
OG0013235	CA04g02470	Solyc03T000145.1
OG0013236	CA01g20880	Solyc07T002597.1
OG0013237	CA00g32760	Solyc01T000147.2
OG0013238	CA08g13650	Solyc01T003484.1
OG0013239	CA00g53550	Solyc06T001208.1
OG0013240	CA01g18370	Solyc01T001875.2
OG0013241	CA00g36800	Solyc01T002290.1
OG0013242	CA12g10860	Solyc12T001324.1
OG0013243	CA09g06360	Solyc09T000642.1
OG0013245	CA08g14880	Solyc01T003522.1
OG0013246	CA12g11080	Solyc04T001624.1
OG0013247	CA00g85690	Solyc01T001550.1
OG0013248	CA07g09110	Solyc05T002077.2
OG0013251	CA03g32560, CA03g32550, CA03g32540	Solyc03T003021.1
OG0013252	CA00g50510	Solyc02T001140.1
OG0013253	CA03g00430	Solyc09T002742.1
OG0013254	CA10g07880	Solyc10T001051.1
OG0013255	CA12g01060	Solyc11T000595.1
OG0013256	CA02g19440	Solyc02T001853.1
OG0013257	CA01g29990	Solyc08T000048.1
OG0013258	CA09g08000, CA09g08010	Solyc12T000516.1
OG0013259	CA01g23490	Solyc06T001214.1, Solyc01T002214.1
OG0013260	CA05g20030	Solyc05T002695.1
OG0013261	CA12g01130	Solyc11T000601.2
OG0013262	CA04g21860	Solyc04T002909.3
OG0013263	CA03g01140	Solyc09T002720.1
OG0013264	CA04g10180	Solyc07T001027.1
OG0013265	CA05g18650	Solyc05T002568.1
OG0013266	CA12g20770	Solyc12T002709.1
OG0013267	CA07g08150	Solyc07T001729.4
OG0013268	CA10g11110	Solyc10T002145.2
OG0013269	CA12g20300	Solyc12T002675.1
OG0013270	CA09g07890	Solyc11T001958.1
OG0013271	CA05g01290	Solyc04T000607.1
OG0013272	CA12g11390	Solyc04T001637.1
OG0013274	CA04g15440	Solyc05T001512.1
OG0013275	CA05g01460	Solyc04T000596.1
OG0013276	CA06g28450	Solyc06T002668.1
OG0013276	CA09g08620	Solyc09T001658.1
OG0013277	CA02g27120	Solyc02T002462.1
OG0013278	CA12g11680	Solyc04T001919.1
OG0013279	CA09g12320	Solyc09T000672.1
OG0013280	CA07g16560	Solyc07T002398.2
OG0013282	CA05g01370	Solyc04T000616.1
OG0013283	CA12g00020	Solyc05T002763.3
OG0013284	CA01g25680	Solyc01T001961.1
OG0013285	CA00g36890	Solyc01T002298.1
OG0013286	CA05g12280	Solyc05T001120.1
OG0013286	CA03g14870	Solyc12T000802.1
OG0013287	CA02g27490	Solyc02T002427.1
OG0013288	CA10g10180	Solyc10T002048.1
OG0013290	CA00g11010	Solyc04T002243.1
OG0013291	CA06g17490	Solyc06T001804.3
OG0013292	CA00g87850	Solyc01T001284.2
OG0013293	CA12g01000	Solyc11T000588.1
OG0013294	CA03g22130	Solyc03T002180.1
OG0013296	CA00g58410	Solyc09T002824.1
OG0013297	CA11g16370	Solyc11T002241.1
OG0013298	CA01g16360	Solyc01T001282.1
OG0013299	CA09g09680	Solyc09T000836.1
OG0013300	CA12g21240	Solyc12T002748.1
OG0013301	CA01g02570, CA01g02590, CA01g02580, CA01g02560, CA03g16380	Solyc03T000410.2
OG0013302	CA01g25190	Solyc06T000034.2
OG0013303	CA00g67810	Solyc01T002613.2
OG0013304	CA07g17080, CA06g12900, CA07g15090, CA07g15030	Solyc06T001036.1
OG0013305	CA04g00360	Solyc03T000035.1
OG0013307	CA01g22760	Solyc01T002010.1
OG0013308	CA08g14020, CA00g90760, CA08g14030	Solyc01T003570.1, Solyc01T003573.1
OG0013309	CA09g06400, CA09g06410	Solyc09T000644.1
OG0013310	CA08g14210	Solyc01T003587.1
OG0013311	CA09g06170	Solyc09T000638.1
OG0013312	CA05g19060	Solyc05T002587.1
OG0013314	CA02g08570	Solyc02T000997.1
OG0013315	CA03g30620	Solyc03T003072.1
OG0013316	CA00g46140	Solyc01T003222.1
OG0013317	CA02g06920	Solyc02T000086.1
OG0013318	CA02g10530	Solyc07T000999.1, Solyc02T001184.2
OG0013319	CA00g00100	Solyc08T001533.1
OG0013320	CA04g10130	Solyc03T000944.1
OG0013321	CA00g63970	Solyc06T000786.3
OG0013322	CA09g06350	Solyc09T000641.1
OG0013323	CA03g28630	Solyc03T002767.2
OG0013324	CA01g23620	Solyc01T002203.2
OG0013325	CA12g00720	Solyc11T000632.1
OG0013326	CA07g08260	Solyc07T001596.1
OG0013328	CA12g11070	Solyc04T001625.1
OG0013329	CA12g04290	Solyc11T000344.1
OG0013330	CA06g26640	Solyc06T002662.1
OG0013331	CA00g90650	Solyc03T000126.1
OG0013332	CA09g15180, CA09g15130	Solyc12T000168.1
OG0013334	CA07g10080, CA08g00320	Solyc01T000060.1
OG0013336	CA01g07700	Solyc08T001932.1
OG0013337	CA02g15450	Solyc02T001516.1
OG0013338	CA03g12920, CA01g20420	Solyc00T000004.1, Solyc02T000140.1, Solyc10T001056.1
OG0013339	CA10g01860, CA00g96310	Solyc10T000259.2
OG0013340	CA00g41310	Solyc10T001556.1, Solyc01T004013.1
OG0013341	CA10g10190	Solyc10T002042.1, Solyc01T001954.1
OG0013343	CA05g18310	Solyc01T001828.1, Solyc05T002552.1
OG0013344	CA02g19480	Solyc02T001856.1
OG0013348	CA04g21670, CA04g21660	Solyc09T001090.1
OG0013349	CA09g17900	Solyc12T000383.1
OG0013350	CA02g00700	Solyc02T000336.1
OG0013351	CA02g28190	Solyc02T002377.1
OG0013352	CA05g06940	PRAM_36938.1.p1
OG0013353	CA08g10750	Solyc01T003138.1
OG0013354	CA11g14480	Solyc11T002501.1
OG0013358	CA04g23520	Solyc04T003030.1
OG0013361	CA00g86310, CA03g30250	Solyc03T003036.1
OG0013362	CA11g00460	Solyc05T000386.1
OG0013363	CA00g80810	Solyc01T003366.1
OG0013364	CA05g17250	Solyc05T002492.1
OG0013365	CA12g19220	Solyc12T002587.1
OG0013366	CA01g23200	Solyc01T002243.2
OG0013367	CA09g17730	Solyc12T000361.1
OG0013368	CA00g85540	Solyc08T002094.1
OG0013370	CA00g01030	Solyc08T001438.1
OG0013371	CA06g09380	Solyc06T000879.1
OG0013372	CA03g20140	Solyc03T001716.1
OG0013373	CA12g08410	Solyc11T000053.1
OG0013374	CA01g09440	Solyc08T001726.1
OG0013375	CA05g00080	Solyc04T000835.1
OG0013375	CA10g20140	Solyc10T002339.1
OG0013376	CA11g20350	Solyc11T002393.1
OG0013377	CA02g30780	Solyc02T002930.1
OG0013379	CA06g26710, CA03g08850	Solyc09T002171.1
OG0013381	CA07g20100	Solyc07T002682.1
OG0013382	CA02g04550	Solyc02T001474.1
OG0013383	CA12g22790	Solyc12T002847.1
OG0013386	CA01g31780	Solyc08T000925.1
OG0013387	CA08g03270	Solyc08T001485.1
OG0013389	CA02g02740	PRAM_22800.1.p1
OG0013389	CA05g05760	Solyc04T000300.1
OG0013392	CA06g21660	Solyc06T002163.1
OG0013393	CA11g16860	Solyc11T002215.1
OG0013395	CA08g14770	Solyc01T003507.1
OG0013396	CA06g21850	Solyc06T002178.1
OG0013399	CA09g06870	Solyc09T001869.1
OG0013401	CA11g10780	Solyc05T001414.1
OG0013405	CA11g02120	Solyc12T001778.1, Solyc05T000574.1
OG0013410	CA10g14930	Solyc10T002706.1
OG0013410	CA00g44720	Solyc09T000150.1
OG0013420	CA11g11820, CA00g71330, CA03g05460	Solyc07T000704.1
OG0013423	CA06g09580	Solyc06T000595.1
OG0013432	CA03g31120	Solyc10T001184.1
OG0013434	CA12g09070	Solyc11T000018.1
OG0013438	CA08g18920	Solyc01T004293.1
OG0013442	CA00g88640	Solyc01T001902.2
OG0013443	CA10g05540	Solyc10T000006.1
OG0013447	CA08g11400	Solyc01T003188.1
OG0013450	CA01g20020	Solyc01T002401.1
OG0013470	CA01g18870	Solyc01T002741.1
OG0013471	CA09g09100, CA02g03150	Solyc09T000850.1
OG0013472	CA02g09480	Solyc02T001082.1
OG0013475	CA12g02160	Solyc11T000527.1
OG0013475	CA05g12960	Solyc05T002234.1
OG0013478	CA02g01390	Solyc02T000969.1
OG0013478	CA02g27480	Solyc02T002428.1
OG0013503	CA07g16300	Solyc07T002338.1
OG0013505	CA03g11810	Solyc12T000597.1
OG0013509	CA09g14070	Solyc12T002740.1
OG0013509	CA12g21140	Solyc12T002739.1
OG0013513	CA10g18590	Solyc10T001776.1
OG0013518	CA03g28820, CA03g28840, CA00g94960	Solyc03T002786.1
OG0013538	CA10g05470	Solyc10T000440.1
OG0013539	CA03g16090	Solyc11T002487.1, Solyc03T000183.1
OG0013540	CA00g04580	Solyc04T002261.1
OG0013561	CA02g26100	Solyc02T002537.2
OG0013584	CA09g02980	Solyc09T000142.1
OG0013585	CA00g77740	Solyc07T002706.1
OG0013593	CA00g54680	Solyc01T000413.1
OG0013599	CA03g06570	Solyc09T002433.1
OG0013612	CA01g18210	Solyc01T000406.1
OG0013613	CA12g12370	Solyc03T001584.1, Solyc04T001856.1
OG0013615	CA02g28090	Solyc02T002395.1
OG0013618	CA10g18390	Solyc10T002521.1
OG0013622	CA01g26820	Solyc01T002262.1
OG0013625	CA00g44700	Solyc09T000152.2
OG0013628	CA00g45360, CA10g07590, CA04g09780, CA00g78760	Solyc05T001448.1
OG0013637	CA00g86050	Solyc03T001420.1
OG0013640	CA03g05350, CA10g12900	Solyc06T001129.1, Solyc09T002504.1
OG0013653	CA12g21470	Solyc12T002769.1
OG0013654	CA06g15550	Solyc04T001672.1
OG0013658	CA10g18020	Solyc06T000191.1, Solyc01T001912.2
OG0013663	CA10g07050	Solyc10T001961.1
OG0013663	CA08g19380	Solyc01T004334.1
OG0013671	CA11g06480	Solyc05T000150.1
OG0013679	CA02g28960	Solyc02T002316.1
OG0013681	CA09g11220	Solyc09T001589.1
OG0013687	CA07g14850	Solyc07T002047.1
OG0013687	CA07g17270	Solyc07T002451.1
OG0013691	CA06g17360	Solyc06T001790.1
OG0013694	CA07g21260	Solyc07T002816.1
OG0013705	CA12g22460	Solyc12T002824.1
OG0013718	CA02g03620	Solyc02T000153.1
OG0013719	CA11g01020	Solyc05T000436.1
OG0013722	CA03g19560	Solyc03T001768.1
OG0013730	CA04g23370	Solyc04T003015.1
OG0013742	CA06g27810	Solyc06T002721.1
OG0013748	CA05g04190, CA01g27730	Solyc08T001215.1, Solyc08T000948.1, Solyc03T001237.1
OG0013750	CA04g11970, CA04g11980	Solyc04T001981.1
OG0013755	CA05g00710	Solyc04T000694.3
OG0013761	CA03g33960	Solyc03T003280.1
OG0013769	CA06g15580	Solyc06T001468.1
OG0013771	CA08g00980	Solyc01T000236.1
OG0013775	CA03g06220	Solyc09T002474.1
OG0013776	CA03g32900	Solyc03T003182.1
OG0013781	CA01g16800	Solyc01T001756.1
OG0013784	CA00g94450, CA04g23010, CA00g52240, CA04g20550, CA08g19300	Solyc03T002517.1
OG0013789	CA03g21210	Solyc03T001647.1
OG0013794	CA02g04900, CA02g04870, CA10g08270	Solyc02T001204.1
OG0013797	CA09g02680	Solyc05T000900.1
OG0013800	CA11g13220, CA06g17580	Solyc11T002581.1
OG0013802	CA10g04480, CA11g05880, CA03g09740, CA00g96840	Solyc10T000707.1
OG0013803	CA06g07040	Solyc12T001667.4, Solyc08T001053.1, Solyc06T000404.1
OG0013807	CA06g00700, CA06g01100, CA06g02130, CA00g93540, CA06g02580	Solyc06T000171.1
OG0013808	CA12g14770, CA12g07120, CA10g07660	Solyc08T000646.1
OG0013809	CA02g14600	Solyc02T000877.1, Solyc02T002829.1
OG0013810	CA01g21120	Solyc01T002484.1
OG0013811	CA12g07810	Solyc11T000133.1
OG0013814	CA01g21030	Solyc01T002462.3
OG0013816	CA08g01950	Solyc06T001623.1
OG0013817	CA11g10090	Solyc12T001147.1
OG0013823	CA02g08420	Solyc02T000984.1
OG0013823	CA02g28170	Solyc02T002379.1
OG0013824	CA06g05290, CA03g06780, CA00g90890, CA03g07030, CA05g14580	Solyc11T001795.1
OG0013825	CA06g26790	Solyc06T002753.1
OG0013825	CA10g14050	Solyc09T001905.1
OG0013826	CA12g06680	Solyc11T000192.1
OG0013827	CA02g23660, CA04g06340	Solyc03T000661.1
OG0013828	CA02g20240	Solyc02T001781.1
OG0013828	CA04g04070	Solyc03T000497.1
OG0013829	CA03g07350, CA06g08840	Solyc06T001168.1
OG0013830	CA00g71830	Solyc07T002065.1
OG0013835	CA04g11580	Solyc11T000861.1
OG0013836	CA06g15770	Solyc06T001441.1
OG0013836	CA03g35310	Solyc03T003511.1
OG0013837	CA00g16370	Solyc11T001145.1, Solyc10T000804.1, Solyc10T000797.1
OG0013838	CA11g04010	Solyc05T000747.1
OG0013838	CA01g17620	Solyc01T000517.1
OG0013839	CA01g02450	Solyc08T002374.1
OG0013839	CA01g34200	Solyc08T000313.1
OG0013841	CA07g13800, CA01g07760, CA01g04060, CA01g17010, CA08g16630	Solyc04T001761.1, Solyc08T000779.1
OG0013842	CA09g13760, CA01g08250, CA01g08260, CA06g09250, CA02g06480	Solyc03T001601.1, Solyc03T001603.1
OG0013843	CA12g07290, CA09g05570, CA05g09050, CA03g12290, CA01g08960	Solyc01T001941.1, Solyc08T000798.1
OG0013845	CA01g13610	Solyc01T000344.1, Solyc01T000346.1
OG0013845	CA11g15400	Solyc09T000107.1, Solyc11T002420.1
OG0013848	CA10g13490	Solyc05T000699.1
OG0013848	CA01g14240	Solyc01T000465.1
OG0013848	CA05g08520	Solyc04T000051.1
OG0013849	CA01g15900	Solyc01T001354.1
OG0013849	CA01g16370	Solyc01T001326.1, Solyc01T001283.1, Solyc01T001333.1, Solyc01T001330.1
OG0013850	CA06g05550, CA06g02510, CA01g17710	Solyc06T000079.1
OG0013850	CA06g24990	Solyc06T002497.1
OG0013851	CA00g82300	Solyc01T001394.1
OG0013851	CA01g17960	Solyc01T001419.1, Solyc01T001329.1, Solyc01T001327.1, Solyc01T001439.1
OG0013852	CA01g20980	Solyc01T002458.1
OG0013853	CA00g85750, CA06g04700, CA03g01760, CA01g21200	Solyc06T001015.1
