Orthogroup	Capsicum_anuum	Prunus_persica
OG0014601	CA07g21560	Prupe.6G036800.1
OG0014602	CA11g14850	Prupe.5G009800.1
OG0014603	CA02g14330	Prupe.7G132200.1
OG0014604	CA01g07790	Prupe.5G028300.1
OG0014607	CA11g01180	Prupe.1G309300.1
OG0014609	CA03g15360	Prupe.1G064600.1
OG0014615	CA02g21310	Prupe.7G171600.1
OG0014622	CA07g08180	Prupe.2G329100.1
OG0014623	CA01g08070	Prupe.5G024600.1
OG0014625	CA03g07400	Prupe.1G015300.1
OG0014627	CA12g00290	Prupe.7G000100.1
OG0014629	CA02g29710	Prupe.3G286500.1
OG0014630	CA07g16880	Prupe.1G271300.1
OG0014631	CA01g03590	Prupe.5G088100.1
OG0014633	CA02g24980	Prupe.6G224800.1
OG0014634	CA02g14570	Prupe.6G231400.1
OG0014637	CA00g07270	Prupe.3G314200.1
OG0014638	CA02g25090	Prupe.6G223200.1
OG0014639	CA02g05220	Prupe.7G156000.1
OG0014641	CA03g29250	Prupe.1G555900.1
OG0014643	CA12g03100	Prupe.6G196600.1
OG0014644	CA03g15390	Prupe.6G035300.1
OG0014645	CA06g18660	Prupe.5G168000.1, Prupe.1G247900.1
OG0014646	CA11g06870	Prupe.1G259700.1
OG0014648	CA08g03280	Prupe.7G238300.1
OG0014649	CA02g21730	Prupe.7G168000.1
OG0014650	CA03g17800	Prupe.2G294700.1
OG0014651	CA00g84310	Prupe.6G230200.1
OG0014652	CA02g05980	Prupe.7G163300.1
OG0014653	CA03g17780	Prupe.2G294400.1
OG0014654	CA00g89740	Prupe.3G166900.1
OG0014655	CA02g25270	Prupe.6G220900.1
OG0014656	CA05g04270	Prupe.1G492900.1
OG0014657	CA02g21950	Prupe.7G163500.1
OG0014659	CA03g30830	Prupe.5G233100.1
OG0014660	CA05g06250, CA02g07170	Prupe.5G241000.1
OG0014661	CA03g07620	Prupe.1G012200.1
OG0014662	CA03g16950	Prupe.2G285500.1
OG0014663	CA03g20680	Prupe.2G324500.1
OG0014664	CA07g19180	Prupe.4G211400.1
OG0014665	CA03g23450	Prupe.5G243400.1
OG0014667	CA01g04750	Prupe.5G075900.1
OG0014668	CA03g07440	Prupe.1G014900.1
OG0014669	CA01g04130	Prupe.5G080800.1
OG0014670	CA06g13170, CA00g77860	Prupe.5G037000.1
OG0014672	CA03g07370	Prupe.1G015500.1
OG0014676	CA04g19070	Prupe.1G439300.1
OG0014678	CA05g15900, CA04g22160	Prupe.1G360200.1
OG0014679	CA06g21980	Prupe.1G191500.1
OG0014683	CA04g22560, CA04g22550	Prupe.1G356100.1
OG0014684	CA06g11940, CA04g12890	Prupe.8G014200.1
OG0014686	CA03g19440	Prupe.2G312400.1
OG0014689	CA04g20800	Prupe.1G377900.1
OG0014691	CA10g01160	Prupe.8G049300.1
OG0014692	CA12g05620	Prupe.2G205000.1, Prupe.2G205100.1
OG0014694	CA00g03110	Prupe.2G232300.1, Prupe.6G081200.1
OG0014695	CA04g16510	Prupe.1G543200.1
OG0014697	CA06g21780	Prupe.1G196700.1
OG0014700	CA07g17840	Prupe.4G184500.1
OG0014701	CA04g23090	Prupe.1G369200.1
OG0014702	CA04g21320	Prupe.1G372500.1
OG0014704	CA10g16690	Prupe.7G102600.1
OG0014705	CA04g21990	Prupe.1G362800.1, Prupe.1G362500.1
OG0014707	CA04g15090	Prupe.1G512200.1
OG0014709	CA04g22910	Prupe.5G009000.1
OG0014710	CA04g20420, CA04g20410	Prupe.7G025200.1
OG0014711	CA06g12340, CA09g14520	Prupe.8G022500.1
OG0014712	CA07g03670	Prupe.6G072500.1
OG0014713	CA02g04840	Prupe.5G240400.1, Prupe.1G075400.1
OG0014715	CA04g21330	Prupe.1G372600.1
OG0014716	CA03g29500	Prupe.5G201400.1, Prupe.3G257500.1
OG0014718	CA03g19950	Prupe.2G309100.1
OG0014722	CA07g05150	Prupe.7G193100.1
OG0014726	CA06g05480	Prupe.6G060900.1
OG0014730	CA00g57970, CA00g57960	Prupe.7G248700.1
OG0014731	CA00g85520	Prupe.5G061300.1
OG0014732	CA09g15120	Prupe.7G240600.1
OG0014736	CA00g74110	Prupe.1G276500.1
OG0014739	CA03g25880	Prupe.5G164300.1
OG0014742	CA11g15760	Prupe.4G129900.1
OG0014743	CA01g04800	Prupe.5G075500.1
OG0014744	CA10g05160, CA02g19700	Prupe.4G120700.1
OG0014745	CA07g20850	Prupe.6G033100.1
OG0014746	CA06g18690	Prupe.5G202000.1, Prupe.5G199700.1
OG0014747	CA03g30100	Prupe.5G193100.1
OG0014749	CA02g00350	Prupe.5G009500.1
OG0014751	CA07g06570	Prupe.7G211100.1
OG0014753	CA07g03690	Prupe.7G250100.1
OG0014757	CA02g20770	Prupe.7G174200.1
OG0014759	CA05g12540	Prupe.1G293300.1
OG0014760	CA00g87300	Prupe.7G190800.1
OG0014764	CA01g32690	Prupe.2G060600.1
OG0014765	CA02g20870	Prupe.6G063100.1
OG0014767	CA09g16580	Prupe.7G210100.1
OG0014769	CA04g00690	Prupe.1G114700.1
OG0014771	CA01g02300	Prupe.5G104000.1
OG0014772	CA08g13580	Prupe.6G215200.1
OG0014782	CA03g26650	Prupe.6G124100.1
OG0014783	CA07g09880	Prupe.7G192100.1
OG0014784	CA07g02990	Prupe.7G256100.1
OG0014786	CA06g18200, CA06g18210	Prupe.5G210700.1
OG0014789	CA02g25540, CA02g25530	Prupe.7G134800.1
OG0014790	CA07g20750	Prupe.6G031300.1
OG0014791	CA09g17160	Prupe.3G038700.1
OG0014793	CA07g01270	Prupe.1G102000.1
OG0014794	CA02g20270	Prupe.1G186300.1
OG0014795	CA10g02890	Prupe.6G003800.1
OG0014796	CA00g83070	Prupe.4G210400.1
OG0014797	CA06g19520, CA00g90460	Prupe.5G177900.1
OG0014799	CA06g19180	Prupe.5G187700.1
OG0014800	CA01g33610	Prupe.5G047300.1
OG0014801	CA03g29890	Prupe.5G197000.1
OG0014802	CA06g25570	Prupe.6G053100.1
OG0014803	CA07g01680	Prupe.7G265400.1
OG0014804	CA01g26150	Prupe.1G137700.1
OG0014808	CA02g30540	Prupe.3G300200.1
OG0014809	CA06g05410	Prupe.6G060700.1
OG0014812	CA01g05600	Prupe.5G066000.1
OG0014813	CA02g27540	Prupe.1G224800.1
OG0014814	CA08g12540, CA08g12530	Prupe.8G183300.1
OG0014817	CA02g07940	Prupe.7G147200.1
OG0014818	CA00g18780	Prupe.6G365500.1
OG0014819	CA04g06780	Prupe.5G041100.1, Prupe.8G252600.1
OG0014821	CA02g25820	Prupe.7G140200.1
OG0014823	CA02g25670	Prupe.7G136400.1
OG0014824	CA07g19570	Prupe.4G202500.1
OG0014825	CA01g01440	Prupe.5G114100.1
OG0014826	CA02g25570	Prupe.7G135200.1
OG0014827	CA03g18720	Prupe.2G300600.1
OG0014828	CA00g84050	Prupe.5G121700.1
OG0014831	CA06g13900	Prupe.1G482500.1
OG0014833	CA10g21270	Prupe.7G080100.1
OG0014838	CA00g32570	Prupe.2G122600.1
OG0014840	CA04g16610	Prupe.1G416700.1
OG0014841	CA02g00320, CA02g03280	Prupe.1G360900.1
OG0014843	CA00g06800	Prupe.1G395200.1
OG0014845	CA00g43870	Prupe.6G326800.1
OG0014846	CA05g10750	Prupe.2G193500.1
OG0014850	CA06g14920	Prupe.8G239800.1
OG0014852	CA12g07040	Prupe.2G181800.1
OG0014854	CA03g08020	Prupe.8G268800.1
OG0014855	CA09g12090	Prupe.7G036500.1
OG0014857	CA02g31300	Prupe.3G313100.1
OG0014859	CA04g07300	Prupe.1G384800.1
OG0014860	CA10g20420	Prupe.7G055400.1
OG0014861	CA12g21030	Prupe.6G351400.1
OG0014863	CA05g00870	Prupe.7G058400.1
OG0014864	CA03g24880	Prupe.8G263500.1
OG0014866	CA06g01360, CA10g04010	Prupe.8G222100.1
OG0014867	CA00g16040	Prupe.1G485800.1
OG0014868	CA10g17440	Prupe.7G099200.1
OG0014869	CA02g00080	Prupe.3G277100.1
OG0014871	CA01g22050	Prupe.3G000300.1
OG0014873	CA08g10330	Prupe.6G342700.1
OG0014875	CA03g10880	Prupe.8G228200.1
OG0014876	CA00g00170	Prupe.1G472000.1
OG0014878	CA10g14950, CA10g14770	Prupe.6G244300.1
OG0014879	CA03g19480	Prupe.6G141900.1
OG0014880	CA00g77020, CA08g12390	Prupe.6G315700.1
OG0014884	CA03g24830	Prupe.8G262900.1
OG0014885	CA00g66920	Prupe.6G320900.1
OG0014887	CA08g03040	Prupe.1G390500.1
OG0014890	CA02g31370	Prupe.3G314900.1
OG0014893	CA01g24090	Prupe.8G272000.1
OG0014895	CA02g31280	Prupe.3G312600.1
OG0014897	CA04g22780	Prupe.3G315600.1
OG0014899	CA04g18730	Prupe.1G435500.1
OG0014902	CA09g00130	Prupe.7G101500.1
OG0014903	CA08g10720	Prupe.6G339900.1
OG0014904	CA00g67050	Prupe.6G318800.1
OG0014906	CA10g00770	Prupe.4G257300.1
OG0014909	CA10g22340	Prupe.7G022500.1
OG0014912	CA02g30700	Prupe.3G303900.1
OG0014918	CA02g29720	Prupe.3G286700.1
OG0014920	CA09g00150	Prupe.7G101900.1
OG0014921	CA05g00390	Prupe.7G052400.1
OG0014923	CA03g24470	Prupe.5G153700.1
OG0014924	CA01g24910	Prupe.1G151300.1
OG0014925	CA10g09740	Prupe.6G058400.1
OG0014926	CA07g02500	Prupe.1G390600.1, Prupe.7G258200.1
OG0014927	CA02g14790	Prupe.6G229400.1, Prupe.1G430300.1
OG0014928	CA01g26440	Prupe.2G002300.1
OG0014929	CA00g20880	Prupe.7G200800.1
OG0014930	CA07g19740	Prupe.4G219000.1
OG0014931	CA07g04380	Prupe.7G245100.1
OG0014932	CA05g16580	Prupe.1G110700.1
OG0014933	CA02g25120	Prupe.6G223000.1
OG0014934	CA09g10800	Prupe.6G037200.1
OG0014935	CA01g14160	Prupe.1G002300.1
OG0014936	CA07g00430	Prupe.1G089400.1
OG0014940	CA05g06960	Prupe.3G015600.1
OG0014942	CA07g20800	Prupe.6G032400.1
OG0014946	CA02g00270	Prupe.4G107400.1
OG0014947	CA11g15330	Prupe.6G155300.1
OG0014950	CA05g06790	Prupe.8G237400.1
OG0014952	CA12g02500	Prupe.4G281200.1
OG0014954	CA02g27550	Prupe.3G256900.1
OG0014955	CA07g19150	Prupe.1G342200.1
OG0014957	CA06g07170	Prupe.2G264600.1
OG0014958	CA06g25020	Prupe.6G063500.1
OG0014959	CA11g15540	Prupe.6G149600.1
OG0014961	CA07g16690	Prupe.4G156800.1
OG0014965	CA02g20290, CA02g06450	Prupe.3G014400.1
OG0014969	CA06g21020	Prupe.3G266400.1
OG0014970	CA04g07940	Prupe.7G133700.1
OG0014974	CA02g03510	Prupe.4G095800.1
OG0014975	CA07g19720	Prupe.4G217200.1
OG0014982	CA07g19220	Prupe.4G211000.1, Prupe.4G210900.1
OG0014986	CA02g19550	Prupe.1G198700.1
OG0014990	CA10g00750	Prupe.4G131700.1
OG0014991	CA00g67190	Prupe.3G160700.1
OG0014992	CA07g20330	Prupe.4G242200.1
OG0014997	CA02g29190	Prupe.3G278200.1
OG0014998	CA07g14590	Prupe.4G014500.1
OG0014999	CA07g09670	Prupe.3G196900.1
OG0015002	CA06g14280	Prupe.1G471800.1
OG0015003	CA04g23650	Prupe.5G000900.1
OG0015004	CA03g12520	Prupe.2G273700.1
OG0015005	CA04g07380	Prupe.1G500700.1
OG0015006	CA07g05280	Prupe.7G196000.1
OG0015007	CA02g16850, CA00g94940	Prupe.4G037400.1, Prupe.4G037200.1
OG0015008	CA01g04230	Prupe.5G080300.1
OG0015009	CA02g14620	Prupe.7G219800.1
OG0015010	CA01g19630	Prupe.8G088000.1
OG0015011	CA11g04730	Prupe.1G273000.1
OG0015012	CA01g00760	Prupe.5G124500.1
OG0015013	CA05g02020	Prupe.1G206900.1
OG0015015	CA02g13440	Prupe.2G309800.1
OG0015016	CA05g00440	Prupe.7G050500.1
OG0015017	CA02g29010	Prupe.8G173000.1
OG0015018	CA02g17440	Prupe.8G219200.1
OG0015019	CA03g15890, CA04g09160	Prupe.2G279800.1
OG0015020	CA03g22660	Prupe.5G144500.1
OG0015021	CA08g01630	Prupe.6G002700.1
OG0015022	CA11g06880	Prupe.1G259800.1
OG0015023	CA03g30760	Prupe.5G139600.1
OG0015024	CA11g04370	Prupe.1G278300.1
OG0015025	CA08g18010, CA08g10740	Prupe.8G112600.1
OG0015026	CA02g15150, CA01g20850, CA02g15160	Prupe.2G021700.1
OG0015027	CA12g00090	Prupe.4G272400.1
OG0015028	CA02g14990	Prupe.1G216800.1
OG0015029	CA02g04430	Prupe.4G055900.1
OG0015030	CA09g12070	Prupe.2G020600.1
OG0015031	CA02g19730	Prupe.4G121000.1
OG0015032	CA01g19390	Prupe.2G153600.1
OG0015037	CA04g10000, CA08g15030	Prupe.1G582600.1
OG0015038	CA08g06970	Prupe.2G163900.1
OG0015039	CA00g64150	Prupe.2G284600.1, Prupe.3G263900.1
OG0015040	CA07g09560	Prupe.3G198400.1, Prupe.4G006000.1
OG0015041	CA01g19470	Prupe.2G151400.1
OG0015042	CA06g21010	Prupe.6G297800.1
OG0015043	CA02g27750	Prupe.3G259100.1
OG0015046	CA03g03130	Prupe.1G177200.1
OG0015049	CA02g10610	Prupe.4G089300.1
OG0015053	CA10g11170	Prupe.6G281900.1
OG0015055	CA08g07610	Prupe.2G176000.1
OG0015057	CA06g15140	Prupe.4G000700.1
OG0015058	CA02g00650	Prupe.4G102900.1
OG0015059	CA02g10390	Prupe.4G112900.1
OG0015060	CA03g07060	Prupe.1G018800.1
OG0015061	CA03g36780	Prupe.3G168000.1
OG0015063	CA00g67840	Prupe.2G131200.1
OG0015064	CA02g27770	Prupe.3G259900.1
OG0015066	CA07g06680	Prupe.3G179600.1
OG0015067	CA05g00120	Prupe.3G158600.1, Prupe.7G047200.1
OG0015070	CA02g10350	Prupe.4G113100.1
OG0015071	CA03g04120	Prupe.1G174400.1
OG0015072	CA03g03170, CA00g91140	Prupe.1G176900.1
OG0015073	CA07g07870	Prupe.6G300000.1
OG0015080	CA11g05370	Prupe.3G270800.1
OG0015081	CA02g23770	Prupe.3G148000.1
OG0015083	CA07g20180	Prupe.4G007400.1
OG0015084	CA04g13990	Prupe.3G024800.1
OG0015085	CA08g07460	Prupe.2G174200.1
OG0015088	CA02g18140	Prupe.4G023300.1
OG0015089	CA02g18750	Prupe.4G014000.1
OG0015092	CA02g10340	Prupe.4G113200.1
OG0015094	CA12g04490	Prupe.1G014100.1
OG0015095	CA07g01330	Prupe.1G100900.1
OG0015096	CA00g57520	Prupe.1G326000.1
OG0015097	CA09g09570	Prupe.6G292000.1
OG0015098	CA00g69010, CA02g23960	Prupe.3G151000.1
OG0015099	CA04g10300	Prupe.1G340300.1
OG0015100	CA02g27510, CA02g27610	Prupe.3G257800.1
OG0015101	CA03g08050	Prupe.8G256800.1, Prupe.1G125700.1
OG0015102	CA02g10590	Prupe.4G099900.1
OG0015103	CA02g18460	Prupe.4G018500.1
OG0015104	CA01g10730	Prupe.2G065300.1
OG0015105	CA05g18510	Prupe.2G235200.1
OG0015106	CA02g26450	Prupe.3G242400.1, Prupe.3G242900.1
OG0015107	CA11g08590	Prupe.1G222900.1
OG0015108	CA04g06520	Prupe.3G270700.1
OG0015109	CA12g04380	Prupe.6G364000.1
OG0015110	CA01g19350	Prupe.2G154000.1
OG0015111	CA11g13880	Prupe.4G129800.1
OG0015113	CA03g36540	Prupe.3G023300.1, Prupe.1G079300.1
OG0015114	CA03g35960	Prupe.3G056800.1
OG0015116	CA10g08850	Prupe.6G300300.1
OG0015120	CA01g27810	Prupe.1G397500.1
OG0015121	CA10g10040	Prupe.2G127800.1
OG0015122	CA03g36560	Prupe.3G022100.1
OG0015123	CA10g07030	Prupe.7G003700.1
OG0015127	CA02g16120	Prupe.4G047400.1
OG0015128	CA00g84300	Prupe.1G338000.1
OG0015130	CA00g60590	Prupe.1G562900.1
OG0015131	CA07g02640	Prupe.1G454500.1
OG0015133	CA12g14230	Prupe.6G171800.1
OG0015134	CA12g18700	Prupe.5G021500.1
OG0015136	CA03g34120	Prupe.7G237000.1
OG0015138	CA01g21000	Prupe.1G408800.1
OG0015139	CA12g15900	Prupe.7G241200.1
OG0015140	CA01g23680	Prupe.1G148000.1
OG0015143	CA05g05810	Prupe.1G349400.1
OG0015144	CA05g05790	Prupe.7G009700.1
OG0015145	CA06g20180	Prupe.6G077700.1
OG0015146	CA08g17030	Prupe.8G139200.1
OG0015149	CA10g16790	Prupe.7G109600.1
OG0015150	CA02g10140	Prupe.1G196300.1
OG0015153	CA02g30070	Prupe.3G293000.1
OG0015154	CA04g17670	Prupe.1G421700.1
OG0015155	CA03g13930	Prupe.7G064000.1
OG0015157	CA00g66940	Prupe.6G320500.1
OG0015158	CA00g66910	Prupe.6G321000.1
OG0015160	CA08g15560	Prupe.7G084500.1
OG0015161	CA04g09090	Prupe.1G571500.1
OG0015162	CA09g04530	Prupe.1G115600.1
OG0015163	CA00g03090	Prupe.3G184500.1
OG0015164	CA03g02870	Prupe.1G054600.1
OG0015165	CA11g19160	Prupe.8G020300.1
OG0015166	CA06g01550	Prupe.1G045300.1
OG0015167	CA04g23070	Prupe.1G368800.1, Prupe.1G182400.1
OG0015169	CA01g24360	Prupe.3G113000.1
OG0015170	CA05g11920	Prupe.2G143300.1
OG0015194	CA12g07640	Prupe.2G072200.1
OG0015203	CA09g04340	Prupe.6G248900.1
OG0015205	CA05g10150	Prupe.6G216000.1
OG0015206	CA07g20240	Prupe.5G138500.1
OG0015242	CA06g00090, CA06g01340	Prupe.3G004400.1
OG0015251	CA03g00380	Prupe.1G159100.1
OG0015259	CA01g29820, CA01g21160, CA01g10260	Prupe.5G123600.1
OG0015272	CA03g22600	Prupe.5G144800.1
OG0015273	CA00g34840	Prupe.7G178700.1, Prupe.7G178600.1
OG0015299	CA09g07500	Prupe.4G053000.1
OG0015321	CA11g05920	Prupe.1G265300.1
OG0015327	CA01g24420	Prupe.8G269900.1
OG0015336	CA04g00250, CA03g06760	Prupe.1G022300.1
OG0015346	CA01g00340	Prupe.5G129600.1
OG0015348	CA08g14870	Prupe.1G585100.1
OG0015349	CA08g14040	Prupe.1G577900.1, Prupe.2G002000.1
OG0015367	CA00g25260	Prupe.3G199000.1
OG0015377	CA12g04310	Prupe.1G460000.1, Prupe.1G087800.1
OG0015399	CA03g17100	Prupe.2G283000.1
OG0015420	CA09g18710	Prupe.1G098900.1, Prupe.1G098800.1
OG0015428	CA04g23440	Prupe.8G182400.1, Prupe.5G004600.1
OG0015429	CA07g00320	Prupe.1G091300.1
OG0015448	CA06g00140	Prupe.3G007300.1
OG0015470	CA01g10200	Prupe.1G398300.1
OG0015487	CA07g21040	Prupe.6G036400.1
OG0015494	CA00g36180, CA08g02910	Prupe.6G157700.1
OG0015507	CA01g00750	Prupe.3G206300.1
OG0015522	CA08g08450, CA08g09660	Prupe.2G044600.1
OG0015524	CA12g09830	Prupe.6G361200.1
OG0015527	CA02g23280	Prupe.1G307700.1, Prupe.3G238500.1
OG0015531	CA02g30260	Prupe.3G295100.1, Prupe.5G162900.1
OG0015535	CA10g17360	Prupe.7G100900.1
OG0015571	CA10g14700	Prupe.2G211200.1
OG0015575	CA01g12270, CA01g12210	Prupe.3G214500.1
OG0015603	CA03g27200	Prupe.5G178900.1
OG0015604	CA01g07200	Prupe.6G182900.1, Prupe.6G183100.1
OG0015609	CA11g16090	Prupe.7G003200.1, Prupe.6G143700.1
OG0015629	CA12g12200	Prupe.6G159200.1
OG0015638	CA11g13060, CA00g15820, CA07g12880	Prupe.7G001500.1
OG0015655	CA09g17370	Prupe.4G289600.1, Prupe.7G242600.1
OG0015661	CA05g13340	Prupe.6G173500.1
OG0015663	CA08g19390	Prupe.8G167000.1
OG0015670	CA11g00940	Prupe.1G312300.1
OG0015673	CA01g00470	Prupe.5G127100.1
OG0015679	CA10g15120	Prupe.6G246500.1
OG0015687	CA01g04840, CA01g04830	Prupe.5G075200.1
OG0015688	CA06g16210, CA01g11420	Prupe.6G013900.1
OG0015697	CA08g02730	Prupe.4G085500.1
OG0015712	CA12g15630, CA12g15640	Prupe.7G211900.1
OG0015728	CA03g03050, CA12g20780	Prupe.1G181800.1
OG0015732	CA00g32950	Prupe.7G090800.1
OG0015736	CA12g00480	Prupe.4G006400.1
OG0015739	CA03g15980	Prupe.2G280800.1
OG0015743	CA12g18550	Prupe.1G413500.1
OG0015755	CA10g15820	Prupe.7G123900.1
OG0015757	CA08g10570	Prupe.7G110800.1, Prupe.3G245900.1
OG0015761	CA10g18070	Prupe.6G132800.1
OG0015776	CA11g11850, CA11g13560	Prupe.6G078900.1
OG0015785	CA06g00230	Prupe.6G097400.1, Prupe.6G096600.1
OG0015792	CA11g01190, CA04g10580	Prupe.8G017700.1
OG0015801	CA00g30230	Prupe.1G295900.1
OG0015802	CA12g19470	Prupe.8G181700.1
OG0015803	CA11g02820	Prupe.7G020300.1, Prupe.2G062100.1
OG0015811	CA01g12650	Prupe.1G298100.1
OG0015812	CA00g51920, CA00g95260	Prupe.3G237900.1, Prupe.1G099600.1
OG0015815	CA12g00250	Prupe.1G504600.1, Prupe.1G504700.1
OG0015818	CA06g11230	Prupe.1G493400.1
OG0015822	CA01g13130	Prupe.2G257700.1, Prupe.6G284700.1
OG0015825	CA07g07330	Prupe.1G452700.1, Prupe.7G232600.1
OG0015826	CA05g07490	Prupe.1G335800.1
OG0015827	CA02g02940, CA05g06090	Prupe.1G350500.1
OG0015836	CA04g19920, CA04g19900	Prupe.1G585600.1
OG0015840	CA11g01610	Prupe.1G304700.1
OG0015841	CA11g20200	Prupe.1G447700.1
OG0015842	CA02g22720	Prupe.1G380400.1
OG0015858	CA03g24300	Prupe.5G156000.1
OG0015860	CA03g06990	Prupe.1G021000.1
OG0015862	CA07g05770	Prupe.4G076000.1
OG0015863	CA01g21370	Prupe.3G113600.1, Prupe.3G114000.1
OG0015864	CA00g60630, CA03g27040	Prupe.1G562100.1
OG0015865	CA04g17750	Prupe.1G423100.1, Prupe.4G268200.1
OG0015868	CA00g72030	Prupe.5G192400.1
OG0015870	CA03g26950	Prupe.5G150800.1
OG0015875	CA08g18550	Prupe.8G104800.1
OG0015876	CA10g01590	Prupe.3G104400.1, Prupe.4G218200.1
OG0015877	CA10g04820	Prupe.1G034100.1, Prupe.8G228000.1
OG0015879	CA09g02950, CA09g02940	Prupe.6G240300.1
OG0015880	CA11g00870, CA11g00890	Prupe.1G312900.1, Prupe.1G313000.1
OG0015881	CA03g35700	Prupe.3G048000.1
OG0015883	CA05g08360, CA11g06410	Prupe.1G262000.1
OG0015886	CA06g17820	Prupe.5G140800.1
OG0015888	CA05g12490	Prupe.1G321500.1
OG0015889	CA00g43890	Prupe.6G327100.1
OG0015891	CA04g16330, CA04g16340	Prupe.1G533500.1
OG0015892	CA02g27430	Prupe.8G226200.1
OG0015893	CA06g12070	Prupe.5G069000.1
OG0015894	CA02g15370, CA02g05620, CA06g05730, CA00g82160	Prupe.6G011100.1
OG0015896	CA00g97320, CA02g11400, CA02g11420	Prupe.4G087800.1
OG0015897	CA03g04820	Prupe.1G044300.1
OG0015898	CA00g98550	Prupe.4G237200.1, Prupe.4G236900.1, Prupe.4G237100.1
OG0015899	CA09g03340, CA09g10270	Prupe.8G211500.1
OG0015900	CA06g19930, CA00g00570	Prupe.8G004000.1
OG0015902	CA12g19040	Prupe.2G292400.1
OG0015905	CA04g10820	Prupe.1G553800.1
OG0015906	CA09g13650, CA00g44080	Prupe.3G117700.1
OG0015916	CA01g11390, CA01g11400	Prupe.6G013500.1, Prupe.6G013600.1
OG0015928	CA00g19850, CA10g12510, CA06g25060, CA01g29530, CA04g08780	Prupe.2G065800.1
OG0015929	CA02g00690	Prupe.1G321100.1, Prupe.4G103300.1, Prupe.4G103200.1, Prupe.4G103000.1, Prupe.4G103100.1
OG0015931	CA03g08600, CA03g08520, CA02g02860, CA00g70550, CA00g76070	Prupe.6G156400.1
OG0015939	CA10g05260, CA02g19560	Prupe.4G119700.1
OG0015951	CA03g08120, CA03g08100	Prupe.1G155100.1, Prupe.1G155200.1, Prupe.1G154900.1
OG0015958	CA03g20740, CA03g20750	Prupe.5G209000.1, Prupe.5G209500.1, Prupe.5G209100.1, Prupe.5G209600.1
OG0015959	CA03g22400	Prupe.3G007900.1, Prupe.3G007800.1, Prupe.3G008000.1, Prupe.3G007700.1, Prupe.4G001200.1
OG0015968	CA04g11290, CA04g13240	Prupe.7G022900.1
OG0015970	CA04g15550	Prupe.1G518500.1
OG0015972	CA05g03700, CA05g19170, CA00g54110	Prupe.6G347000.1
OG0015974	CA05g10980, CA07g05000	Prupe.1G067400.1, Prupe.1G000200.1
OG0015984	CA06g16900	Prupe.4G262800.1, Prupe.4G263100.1, Prupe.4G264400.1, Prupe.4G263000.1, Prupe.4G262900.1
OG0015987	CA06g24650	Prupe.6G075800.1, Prupe.6G075700.1
OG0015996	CA10g16750, CA09g00340, CA09g06010	Prupe.7G104000.1
OG0015999	CA09g05670	Prupe.6G263000.1, Prupe.5G116800.1, Prupe.5G116500.1, Prupe.5G116700.1
OG0016000	CA00g90750, CA09g06260	Prupe.5G099300.1, Prupe.6G004300.1, Prupe.1G578600.1
OG0016006	CA10g02730, CA10g02870, CA10g02720, CA00g71900	Prupe.3G125000.1
OG0016009	CA10g13860, CA06g25650, CA10g13870, CA10g13850	Prupe.6G047300.1
OG0016012	CA00g92610, CA00g32790, CA10g17700	Prupe.7G090700.1
OG0016017	CA06g19170, CA00g80710	Prupe.5G187800.1, Prupe.1G269200.1
OG0016018	CA10g19780, CA10g19880, CA10g19870, CA10g19790	Prupe.7G078000.1, Prupe.7G078200.1
OG0016019	CA05g17170, CA00g93680, CA00g91110, CA05g17120	Prupe.3G082800.1
OG0016022	CA00g79980	Prupe.1G322400.1
OG0016118	CA03g08640	Prupe.8G255800.1
OG0016126	CA03g09890	Prupe.8G223200.1
OG0016127	CA09g11890	Prupe.8G242700.1
OG0016138	CA01g22600	Prupe.1G547900.1
OG0016142	CA09g04220	Prupe.6G249500.1
OG0016144	CA00g58460	Prupe.1G143700.1
OG0016148	CA03g11760	Prupe.8G235900.1
OG0016150	CA00g43110	Prupe.8G234500.1
OG0016152	CA03g11670	Prupe.8G234800.1
OG0016155	CA03g02200	Prupe.1G003200.1
OG0016156	CA10g19620	Prupe.5G054300.1, Prupe.8G231800.1
OG0016160	CA09g01990	Prupe.7G128700.1
OG0016170	CA00g67610	Prupe.2G138500.1
OG0016174	CA07g01820	Prupe.8G257000.1
OG0016177	CA07g14760	Prupe.3G121200.1
OG0016179	CA04g20370	Prupe.1G381200.1
OG0016190	CA09g11800	Prupe.8G242400.1
OG0016192	CA03g07150	Prupe.1G019800.1
OG0016193	CA04g23540	Prupe.5G003000.1
OG0016213	CA12g05300	Prupe.2G091700.1
OG0016215	CA04g12340	Prupe.1G364600.1
OG0016217	CA09g15080	Prupe.7G240000.1
OG0016218	CA03g02680	Prupe.1G051400.1
OG0016230	CA01g21980	Prupe.3G001600.1
OG0016232	CA03g16120	Prupe.2G286200.1
OG0016233	CA05g19980	Prupe.6G359200.1
OG0016235	CA02g19400	Prupe.3G020200.1
OG0016237	CA03g07670	Prupe.1G011700.1
OG0016245	CA03g31640	Prupe.3G081200.1
OG0016249	CA04g17930	Prupe.1G424400.1
OG0016252	CA12g10380	Prupe.2G215600.1
OG0016258	CA00g72860	Prupe.2G226100.1
OG0016265	CA02g29210	Prupe.1G231900.1
OG0016268	CA04g14540	Prupe.8G045600.1
OG0016272	CA00g81880	Prupe.3G037000.1
OG0016273	CA08g19510	Prupe.8G169200.1
OG0016277	CA03g07740	Prupe.1G011200.1
