Orthogroup	Solanum_lycopersicum	Capsicum_anuum
OG0013272	Solyc04T001637.1	CA12g11390
OG0013274	Solyc05T001512.1	CA04g15440
OG0013275	Solyc04T000596.1	CA05g01460
OG0013276	Solyc06T002668.1	CA06g28450
OG0013276	Solyc09T001658.1	CA09g08620
OG0013277	Solyc02T002462.1	CA02g27120
OG0013278	Solyc04T001919.1	CA12g11680
OG0013279	Solyc09T000672.1	CA09g12320
OG0013280	Solyc07T002398.2	CA07g16560
OG0013282	Solyc04T000616.1	CA05g01370
OG0013283	Solyc05T002763.3	CA12g00020
OG0013284	Solyc01T001961.1	CA01g25680
OG0013285	Solyc01T002298.1	CA00g36890
OG0013286	Solyc05T001120.1	CA05g12280
OG0013286	Solyc12T000802.1	CA03g14870
OG0013287	Solyc02T002427.1	CA02g27490
OG0013288	Solyc10T002048.1	CA10g10180
OG0013290	Solyc04T002243.1	CA00g11010
OG0013291	Solyc06T001804.3	CA06g17490
OG0013292	Solyc01T001284.2	CA00g87850
OG0013293	Solyc11T000588.1	CA12g01000
OG0013294	Solyc03T002180.1	CA03g22130
OG0013296	Solyc09T002824.1	CA00g58410
OG0013297	Solyc11T002241.1	CA11g16370
OG0013298	Solyc01T001282.1	CA01g16360
OG0013299	Solyc09T000836.1	CA09g09680
OG0013300	Solyc12T002748.1	CA12g21240
OG0013301	Solyc03T000410.2	CA01g02570, CA01g02590, CA01g02580, CA01g02560, CA03g16380
OG0013302	Solyc06T000034.2	CA01g25190
OG0013303	Solyc01T002613.2	CA00g67810
OG0013304	Solyc06T001036.1	CA07g17080, CA06g12900, CA07g15090, CA07g15030
OG0013305	Solyc03T000035.1	CA04g00360
OG0013307	Solyc01T002010.1	CA01g22760
OG0013308	Solyc01T003570.1, Solyc01T003573.1	CA08g14020, CA00g90760, CA08g14030
OG0013309	Solyc09T000644.1	CA09g06400, CA09g06410
OG0013310	Solyc01T003587.1	CA08g14210
OG0013311	Solyc09T000638.1	CA09g06170
OG0013312	Solyc05T002587.1	CA05g19060
OG0013314	Solyc02T000997.1	CA02g08570
OG0013315	Solyc03T003072.1	CA03g30620
OG0013316	Solyc01T003222.1	CA00g46140
OG0013317	Solyc02T000086.1	CA02g06920
OG0013318	Solyc07T000999.1, Solyc02T001184.2	CA02g10530
OG0013319	Solyc08T001533.1	CA00g00100
OG0013320	Solyc03T000944.1	CA04g10130
OG0013321	Solyc06T000786.3	CA00g63970
OG0013322	Solyc09T000641.1	CA09g06350
OG0013323	Solyc03T002767.2	CA03g28630
OG0013324	Solyc01T002203.2	CA01g23620
OG0013325	Solyc11T000632.1	CA12g00720
OG0013326	Solyc07T001596.1	CA07g08260
OG0013328	Solyc04T001625.1	CA12g11070
OG0013329	Solyc11T000344.1	CA12g04290
OG0013330	Solyc06T002662.1	CA06g26640
OG0013331	Solyc03T000126.1	CA00g90650
OG0013332	Solyc12T000168.1	CA09g15180, CA09g15130
OG0013334	Solyc01T000060.1	CA07g10080, CA08g00320
OG0013336	Solyc08T001932.1	CA01g07700
OG0013337	Solyc02T001516.1	CA02g15450
OG0013338	Solyc00T000004.1, Solyc02T000140.1, Solyc10T001056.1	CA03g12920, CA01g20420
OG0013339	Solyc10T000259.2	CA10g01860, CA00g96310
OG0013340	Solyc10T001556.1, Solyc01T004013.1	CA00g41310
OG0013341	Solyc10T002042.1, Solyc01T001954.1	CA10g10190
OG0013343	Solyc01T001828.1, Solyc05T002552.1	CA05g18310
OG0013344	Solyc02T001856.1	CA02g19480
OG0013348	Solyc09T001090.1	CA04g21670, CA04g21660
OG0013349	Solyc12T000383.1	CA09g17900
OG0013350	Solyc02T000336.1	CA02g00700
OG0013351	Solyc02T002377.1	CA02g28190
OG0013352	PRAM_36938.1.p1	CA05g06940
OG0013353	Solyc01T003138.1	CA08g10750
OG0013354	Solyc11T002501.1	CA11g14480
OG0013358	Solyc04T003030.1	CA04g23520
OG0013361	Solyc03T003036.1	CA00g86310, CA03g30250
OG0013362	Solyc05T000386.1	CA11g00460
OG0013363	Solyc01T003366.1	CA00g80810
OG0013364	Solyc05T002492.1	CA05g17250
OG0013365	Solyc12T002587.1	CA12g19220
OG0013366	Solyc01T002243.2	CA01g23200
OG0013367	Solyc12T000361.1	CA09g17730
OG0013368	Solyc08T002094.1	CA00g85540
OG0013370	Solyc08T001438.1	CA00g01030
OG0013371	Solyc06T000879.1	CA06g09380
OG0013372	Solyc03T001716.1	CA03g20140
OG0013373	Solyc11T000053.1	CA12g08410
OG0013374	Solyc08T001726.1	CA01g09440
OG0013375	Solyc04T000835.1	CA05g00080
OG0013375	Solyc10T002339.1	CA10g20140
OG0013376	Solyc11T002393.1	CA11g20350
OG0013377	Solyc02T002930.1	CA02g30780
OG0013379	Solyc09T002171.1	CA06g26710, CA03g08850
OG0013381	Solyc07T002682.1	CA07g20100
OG0013382	Solyc02T001474.1	CA02g04550
OG0013383	Solyc12T002847.1	CA12g22790
OG0013386	Solyc08T000925.1	CA01g31780
OG0013387	Solyc08T001485.1	CA08g03270
OG0013389	PRAM_22800.1.p1	CA02g02740
OG0013389	Solyc04T000300.1	CA05g05760
OG0013392	Solyc06T002163.1	CA06g21660
OG0013393	Solyc11T002215.1	CA11g16860
OG0013395	Solyc01T003507.1	CA08g14770
OG0013396	Solyc06T002178.1	CA06g21850
OG0013399	Solyc09T001869.1	CA09g06870
OG0013401	Solyc05T001414.1	CA11g10780
OG0013405	Solyc12T001778.1, Solyc05T000574.1	CA11g02120
OG0013410	Solyc10T002706.1	CA10g14930
OG0013410	Solyc09T000150.1	CA00g44720
OG0013420	Solyc07T000704.1	CA11g11820, CA00g71330, CA03g05460
OG0013423	Solyc06T000595.1	CA06g09580
OG0013432	Solyc10T001184.1	CA03g31120
OG0013434	Solyc11T000018.1	CA12g09070
OG0013438	Solyc01T004293.1	CA08g18920
OG0013442	Solyc01T001902.2	CA00g88640
OG0013443	Solyc10T000006.1	CA10g05540
OG0013447	Solyc01T003188.1	CA08g11400
OG0013450	Solyc01T002401.1	CA01g20020
OG0013470	Solyc01T002741.1	CA01g18870
OG0013471	Solyc09T000850.1	CA09g09100, CA02g03150
OG0013472	Solyc02T001082.1	CA02g09480
OG0013475	Solyc11T000527.1	CA12g02160
OG0013475	Solyc05T002234.1	CA05g12960
OG0013478	Solyc02T000969.1	CA02g01390
OG0013478	Solyc02T002428.1	CA02g27480
OG0013503	Solyc07T002338.1	CA07g16300
OG0013505	Solyc12T000597.1	CA03g11810
OG0013509	Solyc12T002740.1	CA09g14070
OG0013509	Solyc12T002739.1	CA12g21140
OG0013513	Solyc10T001776.1	CA10g18590
OG0013518	Solyc03T002786.1	CA03g28820, CA03g28840, CA00g94960
OG0013538	Solyc10T000440.1	CA10g05470
OG0013539	Solyc11T002487.1, Solyc03T000183.1	CA03g16090
OG0013540	Solyc04T002261.1	CA00g04580
OG0013561	Solyc02T002537.2	CA02g26100
OG0013584	Solyc09T000142.1	CA09g02980
OG0013585	Solyc07T002706.1	CA00g77740
OG0013593	Solyc01T000413.1	CA00g54680
OG0013599	Solyc09T002433.1	CA03g06570
OG0013612	Solyc01T000406.1	CA01g18210
OG0013613	Solyc03T001584.1, Solyc04T001856.1	CA12g12370
OG0013615	Solyc02T002395.1	CA02g28090
OG0013618	Solyc10T002521.1	CA10g18390
OG0013622	Solyc01T002262.1	CA01g26820
OG0013625	Solyc09T000152.2	CA00g44700
OG0013628	Solyc05T001448.1	CA00g45360, CA10g07590, CA04g09780, CA00g78760
OG0013637	Solyc03T001420.1	CA00g86050
OG0013640	Solyc06T001129.1, Solyc09T002504.1	CA03g05350, CA10g12900
OG0013653	Solyc12T002769.1	CA12g21470
OG0013654	Solyc04T001672.1	CA06g15550
OG0013658	Solyc06T000191.1, Solyc01T001912.2	CA10g18020
OG0013663	Solyc10T001961.1	CA10g07050
OG0013663	Solyc01T004334.1	CA08g19380
OG0013671	Solyc05T000150.1	CA11g06480
OG0013679	Solyc02T002316.1	CA02g28960
OG0013681	Solyc09T001589.1	CA09g11220
OG0013687	Solyc07T002047.1	CA07g14850
OG0013687	Solyc07T002451.1	CA07g17270
OG0013691	Solyc06T001790.1	CA06g17360
OG0013694	Solyc07T002816.1	CA07g21260
OG0013705	Solyc12T002824.1	CA12g22460
OG0013718	Solyc02T000153.1	CA02g03620
OG0013719	Solyc05T000436.1	CA11g01020
OG0013722	Solyc03T001768.1	CA03g19560
OG0013730	Solyc04T003015.1	CA04g23370
OG0013742	Solyc06T002721.1	CA06g27810
OG0013748	Solyc08T001215.1, Solyc08T000948.1, Solyc03T001237.1	CA05g04190, CA01g27730
OG0013750	Solyc04T001981.1	CA04g11970, CA04g11980
OG0013755	Solyc04T000694.3	CA05g00710
OG0013761	Solyc03T003280.1	CA03g33960
OG0013769	Solyc06T001468.1	CA06g15580
OG0013771	Solyc01T000236.1	CA08g00980
OG0013775	Solyc09T002474.1	CA03g06220
OG0013776	Solyc03T003182.1	CA03g32900
OG0013781	Solyc01T001756.1	CA01g16800
OG0013784	Solyc03T002517.1	CA00g94450, CA04g23010, CA00g52240, CA04g20550, CA08g19300
OG0013789	Solyc03T001647.1	CA03g21210
OG0013794	Solyc02T001204.1	CA02g04900, CA02g04870, CA10g08270
OG0013797	Solyc05T000900.1	CA09g02680
OG0013800	Solyc11T002581.1	CA11g13220, CA06g17580
OG0013802	Solyc10T000707.1	CA10g04480, CA11g05880, CA03g09740, CA00g96840
OG0013803	Solyc12T001667.4, Solyc08T001053.1, Solyc06T000404.1	CA06g07040
OG0013807	Solyc06T000171.1	CA06g00700, CA06g01100, CA06g02130, CA00g93540, CA06g02580
OG0013808	Solyc08T000646.1	CA12g14770, CA12g07120, CA10g07660
OG0013809	Solyc02T000877.1, Solyc02T002829.1	CA02g14600
OG0013810	Solyc01T002484.1	CA01g21120
OG0013811	Solyc11T000133.1	CA12g07810
OG0013814	Solyc01T002462.3	CA01g21030
OG0013816	Solyc06T001623.1	CA08g01950
OG0013817	Solyc12T001147.1	CA11g10090
OG0013823	Solyc02T000984.1	CA02g08420
OG0013823	Solyc02T002379.1	CA02g28170
OG0013824	Solyc11T001795.1	CA06g05290, CA03g06780, CA00g90890, CA03g07030, CA05g14580
OG0013825	Solyc06T002753.1	CA06g26790
OG0013825	Solyc09T001905.1	CA10g14050
OG0013826	Solyc11T000192.1	CA12g06680
OG0013827	Solyc03T000661.1	CA02g23660, CA04g06340
OG0013828	Solyc02T001781.1	CA02g20240
OG0013828	Solyc03T000497.1	CA04g04070
OG0013829	Solyc06T001168.1	CA03g07350, CA06g08840
OG0013830	Solyc07T002065.1	CA00g71830
OG0013835	Solyc11T000861.1	CA04g11580
OG0013836	Solyc06T001441.1	CA06g15770
OG0013836	Solyc03T003511.1	CA03g35310
OG0013837	Solyc11T001145.1, Solyc10T000804.1, Solyc10T000797.1	CA00g16370
OG0013838	Solyc05T000747.1	CA11g04010
OG0013838	Solyc01T000517.1	CA01g17620
OG0013839	Solyc08T002374.1	CA01g02450
OG0013839	Solyc08T000313.1	CA01g34200
OG0013841	Solyc04T001761.1, Solyc08T000779.1	CA07g13800, CA01g07760, CA01g04060, CA01g17010, CA08g16630
OG0013842	Solyc03T001601.1, Solyc03T001603.1	CA09g13760, CA01g08250, CA01g08260, CA06g09250, CA02g06480
OG0013843	Solyc01T001941.1, Solyc08T000798.1	CA12g07290, CA09g05570, CA05g09050, CA03g12290, CA01g08960
OG0013845	Solyc01T000344.1, Solyc01T000346.1	CA01g13610
OG0013845	Solyc09T000107.1, Solyc11T002420.1	CA11g15400
OG0013848	Solyc05T000699.1	CA10g13490
OG0013848	Solyc01T000465.1	CA01g14240
OG0013848	Solyc04T000051.1	CA05g08520
OG0013849	Solyc01T001354.1	CA01g15900
OG0013849	Solyc01T001326.1, Solyc01T001283.1, Solyc01T001333.1, Solyc01T001330.1	CA01g16370
OG0013850	Solyc06T000079.1	CA06g05550, CA06g02510, CA01g17710
OG0013850	Solyc06T002497.1	CA06g24990
OG0013851	Solyc01T001394.1	CA00g82300
OG0013851	Solyc01T001419.1, Solyc01T001329.1, Solyc01T001327.1, Solyc01T001439.1	CA01g17960
OG0013852	Solyc01T002458.1	CA01g20980
OG0013853	Solyc06T001015.1	CA00g85750, CA06g04700, CA03g01760, CA01g21200
OG0013853	Solyc09T001519.1	CA12g08880
OG0013854	Solyc01T004267.1	CA01g21220, CA12g07960, CA06g21000, CA00g58660, CA06g20990
OG0013855	Solyc12T001023.1, Solyc04T001456.1, Solyc09T001543.1	CA01g21410, CA02g04180, CA03g10660, CA08g11490
OG0013856	Solyc01T004049.1, Solyc01T004047.1	CA01g21850, CA01g21800, CA08g17430
OG0013857	Solyc07T001326.1	CA01g24750, CA09g01930, CA07g13310, CA07g17560, CA11g02860, CA09g03830
OG0013858	Solyc01T002344.1, Solyc01T002343.1	CA01g26340, CA02g10300, CA01g26330, CA01g26280, CA01g26320
OG0013859	Solyc12T000030.1	CA09g15450, CA09g15470, CA09g15460, CA01g32780, CA02g07020, CA02g07010
OG0013860	Solyc02T000659.1, Solyc02T000664.1, Solyc02T000672.1, Solyc11T001329.2, Solyc02T000668.1, Solyc02T000658.1	CA02g02150
OG0013861	Solyc02T000094.1	CA02g03770
OG0013861	Solyc09T002239.1, Solyc05T002429.1, Solyc05T002040.1	CA00g63380
OG0013863	Solyc01T003896.8	CA02g05120, CA08g16780, CA08g16800, CA03g33060, CA03g07260, CA08g16810
OG0013864	Solyc08T001591.1	CA00g41960
OG0013864	Solyc02T000715.3, Solyc02T000716.1	CA05g03920, CA02g05790, CA02g10050
OG0013865	Solyc02T000357.1	CA02g06940
OG0013865	Solyc02T000340.1	CA02g06910, CA02g28330, CA02g06950, CA02g07200
OG0013866	Solyc09T001900.1	CA03g14690, CA02g06930, CA03g11280, CA05g11790, CA12g11730, CA07g12350
OG0013867	Solyc09T000276.1	CA00g84930
OG0013867	Solyc02T000840.1	CA02g07390
OG0013867	Solyc09T000277.1, Solyc09T000278.1	CA00g84920
OG0013868	Solyc11T001557.1	CA11g16620, CA11g01520
OG0013868	Solyc03T000319.1	CA02g12110, CA00g19780
OG0013869	Solyc02T001305.1, Solyc02T001308.1, Solyc02T001309.1, Solyc02T001311.1	CA02g12610, CA02g12580, CA02g12600
OG0013870	Solyc10T002592.1	CA06g05590, CA06g05070
OG0013870	Solyc01T000716.1, Solyc09T001259.1	CA06g06190, CA02g13670
OG0013872	Solyc02T001618.1	CA03g24120, CA02g16700, CA02g16680, CA02g16720, CA02g16740, CA02g16660
OG0013873	Solyc02T001857.2, Solyc02T000485.1, Solyc02T000492.1, Solyc02T000489.1, Solyc02T000497.1, Solyc02T000496.1	CA02g19490
OG0013874	Solyc11T001104.1	CA00g73220, CA00g66680, CA00g66720, CA06g02260, CA07g03900, CA02g22730
OG0013875	Solyc11T001763.1, Solyc06T001096.1, Solyc02T002333.1	CA00g57590, CA02g23430
OG0013875	Solyc10T000420.1	CA02g23420
OG0013876	Solyc03T000678.1	CA04g08240
OG0013876	Solyc02T002649.1	CA02g23950
OG0013877	Solyc02T002738.1	CA02g25450, CA02g25440
OG0013878	Solyc09T001470.1	CA00g65740, CA03g13220, CA11g16410, CA04g08320, CA11g14020, CA02g26540
OG0013879	Solyc04T002460.1	CA03g25760, CA10g16500, CA04g12400, CA03g19830, CA04g13170, CA02g27010
OG0013881	Solyc09T002516.1	CA00g61590
OG0013881	Solyc09T002514.1, Solyc09T002513.1	CA03g05550
OG0013882	Solyc09T002070.1	CA11g08490
OG0013882	Solyc08T000078.1, Solyc08T000072.1	CA03g01180, CA11g08500, CA11g08480
OG0013883	Solyc09T002708.1	CA03g14790, CA11g19370, CA03g01460, CA05g04200, CA05g16540, CA03g01470
OG0013885	Solyc09T002836.1	CA03g04010
OG0013885	Solyc09T002837.1	CA00g25120, CA00g25130, CA11g14150, CA03g03990
OG0013886	Solyc04T000026.1	CA03g08090
OG0013886	Solyc05T002284.1, Solyc05T002283.1	CA03g08160, CA05g14000, CA05g14020
OG0013887	Solyc03T001912.1, Solyc03T001916.1, Solyc03T001910.1, Solyc03T001909.1	CA03g14270, CA03g13400
OG0013888	Solyc09T001316.1, Solyc08T000842.1, Solyc07T000959.1, Solyc05T001273.1, Solyc01T001770.1, Solyc06T000095.1	CA03g13600
OG0013889	Solyc06T000712.2, Solyc06T000435.1, Solyc06T000436.1, Solyc03T000324.1	CA03g18680
OG0013890	Solyc04T001201.1	CA03g21260, CA04g20020, CA10g12540, CA09g04110, CA06g20770, CA07g18390
OG0013892	Solyc03T002680.1	CA03g28290
OG0013893	Solyc03T003330.1	CA03g34520
OG0013893	Solyc02T002248.2, Solyc07T000839.1, Solyc07T000842.1, Solyc03T002971.1	CA03g32130
OG0013894	Solyc05T000454.1, Solyc05T000453.1, Solyc04T000132.1, Solyc03T003253.1, Solyc03T003252.1	CA03g33690
OG0013895	Solyc03T003520.2, Solyc03T003519.1, Solyc03T003521.1, Solyc03T003522.1	CA06g15830, CA03g35220
OG0013896	Solyc04T000965.1	CA00g29780, CA00g29750, CA00g29760, CA04g00700, CA04g01240, CA09g15590
OG0013897	Solyc10T001670.1	CA12g11860, CA00g66810, CA08g18280, CA08g18270, CA04g05220, CA10g08010
OG0013899	Solyc04T000235.1, Solyc04T000236.1, Solyc04T001626.1, Solyc04T000232.1, Solyc04T000233.1, Solyc04T001627.1	CA05g07390
OG0013900	Solyc05T002263.1	CA05g13230
OG0013900	Solyc11T000403.1	CA12g03440
OG0013900	Solyc07T000473.2	CA07g08960
OG0013901	Solyc06T001315.1, Solyc12T001485.1, Solyc12T001500.1, Solyc12T001502.1, Solyc12T001501.1, Solyc12T001484.1	CA05g14660
OG0013902	Solyc06T002750.1	CA06g26850, CA00g15200
OG0013902	Solyc09T001940.1, Solyc06T000277.1	CA05g15020
OG0013903	Solyc01T003506.1	CA08g14750
OG0013903	Solyc03T002653.1	CA03g27140
OG0013904	Solyc03T002305.3	CA03g23480
OG0013904	Solyc06T002070.1, Solyc06T002072.1, Solyc06T002075.1	CA06g20760
OG0013906	Solyc07T002415.1, Solyc11T000240.1	CA07g02120, CA00g89750, CA12g05910, CA12g06210, CA12g05890
OG0013907	Solyc01T003788.1	CA08g16300
OG0013907	Solyc07T000235.1	CA07g03000, CA07g02930
OG0013907	Solyc11T000113.1	CA00g54170
OG0013909	Solyc05T001898.1, Solyc05T000613.1, Solyc05T001904.1, Solyc05T001847.1, Solyc05T001897.1, Solyc08T001706.1	CA07g05800
OG0013910	Solyc01T003500.1	CA07g08810
OG0013910	Solyc09T001578.1, Solyc10T001686.1	CA08g14700, CA08g04850, CA09g17910
OG0013911	Solyc11T000992.1, Solyc11T000966.1, Solyc11T001012.1, Solyc11T000980.1	CA07g13700, CA07g18740, CA07g19290
OG0013912	Solyc12T000671.1	CA09g12900
OG0013912	Solyc07T002442.1	CA07g17190
OG0013912	Solyc10T000231.1	CA10g01630
OG0013913	Solyc11T000787.1, Solyc11T000773.1, Solyc11T000777.1, Solyc11T000760.1, Solyc11T000757.1, Solyc11T000769.1	CA08g04420
OG0013914	Solyc02T002393.1, Solyc05T001868.1, Solyc05T001865.1, Solyc07T001245.1, Solyc07T001101.1, Solyc08T001288.1	CA08g06280
OG0013915	Solyc01T002901.1, Solyc10T000509.1	CA08g07850, CA10g22060, CA05g19990, CA00g69710, CA00g86120
OG0013916	Solyc01T003009.1	CA00g98660, CA08g08780, CA08g08860, CA08g08800, CA08g08820, CA08g08790
OG0013917	Solyc09T001685.1	CA08g14280
OG0013917	Solyc09T001422.1	CA08g14260, CA00g91420, CA08g14250, CA08g14270
OG0013918	Solyc05T001315.1, Solyc09T000629.1, Solyc09T000631.1, Solyc03T001576.1, Solyc09T000621.1, Solyc03T001572.1	CA09g10570
OG0013919	Solyc10T000334.1, Solyc10T000332.1	CA10g03030
OG0013919	Solyc10T000331.1	CA10g03100, CA10g03170, CA10g03070
OG0013920	Solyc07T001256.1	CA10g09400, CA11g15200, CA07g15430
OG0013920	Solyc10T001743.1, Solyc06T000616.1	CA10g08750
OG0013921	Solyc04T000090.1, Solyc05T000194.1	CA11g05650
OG0013921	Solyc03T002587.1	CA03g28010
OG0013923	Solyc11T001841.1, Solyc12T002446.1	CA12g17040
OG0013923	Solyc04T002769.1	CA04g20240
OG0013924	Solyc12T002734.1, Solyc05T002023.1, Solyc03T002476.1	CA00g00690
OG0013924	Solyc03T002477.1, Solyc09T002142.1	CA00g00680
OG0013925	Solyc01T003732.1, Solyc01T003731.2	CA08g15720
OG0013926	Solyc03T000060.1, Solyc12T000697.1	CA04g00620, CA00g93170, CA00g46250, CA04g00600, CA04g00610
OG0013928	Solyc06T000688.1, Solyc06T000876.2, Solyc06T000681.1, Solyc06T000677.1, Solyc06T000505.1, Solyc06T000503.1	CA00g49300
OG0013929	Solyc01T000816.1, Solyc01T000809.1, Solyc01T000824.1, Solyc01T000820.1, Solyc01T000823.1, Solyc01T000819.1	CA00g56370
OG0013930	Solyc12T000236.1	CA00g82830
OG0013931	Solyc12T001231.1, Solyc10T001897.1, Solyc10T001876.1, Solyc10T001895.1, Solyc10T001884.1, Solyc10T001891.1	CA09g16940
OG0013978	Solyc10T002662.1	CA10g15950
OG0013979	Solyc07T002808.1	CA07g21360
OG0013986	Solyc03T002186.1	CA03g22090
OG0013987	Solyc01T000233.2	CA08g00940
OG0013988	Solyc01T002700.1	CA00g32730
OG0013992	Solyc08T001311.1	CA08g02360
OG0013993	Solyc10T002158.1	CA10g08540
OG0013995	Solyc01T002984.1	CA00g64520
OG0013996	Solyc09T002592.1	CA03g04580
OG0014000	Solyc11T000238.1, Solyc05T002655.3	CA05g19760
OG0014002	Solyc01T002849.1	CA08g07300
OG0014010	Solyc03T001187.1	CA03g13710
OG0014018	Solyc08T002410.1	CA01g01990
OG0014019	Solyc09T002050.4	CA03g10200
OG0014019	Solyc06T002723.1	CA06g27790
OG0014020	Solyc10T002800.1	CA10g13420
OG0014023	Solyc04T003041.3	CA04g23670
OG0014026	Solyc09T000031.1	CA09g11510
OG0014027	Solyc06T002698.1	CA06g28040
OG0014027	Solyc09T002137.1	CA00g68970
OG0014033	Solyc03T000121.1	CA02g14250
OG0014034	Solyc06T001035.1	CA06g09900, CA06g09940
OG0014035	Solyc09T000415.1	CA09g00190
OG0014036	Solyc08T000391.1	CA01g28810
OG0014040	Solyc12T002588.1	CA12g19230
OG0014044	Solyc10T002823.1	CA10g12970
OG0014046	Solyc06T001545.1	CA06g14980
OG0014047	Solyc04T002865.1	CA04g21080
OG0014048	Solyc02T001840.1	CA02g19320
OG0014050	Solyc09T000947.1	CA01g13650, CA09g10770
OG0014056	Solyc01T003865.1	CA01g31160
OG0014057	Solyc02T000827.1	CA02g02570
OG0014058	Solyc09T001282.1	CA09g09540
OG0014059	Solyc01T002675.1	CA00g85880
OG0014060	Solyc08T002424.1	CA01g01630, CA05g19330, CA01g01640
OG0014063	Solyc12T002106.1	CA12g15050
OG0014069	Solyc01T002748.1	CA01g19040
OG0014072	Solyc05T002027.1	CA00g95570
OG0014073	Solyc09T000179.1	CA09g02760
OG0014073	Solyc10T002897.1	CA10g12490
OG0014074	Solyc05T001108.1	CA05g11100
OG0014078	Solyc10T001014.1, Solyc11T001353.1	CA03g09930
OG0014085	Solyc11T001804.1	CA01g27610
OG0014089	Solyc09T000942.1	CA09g14190
OG0014092	Solyc09T002531.1	CA03g05780
OG0014094	Solyc01T002076.1	CA01g21970
OG0014096	Solyc05T000361.1	CA11g00180
OG0014102	Solyc05T000266.1	CA11g04400
OG0014103	Solyc03T000986.1	CA12g04980
OG0014111	Solyc09T001714.1	CA09g10220
OG0014117	Solyc10T002053.1	CA10g08870
OG0014119	Solyc01T003900.1	CA08g16830
OG0014126	Solyc06T001681.1	CA00g46900
OG0014128	Solyc09T002087.1	CA03g10140
OG0014130	Solyc01T003870.1	CA01g31040
OG0014131	Solyc09T002316.3	CA03g07790
OG0014133	Solyc09T002346.1	CA03g17420
OG0014135	Solyc11T000873.1	CA09g05700
OG0014137	Solyc05T000359.1	CA05g07940, CA11g00160
OG0014139	Solyc01T004365.1	CA00g52650
OG0014140	Solyc01T000474.1	CA03g26750
OG0014144	Solyc01T003893.1	CA08g16760
OG0014146	Solyc04T000327.1, Solyc04T000328.1	CA04g12620
OG0014150	Solyc04T002679.1	CA04g18890, CA00g93610, CA04g18870
OG0014152	Solyc03T000400.1	CA03g16270
OG0014153	Solyc04T000621.1	CA00g87050
OG0014157	Solyc01T002242.1	CA01g23210
OG0014158	Solyc04T000351.1	CA05g03720
OG0014160	Solyc08T002579.2	CA01g00160
OG0014163	Solyc05T000419.1	CA11g00840
OG0014166	Solyc01T002556.1	CA01g27250
OG0014167	Solyc03T003313.1	CA03g34350
OG0014173	Solyc08T001965.1	CA01g07240
OG0014175	Solyc12T000429.1	CA09g18420
OG0014176	Solyc01T003524.1	CA08g14900
OG0014179	Solyc03T000431.1	CA03g16510
OG0014180	Solyc03T000389.1	CA03g17680
OG0014182	Solyc10T002198.1	CA10g22240
OG0014187	Solyc06T002647.1	CA06g26510
OG0014188	Solyc11T000171.1	CA12g07010
OG0014189	Solyc01T003128.2	CA08g10620
OG0014190	Solyc03T003527.1	CA03g07870
OG0014192	Solyc01T003411.1	CA08g13280
OG0014195	Solyc03T003305.1	CA03g34240
OG0014196	Solyc05T002636.1, Solyc11T000158.1	CA12g07410
OG0014200	Solyc12T002188.1	CA04g15100
OG0014203	Solyc12T001883.1	CA03g32670, CA12g12660
OG0014205	Solyc05T000434.1	CA11g01030
OG0014214	Solyc04T000134.1, Solyc05T000450.1	CA11g01140
OG0014216	Solyc01T003108.1	CA06g04660, CA08g10420
OG0014217	Solyc08T001236.1, Solyc03T000197.1	CA00g64130
OG0014218	Solyc01T000197.1	CA00g07110
OG0014220	Solyc05T000481.1	CA10g17910
OG0014221	Solyc09T002586.2	CA03g04530
OG0014223	Solyc03T003288.1	CA03g34040
OG0014225	Solyc07T000565.2, Solyc07T001176.1	CA07g05350
OG0014226	Solyc03T003031.1	CA03g32660
OG0014228	Solyc07T002010.1	CA07g12610
OG0014235	Solyc06T001578.1	CA06g14150
OG0014238	Solyc06T001596.1	CA03g02080
OG0014244	Solyc06T001812.1, Solyc06T001811.2	CA06g17530
OG0014245	Solyc03T003411.2	CA03g36110
OG0014253	Solyc07T002426.1	CA07g16980
OG0014254	Solyc07T002794.1	CA07g21500
OG0014264	Solyc12T000809.1	CA03g14470
OG0014265	Solyc11T002543.1	CA11g13720
OG0014266	Solyc07T002539.1	CA07g18190
OG0014269	Solyc10T002649.1	CA10g16260
OG0014271	Solyc02T001695.1	CA02g17710
OG0014272	PRAM_25900.1.p1	CA02g10200
OG0014273	Solyc10T002542.1	CA10g18230
OG0014274	Solyc04T001986.1	CA04g11930
OG0014275	Solyc05T001025.1	CA07g01710
OG0014276	Solyc03T003561.1	CA03g36940
OG0014277	Solyc06T002290.1	CA06g22900
OG0014277	Solyc11T002214.1	CA11g16870
OG0014281	Solyc03T002565.1	CA03g26790
OG0014282	Solyc03T003000.1	CA03g32340
OG0014294	Solyc10T000237.1	CA10g01670
OG0014297	Solyc07T002387.1	CA07g16450
